r,t,y,val,solvedtm,region_name,tech_name
R14,S15I,2055,0.006326611000623385,2026-05-13 15:07:40.839,Vietnam,Ethanol Imports
R19,S15I,2055,157.34289060460642,2026-05-13 15:07:40.839,Philippines,Ethanol Imports
R1,S20I,2055,15533.796224489157,2026-05-13 15:07:40.839,Indonesia,LNG Imports
R11,S20I,2055,1314.9384845978625,2026-05-13 15:07:40.839,Thailand,LNG Imports
R12,S20I,2055,222.43729051287121,2026-05-13 15:07:40.839,Myanmar,LNG Imports
R13,S20I,2055,101.45187850047392,2026-05-13 15:07:40.839,Laos,LNG Imports
R14,S20I,2055,9829.484114331688,2026-05-13 15:07:40.839,Vietnam,LNG Imports
R15,S20I,2055,1353.9195585902562,2026-05-13 15:07:40.839,Brunei,LNG Imports
R16,S20I,2055,234.70765386479448,2026-05-13 15:07:40.839,Singapore,LNG Imports
R17,S20I,2055,12093.598896679809,2026-05-13 15:07:40.839,Malaysia,LNG Imports
R19,S20I,2055,361.06126190969854,2026-05-13 15:07:40.839,Philippines,LNG Imports
R6,S20I,2055,27.462478789884937,2026-05-13 15:07:40.839,Cambodia,LNG Imports
R1,S21I,2055,1016.9530701162729,2026-05-13 15:07:40.839,Indonesia,LPG Imports
R11,S21I,2055,1372.5503631626789,2026-05-13 15:07:40.839,Thailand,LPG Imports
R12,S21I,2055,25.390891767222183,2026-05-13 15:07:40.839,Myanmar,LPG Imports
R13,S21I,2055,122.01343382795316,2026-05-13 15:07:40.839,Laos,LPG Imports
R14,S21I,2055,677.007396459094,2026-05-13 15:07:40.839,Vietnam,LPG Imports
R16,S21I,2055,29.22986601469612,2026-05-13 15:07:40.839,Singapore,LPG Imports
R17,S21I,2055,48.64424393960441,2026-05-13 15:07:40.839,Malaysia,LPG Imports
R19,S21I,2055,280.75760931240603,2026-05-13 15:07:40.839,Philippines,LPG Imports
R6,S21I,2055,72.37814798106825,2026-05-13 15:07:40.839,Cambodia,LPG Imports
R1,S26D,2055,170.15874687470762,2026-05-13 15:07:40.839,Indonesia,Biomass Domestic Production
R11,S26D,2055,11.725053380571627,2026-05-13 15:07:40.839,Thailand,Biomass Domestic Production
R12,S26D,2055,1.1080777058528615,2026-05-13 15:07:40.839,Myanmar,Biomass Domestic Production
R13,S26D,2055,0.6297263724068454,2026-05-13 15:07:40.839,Laos,Biomass Domestic Production
R14,S26D,2055,0.7740436262962338,2026-05-13 15:07:40.839,Vietnam,Biomass Domestic Production
R15,S26D,2055,0.19896259922880508,2026-05-13 15:07:40.839,Brunei,Biomass Domestic Production
R16,S26D,2055,10.150045984303599,2026-05-13 15:07:40.839,Singapore,Biomass Domestic Production
R17,S26D,2055,8.743482900868555,2026-05-13 15:07:40.839,Malaysia,Biomass Domestic Production
R6,S26D,2055,0.005516742237164989,2026-05-13 15:07:40.839,Cambodia,Biomass Domestic Production
R1,S26I,2055,307.38951760492154,2026-05-13 15:07:40.839,Indonesia,Biomass Imports
R11,S26I,2055,33.08439298653571,2026-05-13 15:07:40.839,Thailand,Biomass Imports
R12,S26I,2055,0.054027216673919264,2026-05-13 15:07:40.839,Myanmar,Biomass Imports
R13,S26I,2055,0.33747674866779703,2026-05-13 15:07:40.839,Laos,Biomass Imports
R14,S26I,2055,20.06544604523694,2026-05-13 15:07:40.839,Vietnam,Biomass Imports
R17,S26I,2055,11.660392330838578,2026-05-13 15:07:40.839,Malaysia,Biomass Imports
R19,S26I,2055,1.519031171325694,2026-05-13 15:07:40.839,Philippines,Biomass Imports
R20,S26I,2055,0.7885783879865045,2026-05-13 15:07:40.839,Timor Leste,Biomass Imports
R6,S26I,2055,0.45020274631161794,2026-05-13 15:07:40.839,Cambodia,Biomass Imports
R1,S29D,2055,1285.4351656909766,2026-05-13 15:07:40.839,Indonesia,Palm Oil Domestic Production
R1,S40I,2055,61.251736165114465,2026-05-13 15:07:40.839,Indonesia,Ammonia Imports
R14,S40I,2055,11.909918212686968,2026-05-13 15:07:40.839,Vietnam,Ammonia Imports
R1,S47I,2055,1.114707637936554,2026-05-13 15:07:40.839,Indonesia,Nuclear Imports
R1,S48D,2055,0.157556181692314,2026-05-13 15:07:40.839,Indonesia,Geothermal Domestic Production
R1,S49D,2055,8.561463630845018e-05,2026-05-13 15:07:40.839,Indonesia,Tidal Domestic Production
R1,S51D,2055,0.23375065234465942,2026-05-13 15:07:40.839,Indonesia,Wind Domestic Production
R1,S52D,2055,1.8717756127408194,2026-05-13 15:07:40.839,Indonesia,Municipal Solid Waste Domestic Production
R11,S52D,2055,16.54774850278591,2026-05-13 15:07:40.839,Thailand,Municipal Solid Waste Domestic Production
R16,S52D,2055,0.0025936031942857436,2026-05-13 15:07:40.839,Singapore,Municipal Solid Waste Domestic Production
R1,S54D,2055,0.6226170039862201,2026-05-13 15:07:40.839,Indonesia,Large Hydro Domestic Production
R1,S55D,2055,0.16072200267589062,2026-05-13 15:07:40.839,Indonesia,Small Hydro Domestic Production
R13,S57I,2055,0.44903909406816744,2026-05-13 15:07:40.839,Laos,Charcoal Imports
R14,S57I,2055,0.7229443029369943,2026-05-13 15:07:40.839,Vietnam,Charcoal Imports
R19,S57I,2055,0.7616771899200521,2026-05-13 15:07:40.839,Philippines,Charcoal Imports
R20,S58D,2055,0.013590622412617048,2026-05-13 15:07:40.839,Timor Leste,Wood Domestic Production
R12,S58I,2055,1.7565828993259671,2026-05-13 15:07:40.839,Myanmar,Wood Imports
R13,S58I,2055,1.0400452046952853,2026-05-13 15:07:40.839,Laos,Wood Imports
R14,S58I,2055,8.680605397122573,2026-05-13 15:07:40.839,Vietnam,Wood Imports
R19,S58I,2055,0.6832252889052892,2026-05-13 15:07:40.839,Philippines,Wood Imports
R20,S58I,2055,0.014100710581846003,2026-05-13 15:07:40.839,Timor Leste,Wood Imports
R19,S60I,2055,13.260999214200103,2026-05-13 15:07:40.839,Philippines,Avgas Imports
R15,S61I,2055,42.53135039130196,2026-05-13 15:07:40.839,Brunei,Naphtha Imports
R16,S61I,2055,3287.517461742422,2026-05-13 15:07:40.839,Singapore,Naphtha Imports
R19,S61I,2055,836.6511678952747,2026-05-13 15:07:40.839,Philippines,Naphtha Imports
R1,S62I,2055,4315.029042931665,2026-05-13 15:07:40.839,Indonesia,Jet Kerosene Imports
R11,S62I,2055,2859.2480262633485,2026-05-13 15:07:40.839,Thailand,Jet Kerosene Imports
R12,S62I,2055,89.99333750142704,2026-05-13 15:07:40.839,Myanmar,Jet Kerosene Imports
R13,S62I,2055,19.301453889773953,2026-05-13 15:07:40.839,Laos,Jet Kerosene Imports
R14,S62I,2055,3968.724169048432,2026-05-13 15:07:40.839,Vietnam,Jet Kerosene Imports
R15,S62I,2055,16.051031413131078,2026-05-13 15:07:40.839,Brunei,Jet Kerosene Imports
R16,S62I,2055,412.77975962861603,2026-05-13 15:07:40.839,Singapore,Jet Kerosene Imports
R17,S62I,2055,201.2338859450062,2026-05-13 15:07:40.839,Malaysia,Jet Kerosene Imports
R19,S62I,2055,2324.1865322594695,2026-05-13 15:07:40.839,Philippines,Jet Kerosene Imports
R6,S62I,2055,72.3263033273707,2026-05-13 15:07:40.839,Cambodia,Jet Kerosene Imports
R12,S65I,2055,31.798713978439032,2026-05-13 15:07:40.839,Myanmar,Lubricants Imports
R14,S65I,2055,138.60666915876342,2026-05-13 15:07:40.839,Vietnam,Lubricants Imports
R15,S65I,2055,0.28740836785223706,2026-05-13 15:07:40.839,Brunei,Lubricants Imports
R16,S65I,2055,1247.7389071131377,2026-05-13 15:07:40.839,Singapore,Lubricants Imports
R6,S65I,2055,4.792714145869516,2026-05-13 15:07:40.839,Cambodia,Lubricants Imports
R12,S66I,2055,41.962192169821286,2026-05-13 15:07:40.839,Myanmar,Bitumen Imports
R14,S66I,2055,2220.4298501348885,2026-05-13 15:07:40.839,Vietnam,Bitumen Imports
R15,S66I,2055,1.194993186329066,2026-05-13 15:07:40.839,Brunei,Bitumen Imports
R16,S66I,2055,813.8833307056312,2026-05-13 15:07:40.839,Singapore,Bitumen Imports
R19,S66I,2055,779.120557226424,2026-05-13 15:07:40.839,Philippines,Bitumen Imports
R6,S66I,2055,96.77349275521061,2026-05-13 15:07:40.839,Cambodia,Bitumen Imports
R12,S67I,2055,18.552953488306677,2026-05-13 15:07:40.839,Myanmar,Oil Imports
R13,S67I,2055,0.5376877567664766,2026-05-13 15:07:40.839,Laos,Oil Imports
R14,S67I,2055,2632.265252344501,2026-05-13 15:07:40.839,Vietnam,Oil Imports
R15,S67I,2055,0.7954902307474543,2026-05-13 15:07:40.839,Brunei,Oil Imports
R16,S67I,2055,682.7097559709923,2026-05-13 15:07:40.839,Singapore,Oil Imports
R17,S67I,2055,292.26311077658147,2026-05-13 15:07:40.839,Malaysia,Oil Imports
R19,S67I,2055,140.7360103165124,2026-05-13 15:07:40.839,Philippines,Oil Imports
R16,S69I,2055,3.5470636033925977,2026-05-13 15:07:40.839,Singapore,Petroleum Coke Imports
R20,S74I,2055,0.20626258215531296,2026-05-13 15:07:40.839,Timor Leste,Coal Bituminous Imports
R11,S76I,2055,4.187476563479457,2026-05-13 15:07:40.839,Thailand,Coal Anthracite Imports
R14,S76I,2055,1511.9656821570318,2026-05-13 15:07:40.839,Vietnam,Coal Anthracite Imports
R1,P11937,2060,23.173663363254203,2026-05-13 15:07:40.839,Indonesia,Lithium Ion Batteries
R11,P11937,2060,56.123571632515784,2026-05-13 15:07:40.839,Thailand,Lithium Ion Batteries
R12,P11937,2060,7.476282961979099,2026-05-13 15:07:40.839,Myanmar,Lithium Ion Batteries
R14,P11937,2060,370.3777564459751,2026-05-13 15:07:40.839,Vietnam,Lithium Ion Batteries
R16,P11937,2060,4.309702790446891,2026-05-13 15:07:40.839,Singapore,Lithium Ion Batteries
R19,P11937,2060,88.41750574214018,2026-05-13 15:07:40.839,Philippines,Lithium Ion Batteries
R6,P11937,2060,3.8532862260149985,2026-05-13 15:07:40.839,Cambodia,Lithium Ion Batteries
R1,P11942,2060,18.337945363911835,2026-05-13 15:07:40.839,Indonesia,Pumped Hydro
R11,P11942,2060,3.922380138948901,2026-05-13 15:07:40.839,Thailand,Pumped Hydro
R12,P11942,2060,1.3310234687039149,2026-05-13 15:07:40.839,Myanmar,Pumped Hydro
R13,P11942,2060,4.321929145395201,2026-05-13 15:07:40.839,Laos,Pumped Hydro
R14,P11942,2060,92.17367483561478,2026-05-13 15:07:40.839,Vietnam,Pumped Hydro
R19,P11942,2060,6.050700803553282,2026-05-13 15:07:40.839,Philippines,Pumped Hydro
R6,P11942,2060,13.506028579360002,2026-05-13 15:07:40.839,Cambodia,Pumped Hydro
R19,P14268,2060,169.45378136117114,2026-05-13 15:07:40.839,Philippines,Nuclear LWR
R1,P14428,2060,2.2067124266459404,2026-05-13 15:07:40.839,Indonesia,Nuclear SMR
R19,P14428,2060,25.494174814283014,2026-05-13 15:07:40.839,Philippines,Nuclear SMR
R1,P14432,2060,2.4459690695499434,2026-05-13 15:07:40.839,Indonesia,Tidal
R14,P14442,2060,1881.991857077663,2026-05-13 15:07:40.839,Vietnam,Wind Offshore
R19,P14442,2060,1030.467672563835,2026-05-13 15:07:40.839,Philippines,Wind Offshore
R1,P14937,2060,19.916563791192015,2026-05-13 15:07:40.839,Indonesia,SMR
R11,P14937,2060,1.9102973264052627,2026-05-13 15:07:40.839,Thailand,SMR
R16,P14937,2060,0.024169198634487646,2026-05-13 15:07:40.839,Singapore,SMR
R6,P14937,2060,8.946525906808287,2026-05-13 15:07:40.839,Cambodia,SMR
R1,P15103,2060,0.1759360212523862,2026-05-13 15:07:40.839,Indonesia,PEM Electrolysis
R17,P15103,2060,8.298154538096632,2026-05-13 15:07:40.839,Malaysia,PEM Electrolysis
R6,P15103,2060,1.1838696847335959,2026-05-13 15:07:40.839,Cambodia,PEM Electrolysis
R16,P15321,2060,2.8327209010044725,2026-05-13 15:07:40.839,Singapore,Gas Combined Cycle with CCS
R1,P16040,2060,1207.117495589652,2026-05-13 15:07:40.839,Indonesia,HVO Renewable Diesel
R11,P16040,2060,115.78068127905291,2026-05-13 15:07:40.839,Thailand,HVO Renewable Diesel
R17,P16040,2060,186.1946376288648,2026-05-13 15:07:40.839,Malaysia,HVO Renewable Diesel
R1,P16756,2060,31.44265938997593,2026-05-13 15:07:40.839,Indonesia,Solar PV Rooftop
R14,P16756,2060,377.93536397679327,2026-05-13 15:07:40.839,Vietnam,Solar PV Rooftop
R15,P16756,2060,2.0307859839808775,2026-05-13 15:07:40.839,Brunei,Solar PV Rooftop
R17,P16756,2060,4.1044215522237515,2026-05-13 15:07:40.839,Malaysia,Solar PV Rooftop
R19,P16756,2060,1.1133581078576764,2026-05-13 15:07:40.839,Philippines,Solar PV Rooftop
R6,P16756,2060,0.9138536927913948,2026-05-13 15:07:40.839,Cambodia,Solar PV Rooftop
R1,P19896,2060,6.305590480260624,2026-05-13 15:07:40.839,Indonesia,Solar PV_IDJW
R1,P20164,2060,25.693816697938978,2026-05-13 15:07:40.839,Indonesia,Solar PV_IDSA
R1,P20186,2060,13.026867230011488,2026-05-13 15:07:40.839,Indonesia,Solar PV_IDKA
R1,P20208,2060,29.015557710505856,2026-05-13 15:07:40.839,Indonesia,Solar PV_IDEast
R1,P20230,2060,1.5494376343419225,2026-05-13 15:07:40.839,Indonesia,Wind Onshore_IDJW
R1,P20296,2060,159.3726473080771,2026-05-13 15:07:40.839,Indonesia,Wind Onshore_IDEast
R17,P20516,2060,30.570334903343024,2026-05-13 15:07:40.839,Malaysia,Solar PV_MYSB
R17,P21096,2060,494.0250161535324,2026-05-13 15:07:40.839,Malaysia,Coal Subcritical_MYPE
R17,P21163,2060,59.33405761116011,2026-05-13 15:07:40.839,Malaysia,Coal Subcritical_MYSR
R17,P21230,2060,678.5319986799907,2026-05-13 15:07:40.839,Malaysia,Gas Combined Cycle_MYPE
R17,P21252,2060,73.27914598893256,2026-05-13 15:07:40.839,Malaysia,Gas Combined Cycle_MYSB
R17,P21274,2060,77.9781762542641,2026-05-13 15:07:40.839,Malaysia,Gas Combined Cycle_MYSR
R17,P21296,2060,5.413056772709488,2026-05-13 15:07:40.839,Malaysia,Large Hydro_MYSB
R17,P21305,2060,216.52928054329772,2026-05-13 15:07:40.839,Malaysia,Large Hydro_MYSR
R17,P21563,2060,16.02145708217604,2026-05-13 15:07:40.839,Malaysia,Biomass Other_MYPE
R1,P21627,2060,3.252575937840108,2026-05-13 15:07:40.839,Indonesia,Biomass Other_IDJW
R1,P21659,2060,52.86446622367531,2026-05-13 15:07:40.839,Indonesia,Biomass Other_IDSA
R1,P21691,2060,9.093739056104631,2026-05-13 15:07:40.839,Indonesia,Biomass Other_IDKA
R1,P21723,2060,6.945707358133005,2026-05-13 15:07:40.839,Indonesia,Biomass Other_IDEast
R1,P21755,2060,0.08615257291391083,2026-05-13 15:07:40.839,Indonesia,Biogas_IDJW
R1,P21773,2060,2.350345918983414,2026-05-13 15:07:40.839,Indonesia,Biogas_IDKA
R1,P21791,2060,5.645140240296451,2026-05-13 15:07:40.839,Indonesia,Biogas_IDSA
R1,P21809,2060,202.19420047456055,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDEast
R1,P21872,2060,783.2173043741234,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDJW
R1,P21935,2060,66.21036154999815,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDKA
R1,P21998,2060,169.06389801124635,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDSA
R1,P22129,2060,35.33668168097568,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDEast
R1,P22147,2060,10.068028315178912,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDKA
R1,P22165,2060,200.58665895988054,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDSA
R1,P22183,2060,501.4193264440029,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDJW
R1,P22201,2060,58.77459094333582,2026-05-13 15:07:40.839,Indonesia,Gas Turbine_IDEast
R1,P22218,2060,58.77459094333582,2026-05-13 15:07:40.839,Indonesia,Gas Turbine_IDKA
R1,P22235,2060,58.77459094333581,2026-05-13 15:07:40.839,Indonesia,Gas Turbine_IDSA
R1,P22252,2060,58.77459094333581,2026-05-13 15:07:40.839,Indonesia,Gas Turbine_IDJW
R1,P22269,2060,163.66858284351488,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDEast
R1,P22286,2060,82.89283509462172,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDKA
R1,P22303,2060,75.91121389607385,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDSA
R1,P22320,2060,108.05679128211756,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDJW
R17,P22337,2060,1.12128546319617,2026-05-13 15:07:40.839,Malaysia,Diesel_MYPE
R17,P22388,2060,10.541665738112204,2026-05-13 15:07:40.839,Malaysia,Biomass Other_MYSB
R14,P2516,2060,98.42861706120625,2026-05-13 15:07:40.839,Vietnam,Electricity
R15,P2544,2060,14.352120600833828,2026-05-13 15:07:40.839,Brunei,All Refineries
R16,P2544,2060,1916.185589851942,2026-05-13 15:07:40.839,Singapore,All Refineries
R17,P2544,2060,39.66398731821665,2026-05-13 15:07:40.839,Malaysia,All Refineries
R17,P2589,2060,138.64249066453016,2026-05-13 15:07:40.839,Malaysia,Natural Gas
R11,P2713,2060,87.99081615576745,2026-05-13 15:07:40.839,Thailand,Wind Onshore
R13,P2713,2060,28.31852947508104,2026-05-13 15:07:40.839,Laos,Wind Onshore
R14,P2713,2060,1363.7141850343712,2026-05-13 15:07:40.839,Vietnam,Wind Onshore
R19,P2713,2060,264.3375434770518,2026-05-13 15:07:40.839,Philippines,Wind Onshore
R6,P2713,2060,61.59554887643718,2026-05-13 15:07:40.839,Cambodia,Wind Onshore
R11,P2720,2060,133.27518213419344,2026-05-13 15:07:40.839,Thailand,Coal Subcritical
R12,P2720,2060,3.9261687125311933,2026-05-13 15:07:40.839,Myanmar,Coal Subcritical
R13,P2720,2060,70.03867735190433,2026-05-13 15:07:40.839,Laos,Coal Subcritical
R14,P2720,2060,470.94061510310183,2026-05-13 15:07:40.839,Vietnam,Coal Subcritical
R19,P2720,2060,180.76212915992554,2026-05-13 15:07:40.839,Philippines,Coal Subcritical
R6,P2720,2060,25.77181517707112,2026-05-13 15:07:40.839,Cambodia,Coal Subcritical
R11,P2724,2060,138.9453380508675,2026-05-13 15:07:40.839,Thailand,Large Hydro
R12,P2724,2060,74.59052670052463,2026-05-13 15:07:40.839,Myanmar,Large Hydro
R13,P2724,2060,310.45619014887546,2026-05-13 15:07:40.839,Laos,Large Hydro
R14,P2724,2060,512.0955194252624,2026-05-13 15:07:40.839,Vietnam,Large Hydro
R19,P2724,2060,70.76869362246973,2026-05-13 15:07:40.839,Philippines,Large Hydro
R6,P2724,2060,59.10420134033399,2026-05-13 15:07:40.839,Cambodia,Large Hydro
R11,P2731,2060,947.947670157592,2026-05-13 15:07:40.839,Thailand,Biomass Gasification
R12,P2776,2060,1.849036796087492,2026-05-13 15:07:40.839,Myanmar,Diesel
R14,P2776,2060,0.8179381086249125,2026-05-13 15:07:40.839,Vietnam,Diesel
R20,P2776,2060,4.622952687273788,2026-05-13 15:07:40.839,Timor Leste,Diesel
R12,P2808,2060,17.05011243788753,2026-05-13 15:07:40.839,Myanmar,Gas Turbine
R15,P2808,2060,8.94411299226575,2026-05-13 15:07:40.839,Brunei,Gas Turbine
R11,P2824,2060,13.423513573284017,2026-05-13 15:07:40.839,Thailand,Small Hydro
R12,P2824,2060,0.9082362160401091,2026-05-13 15:07:40.839,Myanmar,Small Hydro
R14,P2824,2060,164.1602701184323,2026-05-13 15:07:40.839,Vietnam,Small Hydro
R19,P2824,2060,99.04277990253092,2026-05-13 15:07:40.839,Philippines,Small Hydro
R11,P2831,2060,1806.3959016875606,2026-05-13 15:07:40.839,Thailand,Gas Combined Cycle
R12,P2831,2060,102.11139665112127,2026-05-13 15:07:40.839,Myanmar,Gas Combined Cycle
R14,P2831,2060,686.0410770129959,2026-05-13 15:07:40.839,Vietnam,Gas Combined Cycle
R15,P2831,2060,14.05249941281351,2026-05-13 15:07:40.839,Brunei,Gas Combined Cycle
R16,P2831,2060,258.0424583897409,2026-05-13 15:07:40.839,Singapore,Gas Combined Cycle
R19,P2831,2060,418.9503179077858,2026-05-13 15:07:40.839,Philippines,Gas Combined Cycle
R6,P2831,2060,25.697660213137443,2026-05-13 15:07:40.839,Cambodia,Gas Combined Cycle
R11,P2847,2060,69.75867015704159,2026-05-13 15:07:40.839,Thailand,Solar PV
R12,P2847,2060,0.7732608169773342,2026-05-13 15:07:40.839,Myanmar,Solar PV
R13,P2847,2060,3.922541235212297,2026-05-13 15:07:40.839,Laos,Solar PV
R14,P2847,2060,261.35249037812673,2026-05-13 15:07:40.839,Vietnam,Solar PV
R15,P2847,2060,3.538722684239909,2026-05-13 15:07:40.839,Brunei,Solar PV
R16,P2847,2060,3.514821895351519,2026-05-13 15:07:40.839,Singapore,Solar PV
R19,P2847,2060,104.5257980613752,2026-05-13 15:07:40.839,Philippines,Solar PV
R20,P2847,2060,0.007029643790703038,2026-05-13 15:07:40.839,Timor Leste,Solar PV
R6,P2847,2060,33.622786250932634,2026-05-13 15:07:40.839,Cambodia,Solar PV
R17,P2851,2060,0.2520353678406394,2026-05-13 15:07:40.839,Malaysia,Geothermal Flash
R19,P2851,2060,25.091707780239073,2026-05-13 15:07:40.839,Philippines,Geothermal Flash
R12,P2858,2060,11.998200147695924,2026-05-13 15:07:40.839,Myanmar,Gas Engine
R1,P2890,2060,53.000371689142675,2026-05-13 15:07:40.839,Indonesia,Waste
R11,P2890,2060,132.2492843515053,2026-05-13 15:07:40.839,Thailand,Waste
R16,P2890,2060,0.08003516392103474,2026-05-13 15:07:40.839,Singapore,Waste
R19,P2890,2060,5.384603000807553,2026-05-13 15:07:40.839,Philippines,Waste
R11,P2907,2060,72.25323356899794,2026-05-13 15:07:40.839,Thailand,Biogas
R17,P2907,2060,7.0771146366588935,2026-05-13 15:07:40.839,Malaysia,Biogas
R13,P2956,2060,3.7270202547676434,2026-05-13 15:07:40.839,Laos,Biomass Other
R14,P2956,2060,151.33483197670714,2026-05-13 15:07:40.839,Vietnam,Biomass Other
R19,P2956,2060,14.772293637317082,2026-05-13 15:07:40.839,Philippines,Biomass Other
R6,P2956,2060,13.536942862399272,2026-05-13 15:07:40.839,Cambodia,Biomass Other
R1,P3012,2060,260.95021726260353,2026-05-13 15:07:40.839,Indonesia,Coal Supercritical
R11,P3012,2060,1.3641584508129785,2026-05-13 15:07:40.839,Thailand,Coal Supercritical
R14,P3012,2060,443.4541495660885,2026-05-13 15:07:40.839,Vietnam,Coal Supercritical
R17,P3067,2060,111.29282874965789,2026-05-13 15:07:40.839,Malaysia,Coal Ultrasupercritical
R15,P3122,2060,9.086115991328974,2026-05-13 15:07:40.839,Brunei,Coal IGCC
R11,P4240,2060,8.655580716490034,2026-05-13 15:07:40.839,Thailand,Solar Floating
R13,P4240,2060,2.814252802313603,2026-05-13 15:07:40.839,Laos,Solar Floating
R16,P4240,2060,0.8321137718370035,2026-05-13 15:07:40.839,Singapore,Solar Floating
R19,P4240,2060,12.705430258752155,2026-05-13 15:07:40.839,Philippines,Solar Floating
R1,S13D,2060,0.3610258677593919,2026-05-13 15:07:40.839,Indonesia,Solar Domestic Production
R11,S13D,2060,0.01203940929930948,2026-05-13 15:07:40.839,Thailand,Solar Domestic Production
R12,S13D,2060,1.0764912284412426e-05,2026-05-13 15:07:40.839,Myanmar,Solar Domestic Production
R13,S13D,2060,0.002910420467207122,2026-05-13 15:07:40.839,Laos,Solar Domestic Production
R14,S13D,2060,0.43460045195061825,2026-05-13 15:07:40.839,Vietnam,Solar Domestic Production
R15,S13D,2060,0.0006031633222289272,2026-05-13 15:07:40.839,Brunei,Solar Domestic Production
R16,S13D,2060,0.0011008676448821923,2026-05-13 15:07:40.839,Singapore,Solar Domestic Production
R17,S13D,2060,0.007107513561243078,2026-05-13 15:07:40.839,Malaysia,Solar Domestic Production
R19,S13D,2060,0.01651056555737761,2026-05-13 15:07:40.839,Philippines,Solar Domestic Production
R20,S13D,2060,1.3756317201261464e-06,2026-05-13 15:07:40.839,Timor Leste,Solar Domestic Production
R6,S13D,2060,0.0014615986332540201,2026-05-13 15:07:40.839,Cambodia,Solar Domestic Production
R14,S15I,2060,0.0047405847131964255,2026-05-13 15:07:40.839,Vietnam,Ethanol Imports
R19,S15I,2060,117.90433836960918,2026-05-13 15:07:40.839,Philippines,Ethanol Imports
R1,S20I,2060,13220.19480971139,2026-05-13 15:07:40.839,Indonesia,LNG Imports
R11,S20I,2060,1169.68443443243,2026-05-13 15:07:40.839,Thailand,LNG Imports
R12,S20I,2060,214.06767840664256,2026-05-13 15:07:40.839,Myanmar,LNG Imports
R13,S20I,2060,90.63229114759653,2026-05-13 15:07:40.839,Laos,LNG Imports
R14,S20I,2060,9893.71457765133,2026-05-13 15:07:40.839,Vietnam,LNG Imports
R15,S20I,2060,965.3544568441545,2026-05-13 15:07:40.839,Brunei,LNG Imports
R16,S20I,2060,205.2072500475759,2026-05-13 15:07:40.839,Singapore,LNG Imports
R17,S20I,2060,8694.100158214957,2026-05-13 15:07:40.839,Malaysia,LNG Imports
R19,S20I,2060,307.92715618512364,2026-05-13 15:07:40.839,Philippines,LNG Imports
R6,S20I,2060,21.464976365506732,2026-05-13 15:07:40.839,Cambodia,LNG Imports
R1,S21I,2060,725.0734841763882,2026-05-13 15:07:40.839,Indonesia,LPG Imports
R11,S21I,2060,1135.7729157212887,2026-05-13 15:07:40.839,Thailand,LPG Imports
R12,S21I,2060,20.35690829151956,2026-05-13 15:07:40.839,Myanmar,LPG Imports
R13,S21I,2060,93.28214125369172,2026-05-13 15:07:40.839,Laos,LPG Imports
R14,S21I,2060,515.5373927627076,2026-05-13 15:07:40.839,Vietnam,LPG Imports
R16,S21I,2060,20.442166287436702,2026-05-13 15:07:40.839,Singapore,LPG Imports
R17,S21I,2060,34.682673640371235,2026-05-13 15:07:40.839,Malaysia,LPG Imports
R19,S21I,2060,195.79928020231048,2026-05-13 15:07:40.839,Philippines,LPG Imports
R6,S21I,2060,53.60656372768369,2026-05-13 15:07:40.839,Cambodia,LPG Imports
R1,S26D,2060,146.1070546217303,2026-05-13 15:07:40.839,Indonesia,Biomass Domestic Production
R11,S26D,2060,6.469681417849612,2026-05-13 15:07:40.839,Thailand,Biomass Domestic Production
R12,S26D,2060,0.886227564434582,2026-05-13 15:07:40.839,Myanmar,Biomass Domestic Production
R13,S26D,2060,0.5611311622772753,2026-05-13 15:07:40.839,Laos,Biomass Domestic Production
R15,S26D,2060,0.12562557857527723,2026-05-13 15:07:40.839,Brunei,Biomass Domestic Production
R16,S26D,2060,7.621279333172769,2026-05-13 15:07:40.839,Singapore,Biomass Domestic Production
R6,S26D,2060,0.004335532855482012,2026-05-13 15:07:40.839,Cambodia,Biomass Domestic Production
R1,S26I,2060,208.4157414269031,2026-05-13 15:07:40.839,Indonesia,Biomass Imports
R11,S26I,2060,25.294175409624224,2026-05-13 15:07:40.839,Thailand,Biomass Imports
R12,S26I,2060,0.047805584509529056,2026-05-13 15:07:40.839,Myanmar,Biomass Imports
R13,S26I,2060,0.1793146736470447,2026-05-13 15:07:40.839,Laos,Biomass Imports
R14,S26I,2060,15.839306941136327,2026-05-13 15:07:40.839,Vietnam,Biomass Imports
R17,S26I,2060,14.458170137862151,2026-05-13 15:07:40.839,Malaysia,Biomass Imports
R19,S26I,2060,1.1098614036294,2026-05-13 15:07:40.839,Philippines,Biomass Imports
R20,S26I,2060,0.3668522489585234,2026-05-13 15:07:40.839,Timor Leste,Biomass Imports
