region,tech_name,year,capital_inv,fixed_OM,variable_OM,disc_capex,disc_opex,disc_salvage
Indonesia,LPG Imports,2050,0.0000,0.0000,1392.4592,0.0000,1426.3293,0.0000
Indonesia,LPG Imports,2055,0.0000,0.0000,1392.4592,0.0000,1016.9531,0.0000
Indonesia,LPG Imports,2060,0.0000,0.0000,1392.4592,0.0000,725.0735,0.0000
Indonesia,Large Hydro Domestic Production,2025,0.0000,0.0000,0.4650,0.0000,0.4496,0.0000
Indonesia,Large Hydro Domestic Production,2030,0.0000,0.0000,0.5816,0.0000,2.1080,0.0000
Indonesia,Large Hydro Domestic Production,2035,0.0000,0.0000,0.8525,0.0000,2.0823,0.0000
Indonesia,Large Hydro Domestic Production,2040,0.0000,0.0000,0.8525,0.0000,1.7178,0.0000
Indonesia,Large Hydro Domestic Production,2045,0.0000,0.0000,0.8525,0.0000,1.2248,0.0000
Indonesia,Large Hydro Domestic Production,2050,0.0000,0.0000,0.8525,0.0000,0.8733,0.0000
Indonesia,Large Hydro Domestic Production,2055,0.0000,0.0000,0.8525,0.0000,0.6226,0.0000
Indonesia,Large Hydro Domestic Production,2060,0.0000,0.0000,0.8525,0.0000,0.4439,0.0000
Indonesia,Lithium Ion Batteries,2025,0.0000,0.6656,0.0000,0.0000,0.6435,0.0000
Indonesia,Lithium Ion Batteries,2030,0.0000,25.6095,0.0000,0.0000,59.0535,0.0000
Indonesia,Lithium Ion Batteries,2035,0.0000,58.4862,0.0000,0.0000,123.3338,0.0000
Indonesia,Lithium Ion Batteries,2040,0.0000,53.8253,0.0000,0.0000,108.4580,0.0000
Indonesia,Lithium Ion Batteries,2045,0.0000,49.1645,0.0000,0.0000,70.6330,0.0000
Indonesia,Lithium Ion Batteries,2050,0.0000,44.5036,0.0000,0.0000,45.5861,0.0000
Indonesia,Lithium Ion Batteries,2055,0.0000,44.5036,0.0000,0.0000,32.5023,0.0000
Indonesia,Lithium Ion Batteries,2060,0.0000,44.5036,0.0000,0.0000,23.1737,0.0000
Indonesia,Municipal Solid Waste Domestic Production,2050,0.0000,0.0000,2.6363,0.0000,1.5473,0.0000
Indonesia,Municipal Solid Waste Domestic Production,2055,0.0000,0.0000,2.5082,0.0000,1.8718,0.0000
Indonesia,Municipal Solid Waste Domestic Production,2060,0.0000,0.0000,0.0000,0.0000,0.5577,0.0000
Indonesia,Natural Gas,2025,0.0000,0.0000,160.7816,0.0000,155.4334,0.0000
Indonesia,Natural Gas,2030,0.0000,0.0000,30.7821,0.0000,342.0497,0.0000
Indonesia,Natural Gas,2035,0.0000,0.0000,31.3821,0.0000,87.9661,0.0000
Indonesia,Natural Gas,2040,0.0000,0.0000,0.0000,0.0000,27.0019,0.0000
Indonesia,Nuclear Imports,2055,0.0000,0.0000,2.6638,0.0000,1.1147,0.0000
Indonesia,Nuclear Imports,2060,0.0000,0.0000,0.0000,0.0000,0.5923,0.0000
Indonesia,Nuclear SMR,2035,0.0000,51.9231,0.0000,0.0000,84.0817,0.0000
Indonesia,Nuclear SMR,2040,0.0000,40.7692,0.0000,0.0000,90.9197,0.0000
Indonesia,Nuclear SMR,2045,0.0000,30.0000,0.0000,0.0000,49.2347,0.0000
Indonesia,Nuclear SMR,2050,0.0000,19.6153,0.0000,0.0000,24.3823,0.0000
Indonesia,Nuclear SMR,2055,0.0000,9.8076,0.1169,0.0000,10.2703,0.0000
Indonesia,Nuclear SMR,2060,0.0000,0.0000,0.0000,0.0000,2.2067,0.0000
Indonesia,PEM Electrolysis,2030,26.1437,0.7840,0.0000,21.4389,1.7807,0.0000
Indonesia,PEM Electrolysis,2035,49.4704,2.1621,0.0000,28.9242,4.3200,0.0000
Indonesia,PEM Electrolysis,2040,0.0000,1.8258,0.0000,0.0000,3.6789,0.0000
Indonesia,PEM Electrolysis,2045,0.0000,1.4895,0.0000,0.0000,2.1398,0.0000
Indonesia,PEM Electrolysis,2050,0.0000,1.1531,0.0000,0.0000,1.1812,0.0000
Indonesia,PEM Electrolysis,2055,0.0000,0.7913,0.0000,0.0000,0.6907,0.0000
Indonesia,PEM Electrolysis,2060,0.0000,0.0000,0.0000,0.0000,0.1759,0.0000
Indonesia,Palm Oil Domestic Production,2025,0.0000,0.0000,9.2508,0.0000,8.9431,0.0000
Indonesia,Palm Oil Domestic Production,2030,0.0000,0.0000,97.5672,0.0000,237.8667,0.0000
Indonesia,Palm Oil Domestic Production,2035,0.0000,0.0000,260.7367,0.0000,543.6605,0.0000
Indonesia,Palm Oil Domestic Production,2040,0.0000,0.0000,507.8675,0.0000,817.5380,0.0000
Indonesia,Palm Oil Domestic Production,2045,0.0000,0.0000,871.5205,0.0000,1038.0749,0.0000
Indonesia,Palm Oil Domestic Production,2050,0.0000,0.0000,1389.6611,0.0000,1207.3536,0.0000
Indonesia,Palm Oil Domestic Production,2055,0.0000,0.0000,2007.7021,0.0000,1285.4352,0.0000
Indonesia,Palm Oil Domestic Production,2060,0.0000,0.0000,2744.5686,0.0000,1277.5195,0.0000
Indonesia,Pumped Hydro,2030,0.0000,8.6320,0.0000,0.0000,19.6052,0.0000
Indonesia,Pumped Hydro,2035,0.0000,35.2169,0.0000,0.0000,67.4456,0.0000
Indonesia,Pumped Hydro,2040,0.0000,35.2169,0.0000,0.0000,70.9621,0.0000
Indonesia,Pumped Hydro,2045,0.0000,35.2169,0.0000,0.0000,50.5950,0.0000
Indonesia,Pumped Hydro,2050,0.0000,35.2169,0.0000,0.0000,36.0735,0.0000
Indonesia,Pumped Hydro,2055,0.0000,35.2169,0.0000,0.0000,25.7199,0.0000
Indonesia,Pumped Hydro,2060,0.0000,35.2169,0.0000,0.0000,18.3379,0.0000
Indonesia,SMR,2025,1.6252,0.0530,0.0000,1.6252,0.0512,0.0000
Indonesia,SMR,2030,0.0000,0.0525,0.0000,0.0000,0.2082,0.0000
Indonesia,SMR,2035,0.0000,0.0525,0.0000,0.0000,0.1484,0.0000
Indonesia,SMR,2040,114.2030,3.7753,0.0000,47.6074,4.4040,2.9057
Indonesia,SMR,2045,178.2023,9.5842,0.0000,52.9653,10.2057,8.7210
Indonesia,SMR,2050,349.7372,20.9323,0.0000,74.1141,16.4778,22.9747
Indonesia,SMR,2055,320.9179,31.3934,0.0000,48.4880,19.6651,24.9146
Indonesia,SMR,2060,367.0137,43.3572,0.0000,39.5370,19.9166,31.6188
Indonesia,Small Hydro Domestic Production,2025,0.0000,0.0000,0.2201,0.0000,0.2127,0.0000
Indonesia,Small Hydro Domestic Production,2030,0.0000,0.0000,0.2201,0.0000,0.8723,0.0000
Indonesia,Small Hydro Domestic Production,2035,0.0000,0.0000,0.2201,0.0000,0.6219,0.0000
Indonesia,Small Hydro Domestic Production,2040,0.0000,0.0000,0.2201,0.0000,0.4434,0.0000
Indonesia,Small Hydro Domestic Production,2045,0.0000,0.0000,0.2201,0.0000,0.3162,0.0000
Indonesia,Small Hydro Domestic Production,2050,0.0000,0.0000,0.2201,0.0000,0.2254,0.0000
Indonesia,Small Hydro Domestic Production,2055,0.0000,0.0000,0.2201,0.0000,0.1607,0.0000
Indonesia,Small Hydro Domestic Production,2060,0.0000,0.0000,0.2201,0.0000,0.1146,0.0000
Indonesia,Solar Domestic Production,2025,0.0000,0.0000,0.0226,0.0000,0.0219,0.0000
Indonesia,Solar Domestic Production,2030,0.0000,0.0000,0.1086,0.0000,0.2851,0.0000
Indonesia,Solar Domestic Production,2035,0.0000,0.0000,0.1455,0.0000,0.3668,0.0000
Indonesia,Solar Domestic Production,2040,0.0000,0.0000,0.6463,0.0000,0.8714,0.0000
Indonesia,Solar Domestic Production,2045,0.0000,0.0000,0.6587,0.0000,0.9388,0.0000
Indonesia,Solar Domestic Production,2050,0.0000,0.0000,0.6751,0.0000,0.6844,0.0000
Indonesia,Solar Domestic Production,2055,0.0000,0.0000,0.6871,0.0000,0.4981,0.0000
Indonesia,Solar Domestic Production,2060,0.0000,0.0000,0.6979,0.0000,0.3610,0.0000
Indonesia,Solar PV Rooftop,2025,0.0000,12.1606,0.0000,0.0000,11.7561,0.0000
Indonesia,Solar PV Rooftop,2030,0.0000,68.1252,0.0000,0.0000,173.9456,0.0000
Indonesia,Solar PV Rooftop,2035,0.0000,66.1898,0.0000,0.0000,187.0619,0.0000
Indonesia,Solar PV Rooftop,2040,0.0000,64.2545,0.0000,0.0000,129.4727,0.0000
Indonesia,Solar PV Rooftop,2045,0.0000,62.3191,0.0000,0.0000,89.5318,0.0000
Indonesia,Solar PV Rooftop,2050,0.0000,60.3837,0.0000,0.0000,61.8525,0.0000
Indonesia,Solar PV Rooftop,2055,0.0000,60.3837,0.0000,0.0000,44.1000,0.0000
Indonesia,Solar PV Rooftop,2060,0.0000,60.3837,0.0000,0.0000,31.4427,0.0000
Indonesia,Solar PV_IDEast,2025,0.0000,3.3871,0.0000,0.0000,3.2744,0.0000
Indonesia,Solar PV_IDEast,2030,0.0000,32.1369,0.0000,0.0000,78.5784,0.0000
Indonesia,Solar PV_IDEast,2035,0.0000,70.6382,0.0000,0.0000,152.1672,0.0000
Indonesia,Solar PV_IDEast,2040,0.0000,68.7621,0.0000,0.0000,138.5556,0.0000
Indonesia,Solar PV_IDEast,2045,0.0000,66.8859,0.0000,0.0000,96.0928,0.0000
Indonesia,Solar PV_IDEast,2050,0.0000,65.0097,0.0000,0.0000,66.5910,0.0000
Indonesia,Solar PV_IDEast,2055,0.0000,60.3661,0.0000,0.0000,44.0871,0.0000
Indonesia,Solar PV_IDEast,2060,0.0000,55.7226,0.0000,0.0000,29.0156,0.0000
Indonesia,Solar PV_IDJW,2025,0.0000,1.4286,0.0000,0.0000,1.3811,0.0000
Indonesia,Solar PV_IDJW,2030,0.0000,5.0608,0.0000,0.0000,13.8513,0.0000
Indonesia,Solar PV_IDJW,2035,0.0000,15.3509,0.0000,0.0000,30.8079,0.0000
Indonesia,Solar PV_IDJW,2040,0.0000,14.9432,0.0000,0.0000,30.1106,0.0000
Indonesia,Solar PV_IDJW,2045,0.0000,14.5355,0.0000,0.0000,20.8826,0.0000
Indonesia,Solar PV_IDJW,2050,0.0000,14.1277,0.0000,0.0000,14.4714,0.0000
Indonesia,Solar PV_IDJW,2055,0.0000,13.1186,0.0000,0.0000,9.5809,0.0000
Indonesia,Solar PV_IDJW,2060,0.0000,12.1095,0.0000,0.0000,6.3056,0.0000
Indonesia,Solar PV_IDKA,2025,0.0000,1.5211,0.0000,0.0000,1.4705,0.0000
Indonesia,Solar PV_IDKA,2030,0.0000,14.4293,0.0000,0.0000,35.2819,0.0000
Indonesia,Solar PV_IDKA,2035,0.0000,31.7139,0.0000,0.0000,68.3185,0.0000
Indonesia,Solar PV_IDKA,2040,0.0000,30.8715,0.0000,0.0000,62.2061,0.0000
Indonesia,Solar PV_IDKA,2045,0.0000,30.0292,0.0000,0.0000,43.1419,0.0000
Indonesia,Solar PV_IDKA,2050,0.0000,29.1868,0.0000,0.0000,29.8968,0.0000
Indonesia,Solar PV_IDKA,2055,0.0000,27.1021,0.0000,0.0000,19.7934,0.0000
Indonesia,Solar PV_IDKA,2060,0.0000,25.0173,0.0000,0.0000,13.0269,0.0000
Indonesia,Solar PV_IDSA,2025,0.0000,3.0002,0.0000,0.0000,2.9004,0.0000
Indonesia,Solar PV_IDSA,2030,0.0000,28.4581,0.0000,0.0000,69.5847,0.0000
Indonesia,Solar PV_IDSA,2035,0.0000,62.5515,0.0000,0.0000,134.7472,0.0000
Indonesia,Solar PV_IDSA,2040,0.0000,60.8901,0.0000,0.0000,122.6935,0.0000
Indonesia,Solar PV_IDSA,2045,0.0000,59.2287,0.0000,0.0000,85.0919,0.0000
Indonesia,Solar PV_IDSA,2050,0.0000,57.5673,0.0000,0.0000,58.9676,0.0000
Indonesia,Solar PV_IDSA,2055,0.0000,53.4553,0.0000,0.0000,39.0400,0.0000
Indonesia,Solar PV_IDSA,2060,0.0000,49.3434,0.0000,0.0000,25.6938,0.0000
Indonesia,Tidal,2030,0.0000,9.2000,0.0000,0.0000,20.8953,0.0000
Indonesia,Tidal,2035,0.0000,7.1091,0.0000,0.0000,20.0913,0.0000
Indonesia,Tidal,2040,0.0000,5.0182,0.0000,0.0000,10.1116,0.0000
Indonesia,Tidal,2045,0.0000,4.6000,0.0000,0.0000,6.6087,0.0000
Indonesia,Tidal,2050,0.0000,4.6000,0.2279,0.0000,4.8457,0.0000
Indonesia,Tidal,2055,0.0000,4.6000,0.2279,0.0000,3.5260,0.0000
Indonesia,Tidal,2060,0.0000,4.6000,0.0000,0.0000,2.4460,0.0000
Indonesia,Tidal Domestic Production,2050,0.0000,0.0000,0.0001,0.0000,0.0001,0.0000
Indonesia,Tidal Domestic Production,2055,0.0000,0.0000,0.0001,0.0000,0.0001,0.0000
Indonesia,Tidal Domestic Production,2060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
Indonesia,Waste,2025,0.0000,9.5912,0.0000,0.0000,9.2721,0.0000
Indonesia,Waste,2030,0.0000,112.1130,0.0000,0.0000,269.3437,0.0000
Indonesia,Waste,2035,0.0000,112.5781,0.0000,0.0000,312.8880,0.0000
Indonesia,Waste,2040,0.0000,108.5155,0.0000,0.0000,218.6588,0.0000
Indonesia,Waste,2045,0.0000,104.4529,0.0000,0.0000,150.0641,0.0000
Indonesia,Waste,2050,0.0000,100.3903,3.4304,0.0000,104.8456,0.0000
Indonesia,Waste,2055,0.0000,100.3903,3.2638,0.0000,75.7535,0.0000
Indonesia,Waste,2060,0.0000,100.3903,0.0000,0.0000,53.0004,0.0000
Indonesia,Wind Domestic Production,2035,0.0000,0.0000,0.1858,0.0000,0.3009,0.0000
Indonesia,Wind Domestic Production,2040,0.0000,0.0000,0.3201,0.0000,0.5294,0.0000
Indonesia,Wind Domestic Production,2045,0.0000,0.0000,0.3201,0.0000,0.4598,0.0000
Indonesia,Wind Domestic Production,2050,0.0000,0.0000,0.3201,0.0000,0.3278,0.0000
Indonesia,Wind Domestic Production,2055,0.0000,0.0000,0.3201,0.0000,0.2338,0.0000
Indonesia,Wind Domestic Production,2060,0.0000,0.0000,0.3201,0.0000,0.1667,0.0000
Indonesia,Wind Onshore_IDEast,2030,0.0000,138.7355,0.0000,0.0000,315.0993,0.0000
Indonesia,Wind Onshore_IDEast,2035,0.0000,348.7722,0.0000,0.0000,726.7020,0.0000
Indonesia,Wind Onshore_IDEast,2040,0.0000,336.9092,0.0000,0.0000,678.8721,0.0000
Indonesia,Wind Onshore_IDEast,2045,0.0000,325.0462,0.0000,0.0000,466.9833,0.0000
Indonesia,Wind Onshore_IDEast,2050,0.0000,313.1832,0.0000,0.0000,320.8011,0.0000
Indonesia,Wind Onshore_IDEast,2055,0.0000,309.6243,0.0000,0.0000,226.1275,0.0000
Indonesia,Wind Onshore_IDEast,2060,0.0000,306.0654,0.0000,0.0000,159.3726,0.0000
Indonesia,Wind Onshore_IDJW,2030,0.0000,1.3579,0.0000,0.0000,3.0840,0.0000
Indonesia,Wind Onshore_IDJW,2035,0.0000,3.3908,0.0000,0.0000,7.0757,0.0000
Indonesia,Wind Onshore_IDJW,2040,0.0000,3.2755,0.0000,0.0000,6.6001,0.0000
Indonesia,Wind Onshore_IDJW,2045,0.0000,3.1601,0.0000,0.0000,4.5401,0.0000
Indonesia,Wind Onshore_IDJW,2050,0.0000,3.0448,0.0000,0.0000,3.1189,0.0000
Indonesia,Wind Onshore_IDJW,2055,0.0000,3.0102,0.0000,0.0000,2.1984,0.0000
Indonesia,Wind Onshore_IDJW,2060,0.0000,2.9756,0.0000,0.0000,1.5494,0.0000
Indonesia,Wood Domestic Production,2025,0.0000,0.0000,0.4796,0.0000,0.4636,0.0000
Indonesia,Wood Domestic Production,2030,0.0000,0.0000,1.4905,0.0000,4.1970,0.0000
Indonesia,Wood Domestic Production,2035,0.0000,0.0000,0.0000,0.0000,1.7987,0.0000
Laos,Biomass Domestic Production,2025,0.0000,0.0000,0.9010,0.0000,0.8710,0.0000
Laos,Biomass Domestic Production,2030,0.0000,0.0000,1.0212,0.0000,3.8445,0.0000
Laos,Biomass Domestic Production,2035,0.0000,0.0000,1.0605,0.0000,2.9498,0.0000
Laos,Biomass Domestic Production,2040,0.0000,0.0000,0.3058,0.0000,1.2655,0.0000
Laos,Biomass Domestic Production,2045,0.0000,0.0000,0.3770,0.0000,0.4979,0.0000
Laos,Biomass Domestic Production,2050,0.0000,0.0000,1.2707,0.0000,0.9107,0.0000
Laos,Biomass Domestic Production,2055,0.0000,0.0000,0.5579,0.0000,0.6297,0.0000
Laos,Biomass Domestic Production,2060,0.0000,0.0000,1.4649,0.0000,0.5611,0.0000
Laos,Biomass Imports,2040,0.0000,0.0000,0.8065,0.0000,0.9311,0.0000
Laos,Biomass Imports,2045,0.0000,0.0000,0.8065,0.0000,1.1586,0.0000
Laos,Biomass Imports,2050,0.0000,0.0000,0.0000,0.0000,0.3527,0.0000
Laos,Biomass Imports,2055,0.0000,0.0000,0.8065,0.0000,0.3375,0.0000
Laos,Biomass Imports,2060,0.0000,0.0000,0.0000,0.0000,0.1793,0.0000
Laos,Biomass Other,2025,0.0000,6.1695,0.0104,0.0000,5.9744,0.0000
Laos,Biomass Other,2030,0.0000,6.9204,0.0551,0.0000,25.8683,0.0000
Laos,Biomass Other,2035,0.0000,6.9204,0.1302,0.0000,19.8354,0.0000
Laos,Biomass Other,2040,0.0000,6.9204,0.2371,0.0000,14.3304,0.0000
Laos,Biomass Other,2045,0.0000,6.9204,0.2371,0.0000,10.2830,0.0000
Laos,Biomass Other,2050,0.0000,6.9204,0.2371,0.0000,7.3316,0.0000
Laos,Biomass Other,2055,0.0000,6.9204,0.2371,0.0000,5.2273,0.0000
Laos,Biomass Other,2060,0.0000,6.9204,0.2371,0.0000,3.7270,0.0000
Laos,Charcoal Imports,2025,0.0000,0.0000,0.5268,0.0000,0.5092,0.0000
Laos,Charcoal Imports,2030,0.0000,0.0000,0.5551,0.0000,2.1524,0.0000
Laos,Charcoal Imports,2035,0.0000,0.0000,0.5498,0.0000,1.5603,0.0000
Laos,Charcoal Imports,2040,0.0000,0.0000,0.5482,0.0000,1.1060,0.0000
Laos,Charcoal Imports,2045,0.0000,0.0000,0.5549,0.0000,0.7931,0.0000
Laos,Charcoal Imports,2050,0.0000,0.0000,0.5716,0.0000,0.5782,0.0000
Laos,Charcoal Imports,2055,0.0000,0.0000,0.6470,0.0000,0.4490,0.0000
Laos,Charcoal Imports,2060,0.0000,0.0000,0.7333,0.0000,0.3627,0.0000
Laos,Coal Subcritical,2025,0.0000,56.3400,15.4789,0.0000,69.4300,0.0000
Laos,Coal Subcritical,2030,0.0000,126.2010,20.6302,0.0000,452.2662,0.0000
Laos,Coal Subcritical,2035,0.0000,126.2010,19.3848,0.0000,412.9491,0.0000
Laos,Coal Subcritical,2040,0.0000,126.2010,16.9617,0.0000,290.5578,0.0000
Laos,Coal Subcritical,2045,0.0000,126.2010,14.5386,0.0000,203.6825,0.0000
Laos,Coal Subcritical,2050,0.0000,126.2010,12.1155,0.0000,142.7408,0.0000
Laos,Coal Subcritical,2055,0.0000,126.2010,9.6924,0.0000,100.0025,0.0000
Laos,Coal Subcritical,2060,0.0000,126.2010,7.2693,0.0000,70.0387,0.0000
Laos,Jet Kerosene Imports,2025,0.0000,0.0000,22.6977,0.0000,21.9427,0.0000
Laos,Jet Kerosene Imports,2030,0.0000,0.0000,24.9492,0.0000,98.8938,0.0000
Laos,Jet Kerosene Imports,2035,0.0000,0.0000,25.8991,0.0000,73.1945,0.0000
Laos,Jet Kerosene Imports,2040,0.0000,0.0000,26.4284,0.0000,53.2533,0.0000
Laos,Jet Kerosene Imports,2045,0.0000,0.0000,26.4284,0.0000,37.9689,0.0000
Laos,Jet Kerosene Imports,2050,0.0000,0.0000,26.4284,0.0000,27.0713,0.0000
Laos,Jet Kerosene Imports,2055,0.0000,0.0000,26.4284,0.0000,19.3015,0.0000
Laos,Jet Kerosene Imports,2060,0.0000,0.0000,26.4284,0.0000,13.7617,0.0000
Laos,LNG Imports,2025,0.0000,0.0000,6.3110,0.0000,6.1011,0.0000
Laos,LNG Imports,2030,0.0000,0.0000,25.0353,0.0000,67.5423,0.0000
Laos,LNG Imports,2035,0.0000,0.0000,44.5690,0.0000,102.3852,0.0000
Laos,LNG Imports,2040,0.0000,0.0000,66.2156,0.0000,114.7991,0.0000
Laos,LNG Imports,2045,0.0000,0.0000,91.1762,0.0000,115.6772,0.0000
Laos,LNG Imports,2050,0.0000,0.0000,120.1481,0.0000,110.3983,0.0000
Laos,LNG Imports,2055,0.0000,0.0000,152.8965,0.0000,101.4519,0.0000
Laos,LNG Imports,2060,0.0000,0.0000,189.8208,0.0000,90.6323,0.0000
Laos,LPG Imports,2025,0.0000,0.0000,81.5847,0.0000,78.8709,0.0000
Laos,LPG Imports,2030,0.0000,0.0000,107.5722,0.0000,399.6388,0.0000
Laos,LPG Imports,2035,0.0000,0.0000,123.0352,0.0000,338.7404,0.0000
Laos,LPG Imports,2040,0.0000,0.0000,137.2553,0.0000,268.8703,0.0000
Laos,LPG Imports,2045,0.0000,0.0000,148.1176,0.0000,206.1321,0.0000
Laos,LPG Imports,2050,0.0000,0.0000,160.4441,0.0000,158.9552,0.0000
Laos,LPG Imports,2055,0.0000,0.0000,172.0016,0.0000,122.0134,0.0000
Laos,LPG Imports,2060,0.0000,0.0000,184.4644,0.0000,93.2821,0.0000
Laos,Large Hydro,2025,0.0000,406.5961,20.5727,0.0000,412.9597,0.0000
Laos,Large Hydro,2030,0.0000,601.2911,16.6370,0.0000,2107.8605,0.0000
Laos,Large Hydro,2035,0.0000,592.0534,15.2428,0.0000,1717.6638,0.0000
Laos,Large Hydro,2040,0.0000,582.8156,19.2618,0.0000,1209.5131,0.0000
Laos,Large Hydro,2045,0.0000,573.5779,23.4019,0.0000,854.9246,0.0000
Laos,Large Hydro,2050,0.0000,564.3402,26.3441,0.0000,603.5917,0.0000
Laos,Large Hydro,2055,0.0000,564.3402,30.3910,0.0000,433.0873,0.0000
Laos,Large Hydro,2060,0.0000,564.3402,32.9755,0.0000,310.4562,0.0000
Laos,Oil Imports,2025,0.0000,0.0000,0.5866,0.0000,0.5671,0.0000
Laos,Oil Imports,2030,0.0000,0.0000,0.6803,0.0000,2.6965,0.0000
Laos,Oil Imports,2035,0.0000,0.0000,0.7196,0.0000,2.0337,0.0000
Laos,Oil Imports,2040,0.0000,0.0000,0.7362,0.0000,1.4835,0.0000
Laos,Oil Imports,2045,0.0000,0.0000,0.7362,0.0000,1.0577,0.0000
Laos,Oil Imports,2050,0.0000,0.0000,0.7362,0.0000,0.7541,0.0000
Laos,Oil Imports,2055,0.0000,0.0000,0.7362,0.0000,0.5377,0.0000
Laos,Oil Imports,2060,0.0000,0.0000,0.7362,0.0000,0.3834,0.0000
Laos,Pumped Hydro,2030,0.0000,8.3000,0.0000,0.0000,18.8512,0.0000
Laos,Pumped Hydro,2035,0.0000,8.3000,0.0000,0.0000,23.4570,0.0000
Laos,Pumped Hydro,2040,0.0000,8.3000,0.0000,0.0000,16.7245,0.0000
Laos,Pumped Hydro,2045,0.0000,8.3000,0.0000,0.0000,11.9243,0.0000
Laos,Pumped Hydro,2050,0.0000,8.3000,0.0000,0.0000,8.5019,0.0000
Laos,Pumped Hydro,2055,0.0000,8.3000,0.0000,0.0000,6.0617,0.0000
Laos,Pumped Hydro,2060,0.0000,8.3000,0.0000,0.0000,4.3219,0.0000
Laos,Solar Domestic Production,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
Laos,Solar Domestic Production,2030,0.0000,0.0000,0.0032,0.0000,0.0072,0.0000
Laos,Solar Domestic Production,2035,0.0000,0.0000,0.0044,0.0000,0.0110,0.0000
Laos,Solar Domestic Production,2040,0.0000,0.0000,0.0056,0.0000,0.0102,0.0000
Laos,Solar Domestic Production,2045,0.0000,0.0000,0.0056,0.0000,0.0080,0.0000
Laos,Solar Domestic Production,2050,0.0000,0.0000,0.0056,0.0000,0.0057,0.0000
Laos,Solar Domestic Production,2055,0.0000,0.0000,0.0056,0.0000,0.0041,0.0000
Laos,Solar Domestic Production,2060,0.0000,0.0000,0.0056,0.0000,0.0029,0.0000
Laos,Solar Floating,2030,0.0000,3.7500,0.0000,0.0000,8.5171,0.0000
Laos,Solar Floating,2035,0.0000,5.0050,0.0000,0.0000,12.4191,0.0000
Laos,Solar Floating,2040,0.0000,6.0248,0.0000,0.0000,11.0517,0.0000
Laos,Solar Floating,2045,0.0000,5.7147,0.0000,0.0000,8.2101,0.0000
Laos,Solar Floating,2050,0.0000,5.4046,0.0000,0.0000,5.5361,0.0000
Laos,Solar Floating,2055,0.0000,5.4046,0.0000,0.0000,3.9471,0.0000
Laos,Solar Floating,2060,0.0000,5.4046,0.0000,0.0000,2.8143,0.0000
Laos,Solar PV,2025,0.0000,0.6848,0.0000,0.0000,0.6620,0.0000
Laos,Solar PV,2030,0.0000,4.2632,0.0000,0.0000,10.7082,0.0000
Laos,Solar PV,2035,0.0000,5.9713,0.0000,0.0000,14.6205,0.0000
Laos,Solar PV,2040,0.0000,7.5330,0.0000,0.0000,13.6341,0.0000
Laos,Solar PV,2045,0.0000,7.5330,0.0000,0.0000,10.8224,0.0000
Laos,Solar PV,2050,0.0000,7.5330,0.0000,0.0000,7.7162,0.0000
Laos,Solar PV,2055,0.0000,7.5330,0.0000,0.0000,5.5016,0.0000
Laos,Solar PV,2060,0.0000,7.5330,0.0000,0.0000,3.9225,0.0000
Laos,Wind Onshore,2030,0.0000,36.1800,0.0000,0.0000,82.1729,0.0000
Laos,Wind Onshore,2035,0.0000,45.6105,0.0000,0.0000,116.1997,0.0000
Laos,Wind Onshore,2040,0.0000,54.3840,0.0000,0.0000,100.8100,0.0000
Laos,Wind Onshore,2045,0.0000,54.3840,0.0000,0.0000,78.1317,0.0000
Laos,Wind Onshore,2050,0.0000,54.3840,0.0000,0.0000,55.7068,0.0000
Laos,Wind Onshore,2055,0.0000,54.3840,0.0000,0.0000,39.7182,0.0000
Laos,Wind Onshore,2060,0.0000,54.3840,0.0000,0.0000,28.3185,0.0000
Laos,Wood Domestic Production,2025,0.0000,0.0000,7.4001,0.0000,7.1539,0.0000
Laos,Wood Domestic Production,2030,0.0000,0.0000,0.0000,0.0000,12.5252,0.0000
Laos,Wood Imports,2030,0.0000,0.0000,5.9185,0.0000,13.4422,0.0000
Laos,Wood Imports,2035,0.0000,0.0000,4.7696,0.0000,14.8660,0.0000
Laos,Wood Imports,2040,0.0000,0.0000,3.6160,0.0000,8.2789,0.0000
Laos,Wood Imports,2045,0.0000,0.0000,2.4832,0.0000,4.2625,0.0000
Laos,Wood Imports,2050,0.0000,0.0000,1.3822,0.0000,1.8974,0.0000
Laos,Wood Imports,2055,0.0000,0.0000,1.4553,0.0000,1.0400,0.0000
Laos,Wood Imports,2060,0.0000,0.0000,1.5356,0.0000,0.7818,0.0000
Malaysia,All Refineries,2025,7270.0047,0.0000,57.8742,7270.0047,55.9491,0.0000
Malaysia,All Refineries,2030,351.7051,0.0000,60.6740,288.4120,235.7613,0.0000
Malaysia,All Refineries,2035,384.8738,0.0000,63.7379,225.0268,176.4348,9.1962
Malaysia,All Refineries,2040,293.6676,0.0000,66.0757,122.4202,131.1310,13.4968
Malaysia,All Refineries,2045,186.5999,0.0000,67.5611,55.4612,96.1516,11.5117
Malaysia,All Refineries,2050,20.0317,0.0000,67.7206,4.2450,69.2981,1.4605
Malaysia,All Refineries,2055,7912.9943,0.0000,72.8392,1195.5870,51.6003,640.2135
Malaysia,All Refineries,2060,1082.4123,0.0000,78.6561,116.6042,39.6640,93.7464
Malaysia,Biogas,2025,0.0000,8.7848,0.0000,0.0000,8.4926,0.0000
Malaysia,Biogas,2030,0.0000,13.1396,0.0000,0.0000,43.9410,0.0000
