scenario_code,sector,region,year,value_pj,value_twh
RAS,Residential,Indonesia,2016,844.116951,234.476931
RAS,Residential,Indonesia,2017,838.968569,233.046825
RAS,Residential,Indonesia,2018,881.898969,244.971936
RAS,Residential,Indonesia,2019,859.668862,238.796906
RAS,Residential,Indonesia,2020,899.456231,249.848953
RAS,Residential,Indonesia,2021,872.408331,242.335647
RAS,Residential,Indonesia,2022,943.937004,262.204723
RAS,Residential,Indonesia,2023,982.444134,272.901148
RAS,Residential,Indonesia,2024,1028.745662,285.762684
RAS,Residential,Indonesia,2025,1187.458978,329.849716
RAS,Residential,Indonesia,2026,1158.286731,321.746314
RAS,Residential,Indonesia,2027,1138.324291,316.201192
RAS,Residential,Indonesia,2028,1118.487673,310.69102
RAS,Residential,Indonesia,2029,1097.2102,304.780611
RAS,Residential,Indonesia,2030,1074.52123,298.478119
RAS,Residential,Indonesia,2031,1063.557913,295.432754
RAS,Residential,Indonesia,2032,1049.830177,291.619494
RAS,Residential,Indonesia,2033,1036.014505,287.781807
RAS,Residential,Indonesia,2034,1022.192369,283.942325
RAS,Residential,Indonesia,2035,1011.372605,280.936835
RAS,Residential,Indonesia,2036,1011.927252,281.090903
RAS,Residential,Indonesia,2037,1010.221121,280.616978
RAS,Residential,Indonesia,2038,1004.630665,279.064074
RAS,Residential,Indonesia,2039,996.198907,276.721919
RAS,Residential,Indonesia,2040,991.113044,275.309179
RAS,Residential,Indonesia,2041,983.10641,273.085114
RAS,Residential,Indonesia,2042,976.868621,271.352395
RAS,Residential,Indonesia,2043,974.023711,270.562142
RAS,Residential,Indonesia,2044,971.741625,269.928229
RAS,Residential,Indonesia,2045,965.853409,268.292614
RAS,Residential,Indonesia,2046,965.74578,268.262717
RAS,Residential,Indonesia,2047,964.532186,267.925607
RAS,Residential,Indonesia,2048,961.931076,267.203077
RAS,Residential,Indonesia,2049,959.85607,266.626686
RAS,Residential,Indonesia,2050,957.259108,265.905308
RAS,Residential,Indonesia,2051,964.887275,268.024243
RAS,Residential,Indonesia,2052,972.389078,270.108077
RAS,Residential,Indonesia,2053,979.791055,272.164182
RAS,Residential,Indonesia,2054,987.026203,274.173945
RAS,Residential,Indonesia,2055,994.055558,276.126544
RAS,Residential,Indonesia,2056,1000.86945,278.019292
RAS,Residential,Indonesia,2057,1007.426467,279.840685
RAS,Residential,Indonesia,2058,1013.78962,281.608228
RAS,Residential,Indonesia,2059,1019.915964,283.30999
RAS,Residential,Indonesia,2060,1025.999188,284.999774
RAS,Residential,Laos,2005,45.719648,12.699902
RAS,Residential,Laos,2006,46.974975,13.048604
RAS,Residential,Laos,2007,50.905459,14.140405
RAS,Residential,Laos,2008,54.87756,15.243767
RAS,Residential,Laos,2009,53.970993,14.991942
RAS,Residential,Laos,2010,53.16139,14.767053
RAS,Residential,Laos,2011,52.116198,14.476722
RAS,Residential,Laos,2012,51.40105,14.278069
RAS,Residential,Laos,2013,50.43997,14.011103
RAS,Residential,Laos,2014,51.44003,14.288897
RAS,Residential,Laos,2015,52.520434,14.589009
RAS,Residential,Laos,2016,52.824017,14.673338
RAS,Residential,Laos,2017,52.95226,14.708961
RAS,Residential,Laos,2018,53.044704,14.73464
RAS,Residential,Laos,2019,53.946416,14.985116
RAS,Residential,Laos,2020,53.891318,14.969811
RAS,Residential,Laos,2021,54.161366,15.044824
RAS,Residential,Laos,2022,53.802473,14.945131
RAS,Residential,Laos,2023,55.310475,15.364021
RAS,Residential,Laos,2024,55.57014,15.43615
RAS,Residential,Laos,2025,60.015566,16.670991
RAS,Residential,Laos,2026,57.982572,16.10627
RAS,Residential,Laos,2027,55.90766,15.529906
RAS,Residential,Laos,2028,53.790276,14.941743
RAS,Residential,Laos,2029,52.161356,14.489266
RAS,Residential,Laos,2030,50.483832,14.023287
RAS,Residential,Laos,2031,49.315704,13.698807
RAS,Residential,Laos,2032,48.138807,13.371891
RAS,Residential,Laos,2033,46.958632,13.044064
RAS,Residential,Laos,2034,45.741308,12.705919
RAS,Residential,Laos,2035,44.530288,12.369524
RAS,Residential,Laos,2036,43.391412,12.05317
RAS,Residential,Laos,2037,42.232249,11.73118
RAS,Residential,Laos,2038,41.130082,11.425023
RAS,Residential,Laos,2039,40.073001,11.131389
RAS,Residential,Laos,2040,39.017813,10.838281
RAS,Residential,Laos,2041,37.97608,10.548911
RAS,Residential,Laos,2042,36.94637,10.262881
RAS,Residential,Laos,2043,35.926602,9.979612
RAS,Residential,Laos,2044,34.922559,9.700711
RAS,Residential,Laos,2045,33.93629,9.426747
RAS,Residential,Laos,2046,33.01008,9.169467
RAS,Residential,Laos,2047,32.106879,8.918577
RAS,Residential,Laos,2048,31.224979,8.673605
RAS,Residential,Laos,2049,30.366438,8.435122
RAS,Residential,Laos,2050,29.611883,8.225523
RAS,Residential,Laos,2051,29.852921,8.292478
RAS,Residential,Laos,2052,30.089114,8.358087
RAS,Residential,Laos,2053,30.321318,8.422588
RAS,Residential,Laos,2054,30.548638,8.485733
RAS,Residential,Laos,2055,30.768849,8.546902
RAS,Residential,Laos,2056,30.9835,8.606528
RAS,Residential,Laos,2057,31.193874,8.664965
RAS,Residential,Laos,2058,31.400207,8.72228
RAS,Residential,Laos,2059,31.598945,8.777485
RAS,Residential,Laos,2060,31.791265,8.830907
RAS,Residential,Malaysia,2005,91.397844,25.38829
RAS,Residential,Malaysia,2006,98.975952,27.49332
RAS,Residential,Malaysia,2007,101.488032,28.19112
RAS,Residential,Malaysia,2008,112.331844,31.20329
RAS,Residential,Malaysia,2009,106.512192,29.58672
RAS,Residential,Malaysia,2010,111.15954,30.87765
RAS,Residential,Malaysia,2011,116.016228,32.22673
RAS,Residential,Malaysia,2012,118.988856,33.05246
RAS,Residential,Malaysia,2013,125.101584,34.75044
RAS,Residential,Malaysia,2014,125.352792,34.82022
RAS,Residential,Malaysia,2015,130.20948,36.1693
RAS,Residential,Malaysia,2016,137.494512,38.19292
RAS,Residential,Malaysia,2017,134.768277,37.435633
RAS,Residential,Malaysia,2018,139.947474,38.874298
RAS,Residential,Malaysia,2019,139.780002,38.827778
RAS,Residential,Malaysia,2020,171.013698,47.503805
RAS,Residential,Malaysia,2021,174.52433,48.478981
RAS,Residential,Malaysia,2022,171.156384,47.54344
RAS,Residential,Malaysia,2023,145.784376,40.49566
RAS,Residential,Malaysia,2024,193.597632,53.77712
RAS,Residential,Malaysia,2025,259.710868,72.141908
RAS,Residential,Malaysia,2026,262.402063,72.889462
RAS,Residential,Malaysia,2027,264.365752,73.434931
RAS,Residential,Malaysia,2028,265.495801,73.748834
RAS,Residential,Malaysia,2029,264.637447,73.510402
RAS,Residential,Malaysia,2030,263.773987,73.270552
RAS,Residential,Malaysia,2031,263.140447,73.094569
RAS,Residential,Malaysia,2032,261.691115,72.691976
RAS,Residential,Malaysia,2033,259.963469,72.212075
RAS,Residential,Malaysia,2034,258.019474,71.672076
RAS,Residential,Malaysia,2035,256.557403,71.265945
RAS,Residential,Malaysia,2036,255.770287,71.047302
RAS,Residential,Malaysia,2037,253.945095,70.540304
RAS,Residential,Malaysia,2038,255.81027,71.058408
RAS,Residential,Malaysia,2039,257.52822,71.535617
RAS,Residential,Malaysia,2040,259.047061,71.957517
RAS,Residential,Malaysia,2041,261.014826,72.504118
RAS,Residential,Malaysia,2042,262.228881,72.841356
RAS,Residential,Malaysia,2043,263.287498,73.135416
RAS,Residential,Malaysia,2044,264.456551,73.460153
RAS,Residential,Malaysia,2045,264.883542,73.578762
RAS,Residential,Malaysia,2046,265.652697,73.792416
RAS,Residential,Malaysia,2047,266.201326,73.944813
RAS,Residential,Malaysia,2048,266.533279,74.037022
RAS,Residential,Malaysia,2049,266.648096,74.068916
RAS,Residential,Malaysia,2050,266.141855,73.928293
RAS,Residential,Malaysia,2051,269.465021,74.851395
RAS,Residential,Malaysia,2052,272.789095,75.774749
RAS,Residential,Malaysia,2053,276.039923,76.677756
RAS,Residential,Malaysia,2054,279.29729,77.582581
RAS,Residential,Malaysia,2055,282.528714,78.480198
RAS,Residential,Malaysia,2056,285.605641,79.3349
RAS,Residential,Malaysia,2057,288.696003,80.193334
RAS,Residential,Malaysia,2058,291.802807,81.056335
RAS,Residential,Malaysia,2059,294.949721,81.930478
RAS,Residential,Malaysia,2060,298.114292,82.809526
RAS,Residential,Myanmar,2005,168.212311,46.725642
RAS,Residential,Myanmar,2006,172.211877,47.836633
RAS,Residential,Myanmar,2007,177.602298,49.333972
RAS,Residential,Myanmar,2008,183.43518,50.954217
RAS,Residential,Myanmar,2009,189.471079,52.630855
RAS,Residential,Myanmar,2010,196.495442,54.582067
RAS,Residential,Myanmar,2011,211.159667,58.655463
RAS,Residential,Myanmar,2012,207.225959,57.562766
RAS,Residential,Myanmar,2013,207.3936,57.609333
RAS,Residential,Myanmar,2014,218.772107,60.77003
RAS,Residential,Myanmar,2015,214.047763,59.457712
RAS,Residential,Myanmar,2016,216.572153,60.158931
RAS,Residential,Myanmar,2017,201.926308,56.090641
RAS,Residential,Myanmar,2018,197.265729,54.796036
RAS,Residential,Myanmar,2019,198.409898,55.113861
RAS,Residential,Myanmar,2020,203.415301,56.50425
RAS,Residential,Myanmar,2021,187.225281,52.007022
RAS,Residential,Myanmar,2022,120.988429,33.607897
RAS,Residential,Myanmar,2023,175.231104,48.675307
RAS,Residential,Myanmar,2024,194.596687,54.054635
RAS,Residential,Myanmar,2025,210.603972,58.501103
RAS,Residential,Myanmar,2026,179.160785,49.766885
RAS,Residential,Myanmar,2027,146.261304,40.62814
RAS,Residential,Myanmar,2028,111.948236,31.096732
RAS,Residential,Myanmar,2029,92.364629,25.656841
RAS,Residential,Myanmar,2030,90.857982,25.238328
RAS,Residential,Myanmar,2031,90.31065,25.086292
RAS,Residential,Myanmar,2032,89.771909,24.936641
RAS,Residential,Myanmar,2033,89.287862,24.802184
RAS,Residential,Myanmar,2034,88.893403,24.692612
RAS,Residential,Myanmar,2035,88.590833,24.608565
RAS,Residential,Myanmar,2036,88.763937,24.656649
RAS,Residential,Myanmar,2037,88.803209,24.667558
RAS,Residential,Myanmar,2038,88.922452,24.700681
RAS,Residential,Myanmar,2039,89.070774,24.741882
RAS,Residential,Myanmar,2040,89.232107,24.786696
RAS,Residential,Myanmar,2041,89.434484,24.842912
RAS,Residential,Myanmar,2042,89.621557,24.894877
RAS,Residential,Myanmar,2043,89.802123,24.945034
RAS,Residential,Myanmar,2044,89.977952,24.993876
RAS,Residential,Myanmar,2045,90.150232,25.041731
RAS,Residential,Myanmar,2046,90.321633,25.089342
RAS,Residential,Myanmar,2047,90.480348,25.13343
RAS,Residential,Myanmar,2048,90.630907,25.175252
RAS,Residential,Myanmar,2049,90.778177,25.21616
RAS,Residential,Myanmar,2050,90.925231,25.257009
RAS,Residential,Myanmar,2051,91.768559,25.491266
RAS,Residential,Myanmar,2052,92.623952,25.728876
RAS,Residential,Myanmar,2053,93.169638,25.880455
RAS,Residential,Myanmar,2054,93.532262,25.981184
RAS,Residential,Myanmar,2055,93.874273,26.076187
RAS,Residential,Myanmar,2056,94.214166,26.170602
RAS,Residential,Myanmar,2057,94.546433,26.262898
RAS,Residential,Myanmar,2058,94.877507,26.354863
RAS,Residential,Myanmar,2059,95.205381,26.445939
RAS,Residential,Myanmar,2060,95.523412,26.534281
RAS,Residential,Philippines,2005,296.103811,82.251059
RAS,Residential,Philippines,2006,297.054547,82.515152
RAS,Residential,Philippines,2007,303.58558,84.329328
RAS,Residential,Philippines,2008,308.848805,85.791335
RAS,Residential,Philippines,2009,319.565464,88.768184
RAS,Residential,Philippines,2010,329.854484,91.626246
RAS,Residential,Philippines,2011,334.574809,92.937447
RAS,Residential,Philippines,2012,342.117119,95.032533
RAS,Residential,Philippines,2013,351.091818,97.525505
RAS,Residential,Philippines,2014,355.392458,98.720127
RAS,Residential,Philippines,2015,365.563618,101.545449
RAS,Residential,Philippines,2016,378.273317,105.075921
RAS,Residential,Philippines,2017,384.870962,106.908601
RAS,Residential,Philippines,2018,394.842956,109.678599
RAS,Residential,Philippines,2019,406.572445,112.93679
RAS,Residential,Philippines,2020,419.856071,116.626686
RAS,Residential,Philippines,2021,426.155866,118.376629
RAS,Residential,Philippines,2022,431.665068,119.906963
RAS,Residential,Philippines,2023,441.121543,122.533762
RAS,Residential,Philippines,2024,459.923749,127.756597
RAS,Residential,Philippines,2025,490.271873,136.186631
RAS,Residential,Philippines,2026,474.188165,131.718935
RAS,Residential,Philippines,2027,456.369664,126.769351
RAS,Residential,Philippines,2028,437.643372,121.567603
RAS,Residential,Philippines,2029,418.239097,116.177527
RAS,Residential,Philippines,2030,397.150575,110.319604
RAS,Residential,Philippines,2031,375.225923,104.229423
RAS,Residential,Philippines,2032,352.956813,98.043559
RAS,Residential,Philippines,2033,329.341995,91.483888
RAS,Residential,Philippines,2034,305.536221,84.871172
RAS,Residential,Philippines,2035,288.964782,80.267995
RAS,Residential,Philippines,2036,289.238978,80.344161
RAS,Residential,Philippines,2037,289.235433,80.343176
RAS,Residential,Philippines,2038,291.449244,80.958123
RAS,Residential,Philippines,2039,293.941365,81.650379
RAS,Residential,Philippines,2040,295.804994,82.168054
RAS,Residential,Philippines,2041,298.256568,82.849047
RAS,Residential,Philippines,2042,300.578098,83.493916
RAS,Residential,Philippines,2043,302.809635,84.113787
RAS,Residential,Philippines,2044,304.899157,84.69421
RAS,Residential,Philippines,2045,306.865636,85.240454
RAS,Residential,Philippines,2046,308.694051,85.748347
RAS,Residential,Philippines,2047,310.73628,86.315633
RAS,Residential,Philippines,2048,312.642196,86.845054
RAS,Residential,Philippines,2049,314.286648,87.301847
RAS,Residential,Philippines,2050,316.420687,87.894635
RAS,Residential,Philippines,2051,320.265455,88.962626
RAS,Residential,Philippines,2052,323.105599,89.751555
RAS,Residential,Philippines,2053,325.982419,90.550672
RAS,Residential,Philippines,2054,328.878112,91.355031
RAS,Residential,Philippines,2055,331.777162,92.160323
RAS,Residential,Philippines,2056,334.527744,92.924373
RAS,Residential,Philippines,2057,337.31757,93.699325
RAS,Residential,Philippines,2058,340.160391,94.488997
RAS,Residential,Philippines,2059,343.080986,95.300274
RAS,Residential,Philippines,2060,346.563135,96.267538
RAS,Residential,Singapore,2005,25.413876,7.05941
RAS,Residential,Singapore,2006,25.33014,7.03615
RAS,Residential,Singapore,2007,25.497612,7.08267
RAS,Residential,Singapore,2008,25.33014,7.03615
RAS,Residential,Singapore,2009,26.468949,7.352486
RAS,Residential,Singapore,2010,27.055102,7.515306
RAS,Residential,Singapore,2011,26.686663,7.412962
RAS,Residential,Singapore,2012,27.239321,7.566478
RAS,Residential,Singapore,2013,27.942703,7.761862
RAS,Residential,Singapore,2014,28.49536,7.915378
RAS,Residential,Singapore,2015,29.62161,8.228225
RAS,Residential,Singapore,2016,30.953012,8.598059
RAS,Residential,Singapore,2017,29.918873,8.310798
RAS,Residential,Singapore,2018,29.759774,8.266604
RAS,Residential,Singapore,2019,31.30889,8.696914
RAS,Residential,Singapore,2020,33.900519,9.416811
RAS,Residential,Singapore,2021,33.917267,9.421463
RAS,Residential,Singapore,2022,32.397459,8.999294
RAS,Residential,Singapore,2023,32.682161,9.078378
RAS,Residential,Singapore,2024,34.070922,9.464145
RAS,Residential,Singapore,2025,61.301562,17.028212
RAS,Residential,Singapore,2026,60.412896,16.78136
RAS,Residential,Singapore,2027,59.52819,16.535608
RAS,Residential,Singapore,2028,58.610413,16.28067
RAS,Residential,Singapore,2029,57.630072,16.008353
RAS,Residential,Singapore,2030,56.613969,15.726102
RAS,Residential,Singapore,2031,55.599329,15.444258
RAS,Residential,Singapore,2032,54.556278,15.154522
RAS,Residential,Singapore,2033,53.508863,14.863573
RAS,Residential,Singapore,2034,52.415759,14.559933
RAS,Residential,Singapore,2035,51.274257,14.242849
RAS,Residential,Singapore,2036,50.359655,13.988793
RAS,Residential,Singapore,2037,49.422982,13.728606
RAS,Residential,Singapore,2038,49.200323,13.666756
RAS,Residential,Singapore,2039,48.941374,13.594826
RAS,Residential,Singapore,2040,48.640695,13.511304
RAS,Residential,Singapore,2041,48.310081,13.419467
RAS,Residential,Singapore,2042,47.971197,13.325332
RAS,Residential,Singapore,2043,47.623514,13.228754
RAS,Residential,Singapore,2044,47.23944,13.122067
RAS,Residential,Singapore,2045,46.865825,13.018285
RAS,Residential,Singapore,2046,46.50449,12.917914
RAS,Residential,Singapore,2047,46.118458,12.810683
RAS,Residential,Singapore,2048,45.768595,12.713499
RAS,Residential,Singapore,2049,45.39402,12.60945
RAS,Residential,Singapore,2050,45.009283,12.502579
RAS,Residential,Singapore,2051,44.33313,12.314758
RAS,Residential,Singapore,2052,44.132855,12.259126
RAS,Residential,Singapore,2053,43.936387,12.204552
RAS,Residential,Singapore,2054,43.717204,12.143668
RAS,Residential,Singapore,2055,43.476444,12.07679
RAS,Residential,Singapore,2056,43.247319,12.013144
RAS,Residential,Singapore,2057,43.026152,11.951709
RAS,Residential,Singapore,2058,42.786267,11.885074
RAS,Residential,Singapore,2059,42.543165,11.817546
RAS,Residential,Singapore,2060,42.287776,11.746604
RAS,Residential,Thailand,2005,373.769452,103.824848
RAS,Residential,Thailand,2006,378.094668,105.026297
RAS,Residential,Thailand,2007,400.023326,111.117591
RAS,Residential,Thailand,2008,416.715762,115.754378
RAS,Residential,Thailand,2009,422.382638,117.328511
RAS,Residential,Thailand,2010,458.990888,127.497469
RAS,Residential,Thailand,2011,462.224855,128.395793
RAS,Residential,Thailand,2012,431.445972,119.846103
RAS,Residential,Thailand,2013,475.933192,132.203664
RAS,Residential,Thailand,2014,479.764449,133.267902
RAS,Residential,Thailand,2015,464.691048,129.080847
RAS,Residential,Thailand,2016,463.519498,128.755416
RAS,Residential,Thailand,2017,455.10516,126.4181
RAS,Residential,Thailand,2018,460.589868,127.94163
RAS,Residential,Thailand,2019,467.707428,129.91873
RAS,Residential,Thailand,2020,424.9602,118.0445
RAS,Residential,Thailand,2021,405.0729,112.52025
RAS,Residential,Thailand,2022,407.79432,113.2762
RAS,Residential,Thailand,2023,412.651008,114.62528
RAS,Residential,Thailand,2024,431.366004,119.82389
RAS,Residential,Thailand,2025,442.740584,122.983496
RAS,Residential,Thailand,2026,403.32271,112.034086
RAS,Residential,Thailand,2027,367.292698,102.025749
RAS,Residential,Thailand,2028,360.988882,100.274689
RAS,Residential,Thailand,2029,355.373709,98.714919
RAS,Residential,Thailand,2030,350.311553,97.308765
RAS,Residential,Thailand,2031,345.756257,96.043405
RAS,Residential,Thailand,2032,341.910864,94.97524
RAS,Residential,Thailand,2033,338.720733,94.089092
RAS,Residential,Thailand,2034,336.357014,93.432504
RAS,Residential,Thailand,2035,334.473225,92.909229
RAS,Residential,Thailand,2036,332.411985,92.336663
RAS,Residential,Thailand,2037,331.499567,92.083213
RAS,Residential,Thailand,2038,331.033686,91.953802
RAS,Residential,Thailand,2039,330.581197,91.82811
RAS,Residential,Thailand,2040,330.139198,91.705333
RAS,Residential,Thailand,2041,329.690384,91.580662
RAS,Residential,Thailand,2042,329.171849,91.436625
RAS,Residential,Thailand,2043,328.597719,91.277144
RAS,Residential,Thailand,2044,327.747149,91.040875
RAS,Residential,Thailand,2045,326.55341,90.709281
RAS,Residential,Thailand,2046,325.404756,90.39021
RAS,Residential,Thailand,2047,324.27282,90.075783
RAS,Residential,Thailand,2048,323.019176,89.727549
RAS,Residential,Thailand,2049,321.601232,89.333676
RAS,Residential,Thailand,2050,320.194311,88.942864
RAS,Residential,Thailand,2051,318.803162,88.556434
RAS,Residential,Thailand,2052,317.349465,88.152629
RAS,Residential,Thailand,2053,315.824929,87.729147
RAS,Residential,Thailand,2054,314.175372,87.270937
RAS,Residential,Thailand,2055,312.569857,86.82496
RAS,Residential,Thailand,2056,310.860066,86.350018
RAS,Residential,Thailand,2057,309.157324,85.877034
RAS,Residential,Thailand,2058,307.462987,85.406385
RAS,Residential,Thailand,2059,305.790469,84.941797
RAS,Residential,Thailand,2060,303.905433,84.418176
RAS,Residential,Vietnam,2005,630.825156,175.22921
RAS,Residential,Vietnam,2006,652.973328,181.38148
RAS,Residential,Vietnam,2007,658.541772,182.92827
RAS,Residential,Vietnam,2008,664.780104,184.66114
RAS,Residential,Vietnam,2009,686.760804,190.76689
RAS,Residential,Vietnam,2010,647.69796,179.9161
RAS,Residential,Vietnam,2011,650.251908,180.62553
RAS,Residential,Vietnam,2012,662.14242,183.92845
RAS,Residential,Vietnam,2013,657.620676,182.67241
RAS,Residential,Vietnam,2014,623.791332,173.27537
RAS,Residential,Vietnam,2015,441.037512,122.51042
RAS,Residential,Vietnam,2016,443.130912,123.09192
RAS,Residential,Vietnam,2017,477.08586,132.52385
RAS,Residential,Vietnam,2018,437.30791,121.474419
RAS,Residential,Vietnam,2019,437.158024,121.432784
RAS,Residential,Vietnam,2020,427.420364,118.727879
RAS,Residential,Vietnam,2021,432.872414,120.242337
RAS,Residential,Vietnam,2022,420.044897,116.679138
RAS,Residential,Vietnam,2023,426.145902,118.373862
RAS,Residential,Vietnam,2024,448.001835,124.444954
RAS,Residential,Vietnam,2025,572.937575,159.149326
RAS,Residential,Vietnam,2026,563.964612,156.656837
RAS,Residential,Vietnam,2027,554.807327,154.113146
RAS,Residential,Vietnam,2028,545.004093,151.390026
RAS,Residential,Vietnam,2029,534.667033,148.51862
RAS,Residential,Vietnam,2030,524.773236,145.770343
RAS,Residential,Vietnam,2031,513.698678,142.694077
RAS,Residential,Vietnam,2032,502.804547,139.66793
RAS,Residential,Vietnam,2033,492.279301,136.74425
RAS,Residential,Vietnam,2034,482.119561,133.9221
RAS,Residential,Vietnam,2035,472.595309,131.276475
RAS,Residential,Vietnam,2036,465.655035,129.348621
RAS,Residential,Vietnam,2037,458.27876,127.299656
RAS,Residential,Vietnam,2038,455.708771,126.58577
RAS,Residential,Vietnam,2039,452.78931,125.774808
RAS,Residential,Vietnam,2040,452.229162,125.619212
RAS,Residential,Vietnam,2041,454.749279,126.319244
RAS,Residential,Vietnam,2042,457.099836,126.972177
RAS,Residential,Vietnam,2043,460.634878,127.954133
RAS,Residential,Vietnam,2044,463.599316,128.777588
RAS,Residential,Vietnam,2045,466.354631,129.542953
RAS,Residential,Vietnam,2046,469.180798,130.327999
RAS,Residential,Vietnam,2047,471.785331,131.051481
RAS,Residential,Vietnam,2048,474.256224,131.73784
RAS,Residential,Vietnam,2049,475.828857,132.174682
RAS,Residential,Vietnam,2050,477.854277,132.737299
RAS,Residential,Vietnam,2051,480.507052,133.474181
RAS,Residential,Vietnam,2052,483.687651,134.357681
RAS,Residential,Vietnam,2053,486.945433,135.26262
RAS,Residential,Vietnam,2054,490.193306,136.164807
RAS,Residential,Vietnam,2055,492.582266,136.828407
RAS,Residential,Vietnam,2056,494.821521,137.450422
RAS,Residential,Vietnam,2057,497.068968,138.074713
RAS,Residential,Vietnam,2058,499.085665,138.634907
RAS,Residential,Vietnam,2059,500.941405,139.15039
RAS,Residential,Vietnam,2060,502.776471,139.660131
RAS,Transport,Brunei,2006,0.432725,0.120201
RAS,Transport,Brunei,2007,0.68444,0.190122
RAS,Transport,Brunei,2008,0.725821,0.201617
RAS,Transport,Brunei,2009,1.418656,0.394071
RAS,Transport,Brunei,2010,1.61661,0.449058
RAS,Transport,Brunei,2011,1.671933,0.464426
RAS,Transport,Brunei,2012,1.821096,0.50586
RAS,Transport,Brunei,2013,2.206552,0.612931
RAS,Transport,Brunei,2014,2.365585,0.657107
RAS,Transport,Brunei,2015,2.8857,0.801583
RAS,Transport,Brunei,2016,3.34142,0.928172
RAS,Transport,Brunei,2017,3.353494,0.931526
RAS,Transport,Brunei,2018,3.341498,0.928194
RAS,Transport,Brunei,2019,3.587566,0.996546
RAS,Transport,Brunei,2020,4.062922,1.128589
RAS,Transport,Brunei,2021,4.275548,1.187652
RAS,Transport,Brunei,2022,4.169518,1.158199
RAS,Transport,Brunei,2023,4.339657,1.20546
RAS,Transport,Brunei,2024,5.228915,1.452476
RAS,Transport,Brunei,2025,6.264671,1.740186
RAS,Transport,Brunei,2026,7.411447,2.058735
RAS,Transport,Brunei,2027,8.650694,2.402971
RAS,Transport,Brunei,2028,9.929252,2.758126
RAS,Transport,Brunei,2029,11.203299,3.112028
RAS,Transport,Brunei,2030,12.450019,3.458339
RAS,Transport,Brunei,2031,13.648449,3.791236
RAS,Transport,Brunei,2032,14.764923,4.101367
RAS,Transport,Brunei,2033,15.772211,4.38117
RAS,Transport,Brunei,2034,16.649949,4.624986
RAS,Transport,Brunei,2035,17.386032,4.829453
RAS,Transport,Brunei,2036,17.970684,4.991857
RAS,Transport,Brunei,2037,18.402345,5.111763
RAS,Transport,Brunei,2038,18.68252,5.189589
RAS,Transport,Brunei,2039,18.813356,5.225932
RAS,Transport,Brunei,2040,18.798895,5.221915
RAS,Transport,Brunei,2041,18.679618,5.188783
RAS,Transport,Brunei,2042,18.470896,5.130804
RAS,Transport,Brunei,2043,18.177411,5.049281
RAS,Transport,Brunei,2044,17.816595,4.949054
RAS,Transport,Brunei,2045,17.417655,4.838238
RAS,Transport,Brunei,2046,17.006169,4.723936
RAS,Transport,Brunei,2047,16.600914,4.611365
RAS,Transport,Brunei,2048,16.212802,4.503556
RAS,Transport,Brunei,2049,15.85246,4.403461
RAS,Transport,Brunei,2050,15.529354,4.313709
RAS,Transport,Brunei,2051,15.245306,4.234807
RAS,Transport,Brunei,2052,14.999528,4.166536
RAS,Transport,Brunei,2053,14.789018,4.108061
RAS,Transport,Brunei,2054,14.609426,4.058174
RAS,Transport,Brunei,2055,14.455753,4.015487
RAS,Transport,Brunei,2056,14.322789,3.978552
RAS,Transport,Brunei,2057,14.205635,3.94601
RAS,Transport,Brunei,2058,14.099801,3.916611
RAS,Transport,Brunei,2059,14.001836,3.889399
RAS,Transport,Brunei,2060,13.908943,3.863595
RAS,Transport,Cambodia,2005,0.405748,0.112708
RAS,Transport,Cambodia,2006,11.147654,3.096571
RAS,Transport,Cambodia,2007,19.618198,5.449499
RAS,Transport,Cambodia,2008,22.034785,6.120774
RAS,Transport,Cambodia,2009,23.634475,6.565132
RAS,Transport,Cambodia,2010,26.380861,7.328017
RAS,Transport,Cambodia,2011,30.981931,8.606092
RAS,Transport,Cambodia,2012,40.519034,11.255287
RAS,Transport,Cambodia,2013,54.63027,15.175075
RAS,Transport,Cambodia,2014,69.66574,19.351594
RAS,Transport,Cambodia,2015,84.039856,23.344404
RAS,Transport,Cambodia,2016,96.636031,26.843342
RAS,Transport,Cambodia,2017,111.517091,30.97697
RAS,Transport,Cambodia,2018,124.298861,34.527461
RAS,Transport,Cambodia,2019,135.651204,37.68089
RAS,Transport,Cambodia,2020,125.896895,34.97136
RAS,Transport,Cambodia,2021,128.839493,35.788748
RAS,Transport,Cambodia,2022,137.158017,38.099449
RAS,Transport,Cambodia,2023,138.569663,38.491573
RAS,Transport,Cambodia,2024,148.918507,41.366252
RAS,Transport,Cambodia,2025,159.255387,44.237607
RAS,Transport,Cambodia,2026,170.717737,47.421594
RAS,Transport,Cambodia,2027,183.13466,50.870739
RAS,Transport,Cambodia,2028,196.367979,54.546661
RAS,Transport,Cambodia,2029,210.225039,58.395844
RAS,Transport,Cambodia,2030,224.34991,62.319419
RAS,Transport,Cambodia,2031,238.648989,66.291386
RAS,Transport,Cambodia,2032,253.03086,70.28635
RAS,Transport,Cambodia,2033,267.468313,74.296754
RAS,Transport,Cambodia,2034,281.549244,78.208123
RAS,Transport,Cambodia,2035,295.212764,82.003546
RAS,Transport,Cambodia,2036,308.181911,85.606086
RAS,Transport,Cambodia,2037,320.223434,88.950954
RAS,Transport,Cambodia,2038,331.003964,91.945546
RAS,Transport,Cambodia,2039,340.371666,94.547685
RAS,Transport,Cambodia,2040,348.270262,96.741739
RAS,Transport,Cambodia,2041,354.415472,98.448742
