scenario_code,carrier,region,year,value_pj,value_twh
RAS,electricity,Indonesia,2045,6474.673805,1798.520501
RAS,electricity,Indonesia,2046,6883.25467,1912.015186
RAS,electricity,Indonesia,2047,7283.205372,2023.112603
RAS,electricity,Indonesia,2048,7672.624826,2131.284674
RAS,electricity,Indonesia,2049,8050.998536,2236.388482
RAS,electricity,Indonesia,2050,8416.345279,2337.873689
RAS,electricity,Indonesia,2051,8790.642587,2441.845163
RAS,electricity,Indonesia,2052,9153.853374,2542.737048
RAS,electricity,Indonesia,2053,9505.737774,2640.482715
RAS,electricity,Indonesia,2054,9845.222076,2734.78391
RAS,electricity,Indonesia,2055,10172.043275,2825.567576
RAS,electricity,Indonesia,2056,10496.584463,2915.717906
RAS,electricity,Indonesia,2057,10808.436124,3002.343368
RAS,electricity,Indonesia,2058,11108.00628,3085.5573
RAS,electricity,Indonesia,2059,11395.120015,3165.311115
RAS,electricity,Indonesia,2060,11669.945951,3241.651653
RAS,electricity,Laos,2005,3.64022,1.011172
RAS,electricity,Laos,2006,5.062755,1.406321
RAS,electricity,Laos,2007,5.823941,1.617761
RAS,electricity,Laos,2008,6.897569,1.915991
RAS,electricity,Laos,2009,8.129482,2.258189
RAS,electricity,Laos,2010,8.788747,2.441319
RAS,electricity,Laos,2011,9.201623,2.556006
RAS,electricity,Laos,2012,11.072068,3.075574
RAS,electricity,Laos,2013,12.173877,3.381633
RAS,electricity,Laos,2014,13.653005,3.792501
RAS,electricity,Laos,2015,15.261242,4.239234
RAS,electricity,Laos,2016,16.779467,4.660963
RAS,electricity,Laos,2017,17.882303,4.967306
RAS,electricity,Laos,2018,19.503513,5.417643
RAS,electricity,Laos,2019,23.749964,6.597212
RAS,electricity,Laos,2020,28.008106,7.780029
RAS,electricity,Laos,2021,28.845667,8.012685
RAS,electricity,Laos,2022,34.944732,9.70687
RAS,electricity,Laos,2023,41.707937,11.585538
RAS,electricity,Laos,2024,45.300715,12.583532
RAS,electricity,Laos,2025,26.058332,7.238426
RAS,electricity,Laos,2026,26.06945,7.241514
RAS,electricity,Laos,2027,26.13717,7.260325
RAS,electricity,Laos,2028,26.286415,7.301782
RAS,electricity,Laos,2029,27.070592,7.519609
RAS,electricity,Laos,2030,27.483912,7.63442
RAS,electricity,Laos,2031,28.386717,7.885199
RAS,electricity,Laos,2032,29.496073,8.193354
RAS,electricity,Laos,2033,30.840666,8.566852
RAS,electricity,Laos,2034,32.405041,9.0014
RAS,electricity,Laos,2035,34.242838,9.511899
RAS,electricity,Laos,2036,36.520898,10.144694
RAS,electricity,Laos,2037,39.03974,10.844372
RAS,electricity,Laos,2038,41.847966,11.624435
RAS,electricity,Laos,2039,44.889186,12.469218
RAS,electricity,Laos,2040,48.057312,13.349253
RAS,electricity,Laos,2041,51.318914,14.255254
RAS,electricity,Laos,2042,54.550718,15.152977
RAS,electricity,Laos,2043,57.677475,16.021521
RAS,electricity,Laos,2044,60.658899,16.849694
RAS,electricity,Laos,2045,63.466919,17.6297
RAS,electricity,Laos,2046,66.176944,18.382484
RAS,electricity,Laos,2047,68.702968,19.084158
RAS,electricity,Laos,2048,71.046448,19.735124
RAS,electricity,Laos,2049,73.217336,20.338149
RAS,electricity,Laos,2050,75.306691,20.918525
RAS,electricity,Laos,2051,77.193646,21.442679
RAS,electricity,Laos,2052,78.948974,21.930271
RAS,electricity,Laos,2053,80.586301,22.385084
RAS,electricity,Laos,2054,82.116752,22.810209
RAS,electricity,Laos,2055,83.550126,23.208368
RAS,electricity,Laos,2056,84.996406,23.610113
RAS,electricity,Laos,2057,86.371542,23.992095
RAS,electricity,Laos,2058,87.685595,24.35711
RAS,electricity,Laos,2059,88.943727,24.706591
RAS,electricity,Laos,2060,90.15408,25.0428
RAS,electricity,Malaysia,2005,290.686844,80.746346
RAS,electricity,Malaysia,2006,304.49197,84.581103
RAS,electricity,Malaysia,2007,321.82007,89.394464
RAS,electricity,Malaysia,2008,334.494371,92.915103
RAS,electricity,Malaysia,2009,347.069919,96.408311
RAS,electricity,Malaysia,2010,376.674036,104.631677
RAS,electricity,Malaysia,2011,386.836227,107.454508
RAS,electricity,Malaysia,2012,419.409419,116.502616
RAS,electricity,Malaysia,2013,443.177747,123.10493
RAS,electricity,Malaysia,2014,462.606989,128.501941
RAS,electricity,Malaysia,2015,476.564953,132.379154
RAS,electricity,Malaysia,2016,519.175374,144.215382
RAS,electricity,Malaysia,2017,528.209292,146.724803
RAS,electricity,Malaysia,2018,551.184598,153.106833
RAS,electricity,Malaysia,2019,572.03869,158.899636
RAS,electricity,Malaysia,2020,549.191957,152.553321
RAS,electricity,Malaysia,2021,558.222189,155.061719
RAS,electricity,Malaysia,2022,606.741476,168.539299
RAS,electricity,Malaysia,2023,650.573808,180.714947
RAS,electricity,Malaysia,2024,683.16815,189.768931
RAS,electricity,Malaysia,2025,568.938187,158.038385
RAS,electricity,Malaysia,2026,603.071303,167.519806
RAS,electricity,Malaysia,2027,640.448737,177.902427
RAS,electricity,Malaysia,2028,684.562396,190.156221
RAS,electricity,Malaysia,2029,736.290296,204.525082
RAS,electricity,Malaysia,2030,798.370611,221.769614
RAS,electricity,Malaysia,2031,879.255611,244.23767
RAS,electricity,Malaysia,2032,964.467586,267.907663
RAS,electricity,Malaysia,2033,1057.705086,293.806968
RAS,electricity,Malaysia,2034,1158.558958,321.821933
RAS,electricity,Malaysia,2035,1274.416971,354.004714
RAS,electricity,Malaysia,2036,1402.913546,389.698207
RAS,electricity,Malaysia,2037,1529.473983,424.853884
RAS,electricity,Malaysia,2038,1671.593445,464.331512
RAS,electricity,Malaysia,2039,1817.141338,504.761483
RAS,electricity,Malaysia,2040,1963.605908,545.446086
RAS,electricity,Malaysia,2041,2116.329991,587.869442
RAS,electricity,Malaysia,2042,2255.712166,626.586713
RAS,electricity,Malaysia,2043,2386.86719,663.018664
RAS,electricity,Malaysia,2044,2515.804032,698.834453
RAS,electricity,Malaysia,2045,2625.08814,729.19115
RAS,electricity,Malaysia,2046,2731.688458,758.802349
RAS,electricity,Malaysia,2047,2827.174585,785.326274
RAS,electricity,Malaysia,2048,2912.202976,808.945271
RAS,electricity,Malaysia,2049,2987.689667,829.913796
RAS,electricity,Malaysia,2050,3046.65569,846.293247
RAS,electricity,Malaysia,2051,3108.995921,863.609978
RAS,electricity,Malaysia,2052,3166.620448,879.616791
RAS,electricity,Malaysia,2053,3220.258557,894.516266
RAS,electricity,Malaysia,2054,3270.676317,908.521199
RAS,electricity,Malaysia,2055,3318.387119,921.7742
RAS,electricity,Malaysia,2056,3367.797467,935.499296
RAS,electricity,Malaysia,2057,3415.266997,948.685277
RAS,electricity,Malaysia,2058,3460.996809,961.388002
RAS,electricity,Malaysia,2059,3505.12699,973.646386
RAS,electricity,Malaysia,2060,3547.753278,985.487022
RAS,electricity,Myanmar,2005,15.672225,4.353396
RAS,electricity,Myanmar,2006,15.68055,4.355708
RAS,electricity,Myanmar,2007,15.980659,4.439072
RAS,electricity,Myanmar,2008,16.927988,4.702219
RAS,electricity,Myanmar,2009,17.97925,4.994236
RAS,electricity,Myanmar,2010,22.727891,6.313303
RAS,electricity,Myanmar,2011,27.727364,7.702046
RAS,electricity,Myanmar,2012,29.7353,8.259806
RAS,electricity,Myanmar,2013,34.626958,9.618599
RAS,electricity,Myanmar,2014,40.596583,11.276829
RAS,electricity,Myanmar,2015,48.278076,13.410577
RAS,electricity,Myanmar,2016,55.322193,15.367276
RAS,electricity,Myanmar,2017,61.379292,17.049803
RAS,electricity,Myanmar,2018,67.662578,18.795161
RAS,electricity,Myanmar,2019,69.985278,19.440355
RAS,electricity,Myanmar,2020,72.038574,20.010715
RAS,electricity,Myanmar,2021,82.852965,23.014713
RAS,electricity,Myanmar,2022,48.769103,13.546973
RAS,electricity,Myanmar,2023,71.749405,19.93039
RAS,electricity,Myanmar,2024,64.674209,17.965058
RAS,electricity,Myanmar,2025,67.536932,18.760259
RAS,electricity,Myanmar,2026,69.177858,19.216072
RAS,electricity,Myanmar,2027,71.094085,19.748357
RAS,electricity,Myanmar,2028,73.324074,20.367798
RAS,electricity,Myanmar,2029,75.424137,20.951149
RAS,electricity,Myanmar,2030,76.677722,21.299367
RAS,electricity,Myanmar,2031,79.601818,22.111616
RAS,electricity,Myanmar,2032,83.015536,23.059871
RAS,electricity,Myanmar,2033,87.009103,24.169195
RAS,electricity,Myanmar,2034,91.651303,25.458695
RAS,electricity,Myanmar,2035,96.965635,26.934899
RAS,electricity,Myanmar,2036,104.147018,28.929727
RAS,electricity,Myanmar,2037,111.827725,31.063257
RAS,electricity,Myanmar,2038,120.189276,33.38591
RAS,electricity,Myanmar,2039,129.130435,35.869565
RAS,electricity,Myanmar,2040,138.563989,38.489997
RAS,electricity,Myanmar,2041,148.647973,41.291104
RAS,electricity,Myanmar,2042,158.946777,44.151882
RAS,electricity,Myanmar,2043,169.359284,47.044246
RAS,electricity,Myanmar,2044,179.814535,49.948482
RAS,electricity,Myanmar,2045,190.246759,52.846322
RAS,electricity,Myanmar,2046,200.428306,55.674529
RAS,electricity,Myanmar,2047,210.46527,58.462575
RAS,electricity,Myanmar,2048,220.32097,61.200269
RAS,electricity,Myanmar,2049,229.9677,63.879917
RAS,electricity,Myanmar,2050,239.382864,66.49524
RAS,electricity,Myanmar,2051,248.116638,68.921288
RAS,electricity,Myanmar,2052,256.653103,71.292529
RAS,electricity,Myanmar,2053,264.662603,73.51739
RAS,electricity,Myanmar,2054,272.269252,75.630348
RAS,electricity,Myanmar,2055,279.635885,77.676635
RAS,electricity,Myanmar,2056,287.011748,79.725486
RAS,electricity,Myanmar,2057,294.184461,81.717906
RAS,electricity,Myanmar,2058,301.16685,83.657458
RAS,electricity,Myanmar,2059,307.967127,85.546424
RAS,electricity,Myanmar,2060,314.589616,87.386004
RAS,electricity,Philippines,2005,162.572452,45.159014
RAS,electricity,Philippines,2006,164.421234,45.672565
RAS,electricity,Philippines,2007,172.850975,48.01416
RAS,electricity,Philippines,2008,177.136908,49.204697
RAS,electricity,Philippines,2009,183.121975,50.867215
RAS,electricity,Philippines,2010,198.961575,55.267104
RAS,electricity,Philippines,2011,201.953528,56.098202
RAS,electricity,Philippines,2012,213.156084,59.210023
RAS,electricity,Philippines,2013,221.632702,61.564639
RAS,electricity,Philippines,2014,228.046067,63.34613
RAS,electricity,Philippines,2015,244.108244,67.807846
RAS,electricity,Philippines,2016,266.947338,74.152038
RAS,electricity,Philippines,2017,280.058866,77.794129
RAS,electricity,Philippines,2018,297.437281,82.621467
RAS,electricity,Philippines,2019,313.646271,87.123964
RAS,electricity,Philippines,2020,299.663541,83.239873
RAS,electricity,Philippines,2021,314.711101,87.41975
RAS,electricity,Philippines,2022,328.833826,91.342729
RAS,electricity,Philippines,2023,343.341836,95.372732
RAS,electricity,Philippines,2024,364.323463,101.200962
RAS,electricity,Philippines,2025,343.392092,95.386692
RAS,electricity,Philippines,2026,350.739745,97.427707
RAS,electricity,Philippines,2027,358.198844,99.499679
RAS,electricity,Philippines,2028,366.803466,101.889852
RAS,electricity,Philippines,2029,376.985429,104.718175
RAS,electricity,Philippines,2030,386.251618,107.292116
RAS,electricity,Philippines,2031,404.089372,112.247048
RAS,electricity,Philippines,2032,426.964496,118.601249
RAS,electricity,Philippines,2033,450.96001,125.266669
RAS,electricity,Philippines,2034,480.90315,133.584208
RAS,electricity,Philippines,2035,511.938214,142.205059
RAS,electricity,Philippines,2036,552.229057,153.39696
RAS,electricity,Philippines,2037,596.128898,165.591361
RAS,electricity,Philippines,2038,645.750359,179.3751
RAS,electricity,Philippines,2039,700.412589,194.559052
RAS,electricity,Philippines,2040,753.999727,209.444369
RAS,electricity,Philippines,2041,811.456734,225.404648
RAS,electricity,Philippines,2042,868.106077,241.140577
RAS,electricity,Philippines,2043,922.963949,256.378875
RAS,electricity,Philippines,2044,975.164581,270.87905
RAS,electricity,Philippines,2045,1024.191953,284.497765
RAS,electricity,Philippines,2046,1069.190296,296.997304
RAS,electricity,Philippines,2047,1113.776807,309.382446
RAS,electricity,Philippines,2048,1154.938392,320.81622
RAS,electricity,Philippines,2049,1189.927409,330.535391
RAS,electricity,Philippines,2050,1225.299869,340.361075
RAS,electricity,Philippines,2051,1264.325753,351.201598
RAS,electricity,Philippines,2052,1301.099682,361.416578
RAS,electricity,Philippines,2053,1336.884697,371.35686
RAS,electricity,Philippines,2054,1371.899698,381.083249
RAS,electricity,Philippines,2055,1406.364611,390.656836
RAS,electricity,Philippines,2056,1442.356288,400.654524
RAS,electricity,Philippines,2057,1478.319236,410.644232
RAS,electricity,Philippines,2058,1514.432419,420.675672
RAS,electricity,Philippines,2059,1550.881275,430.800354
RAS,electricity,Philippines,2060,1588.281396,441.189277
RAS,electricity,Singapore,2005,127.781932,35.494981
RAS,electricity,Singapore,2006,132.471859,36.797739
RAS,electricity,Singapore,2007,137.921161,38.311434
RAS,electricity,Singapore,2008,140.355412,38.987614
RAS,electricity,Singapore,2009,142.272759,39.520211
RAS,electricity,Singapore,2010,155.15278,43.097994
RAS,electricity,Singapore,2011,158.194837,43.94301
RAS,electricity,Singapore,2012,162.638386,45.177329
RAS,electricity,Singapore,2013,165.746666,46.040741
RAS,electricity,Singapore,2014,171.402429,47.611786
RAS,electricity,Singapore,2015,175.513329,48.753702
RAS,electricity,Singapore,2016,180.339307,50.094252
RAS,electricity,Singapore,2017,182.83663,50.787953
RAS,electricity,Singapore,2018,187.33208,52.036689
RAS,electricity,Singapore,2019,186.064934,51.684704
RAS,electricity,Singapore,2020,213.67792,59.354978
RAS,electricity,Singapore,2021,192.642956,53.511932
RAS,electricity,Singapore,2022,196.573686,54.603802
RAS,electricity,Singapore,2023,195.071392,54.186498
RAS,electricity,Singapore,2024,198.837333,55.232592
RAS,electricity,Singapore,2025,159.200908,44.222474
RAS,electricity,Singapore,2026,164.094188,45.581719
RAS,electricity,Singapore,2027,169.127263,46.979795
RAS,electricity,Singapore,2028,174.30373,48.417703
RAS,electricity,Singapore,2029,179.701077,49.916966
RAS,electricity,Singapore,2030,185.6202,51.561167
RAS,electricity,Singapore,2031,192.282453,53.411792
RAS,electricity,Singapore,2032,198.293699,55.081583
RAS,electricity,Singapore,2033,203.684533,56.579037
RAS,electricity,Singapore,2034,208.801601,58.000445
RAS,electricity,Singapore,2035,213.80396,59.389989
RAS,electricity,Singapore,2036,219.251351,60.903153
RAS,electricity,Singapore,2037,224.58311,62.384197
RAS,electricity,Singapore,2038,230.619922,64.061089
RAS,electricity,Singapore,2039,236.768451,65.769014
RAS,electricity,Singapore,2040,242.697516,67.415977
RAS,electricity,Singapore,2041,248.744027,69.095563
RAS,electricity,Singapore,2042,254.653099,70.736972
RAS,electricity,Singapore,2043,260.612554,72.392376
RAS,electricity,Singapore,2044,266.483906,74.023307
RAS,electricity,Singapore,2045,272.194573,75.609604
RAS,electricity,Singapore,2046,278.044993,77.23472
RAS,electricity,Singapore,2047,283.649873,78.791631
RAS,electricity,Singapore,2048,289.363469,80.378741
RAS,electricity,Singapore,2049,294.878908,81.910808
RAS,electricity,Singapore,2050,300.276301,83.410084
RAS,electricity,Singapore,2051,305.998087,84.999469
RAS,electricity,Singapore,2052,311.458255,86.516182
RAS,electricity,Singapore,2053,316.844603,88.01239
RAS,electricity,Singapore,2054,322.171548,89.492097
RAS,electricity,Singapore,2055,327.321559,90.922655
RAS,electricity,Singapore,2056,332.390348,92.330652
RAS,electricity,Singapore,2057,337.353384,93.709273
RAS,electricity,Singapore,2058,342.124259,95.034516
RAS,electricity,Singapore,2059,346.790739,96.330761
RAS,electricity,Singapore,2060,351.34925,97.597014
RAS,electricity,Thailand,2005,428.361013,118.98917
RAS,electricity,Thailand,2006,451.743645,125.484346
RAS,electricity,Thailand,2007,470.76678,130.76855
RAS,electricity,Thailand,2008,479.016227,133.060063
RAS,electricity,Thailand,2009,482.370123,133.991701
RAS,electricity,Thailand,2010,532.715756,147.976599
RAS,electricity,Thailand,2011,530.502198,147.361722
RAS,electricity,Thailand,2012,577.051791,160.292164
RAS,electricity,Thailand,2013,586.228806,162.841335
RAS,electricity,Thailand,2014,601.700679,167.139078
RAS,electricity,Thailand,2015,647.06753,179.740981
RAS,electricity,Thailand,2016,679.648176,188.79116
RAS,electricity,Thailand,2017,691.50344,192.084289
RAS,electricity,Thailand,2018,703.880889,195.522469
RAS,electricity,Thailand,2019,727.319262,202.033128
RAS,electricity,Thailand,2020,702.493454,195.137071
RAS,electricity,Thailand,2021,718.280073,199.522243
RAS,electricity,Thailand,2022,745.094853,206.970792
RAS,electricity,Thailand,2023,782.658738,217.405205
RAS,electricity,Thailand,2024,809.53042,224.869561
RAS,electricity,Thailand,2025,693.444142,192.623373
RAS,electricity,Thailand,2026,711.205836,197.557177
RAS,electricity,Thailand,2027,731.992002,203.331112
RAS,electricity,Thailand,2028,748.334527,207.870702
RAS,electricity,Thailand,2029,767.156614,213.099059
RAS,electricity,Thailand,2030,799.208056,222.002238
RAS,electricity,Thailand,2031,851.182825,236.439674
RAS,electricity,Thailand,2032,917.081809,254.744947
RAS,electricity,Thailand,2033,989.254122,274.792812
RAS,electricity,Thailand,2034,1076.625397,299.06261
RAS,electricity,Thailand,2035,1175.308255,326.474515
RAS,electricity,Thailand,2036,1287.657929,357.682758
RAS,electricity,Thailand,2037,1410.337018,391.760283
RAS,electricity,Thailand,2038,1542.984426,428.606785
RAS,electricity,Thailand,2039,1689.612828,469.336897
RAS,electricity,Thailand,2040,1834.674978,509.631938
RAS,electricity,Thailand,2041,1988.155578,552.265438
RAS,electricity,Thailand,2042,2139.312623,594.253506
RAS,electricity,Thailand,2043,2284.737319,634.649255
RAS,electricity,Thailand,2044,2421.667342,672.685373
RAS,electricity,Thailand,2045,2548.56386,707.934406
RAS,electricity,Thailand,2046,2664.671567,740.186546
RAS,electricity,Thailand,2047,2779.06782,771.963283
RAS,electricity,Thailand,2048,2883.923844,801.089957
RAS,electricity,Thailand,2049,2971.643596,825.456554
RAS,electricity,Thailand,2050,3059.884975,849.968049
RAS,electricity,Thailand,2051,3153.448405,875.95789
RAS,electricity,Thailand,2052,3243.081529,900.85598
RAS,electricity,Thailand,2053,3329.255785,924.793274
RAS,electricity,Thailand,2054,3412.296377,947.860105
RAS,electricity,Thailand,2055,3492.658362,970.182878
RAS,electricity,Thailand,2056,3576.725303,993.534806
RAS,electricity,Thailand,2057,3658.644302,1016.290084
RAS,electricity,Thailand,2058,3738.459372,1038.460937
RAS,electricity,Thailand,2059,3816.233116,1060.064754
RAS,electricity,Thailand,2060,3891.805425,1081.057063
RAS,electricity,Vietnam,2005,166.089242,46.135901
RAS,electricity,Vietnam,2006,193.892512,53.859031
RAS,electricity,Vietnam,2007,218.510189,60.697275
RAS,electricity,Vietnam,2008,242.874162,67.465045
RAS,electricity,Vietnam,2009,281.422252,78.172848
RAS,electricity,Vietnam,2010,312.378028,86.771674
RAS,electricity,Vietnam,2011,340.807932,94.66887
RAS,electricity,Vietnam,2012,379.446602,105.401834
RAS,electricity,Vietnam,2013,418.177316,116.160366
RAS,electricity,Vietnam,2014,462.473756,128.464932
RAS,electricity,Vietnam,2015,507.02713,140.840869
RAS,electricity,Vietnam,2016,566.998776,157.49966
RAS,electricity,Vietnam,2017,622.476949,172.910264
RAS,electricity,Vietnam,2018,691.114719,191.976311
RAS,electricity,Vietnam,2019,755.468987,209.852496
RAS,electricity,Vietnam,2020,788.283088,218.967524
RAS,electricity,Vietnam,2021,809.130076,224.758354
RAS,electricity,Vietnam,2022,870.877171,241.910325
RAS,electricity,Vietnam,2023,900.245087,250.06808
RAS,electricity,Vietnam,2024,974.335904,270.648862
RAS,electricity,Vietnam,2025,921.663679,256.017689
RAS,electricity,Vietnam,2026,935.457374,259.849271
RAS,electricity,Vietnam,2027,953.016501,264.726806
RAS,electricity,Vietnam,2028,975.084854,270.856904
RAS,electricity,Vietnam,2029,1003.337308,278.704808
RAS,electricity,Vietnam,2030,1031.079284,286.410912
RAS,electricity,Vietnam,2031,1083.127009,300.868614
RAS,electricity,Vietnam,2032,1147.69228,318.803411
RAS,electricity,Vietnam,2033,1227.169072,340.880298
RAS,electricity,Vietnam,2034,1328.150794,368.930776
RAS,electricity,Vietnam,2035,1453.270531,403.686259
RAS,electricity,Vietnam,2036,1607.713505,446.587085
RAS,electricity,Vietnam,2037,1785.307957,495.918877
RAS,electricity,Vietnam,2038,1992.348571,553.430159
RAS,electricity,Vietnam,2039,2210.256187,613.960052
RAS,electricity,Vietnam,2040,2459.041942,683.067206
RAS,electricity,Vietnam,2041,2720.436099,755.676694
RAS,electricity,Vietnam,2042,2979.07657,827.521269
RAS,electricity,Vietnam,2043,3226.362934,896.211926
RAS,electricity,Vietnam,2044,3457.080016,960.300004
RAS,electricity,Vietnam,2045,3668.478817,1019.021894
RAS,electricity,Vietnam,2046,3855.462749,1070.961875
RAS,electricity,Vietnam,2047,4019.904642,1116.640178
RAS,electricity,Vietnam,2048,4188.155555,1163.376543
RAS,electricity,Vietnam,2049,4314.094347,1198.359541
RAS,electricity,Vietnam,2050,4447.066281,1235.296189
RAS,electricity,Vietnam,2051,4597.597161,1277.110323
RAS,electricity,Vietnam,2052,4743.730669,1317.702964
RAS,electricity,Vietnam,2053,4885.984327,1357.217869
RAS,electricity,Vietnam,2054,5025.184894,1395.884693
RAS,electricity,Vietnam,2055,5161.325512,1433.701531
RAS,electricity,Vietnam,2056,5311.981728,1475.55048
RAS,electricity,Vietnam,2057,5467.040056,1518.622238
RAS,electricity,Vietnam,2058,5623.403179,1562.056439
RAS,electricity,Vietnam,2059,5779.92507,1605.534742
RAS,electricity,Vietnam,2060,5936.838287,1649.121746
RAS,thermal,Brunei,2005,7.546929,2.096369
RAS,thermal,Brunei,2006,8.607481,2.390967
RAS,thermal,Brunei,2007,8.985474,2.495965
RAS,thermal,Brunei,2008,10.283281,2.856467
RAS,thermal,Brunei,2009,11.604136,3.223371
RAS,thermal,Brunei,2010,13.560826,3.766896
RAS,thermal,Brunei,2011,53.847399,14.957611
RAS,thermal,Brunei,2012,58.229425,16.17484
RAS,thermal,Brunei,2013,21.478254,5.966182
RAS,thermal,Brunei,2014,36.293686,10.081579
RAS,thermal,Brunei,2015,31.999175,8.88866
RAS,thermal,Brunei,2016,36.050791,10.014109
RAS,thermal,Brunei,2017,32.723806,9.089946
RAS,thermal,Brunei,2018,38.764124,10.767812
RAS,thermal,Brunei,2019,39.038294,10.843971
RAS,thermal,Brunei,2020,37.133592,10.314887
RAS,thermal,Brunei,2021,30.793568,8.553769
RAS,thermal,Brunei,2022,31.87082,8.853006
RAS,thermal,Brunei,2023,34.728072,9.646687
RAS,thermal,Brunei,2024,38.171491,10.603192
RAS,thermal,Brunei,2025,41.923887,11.645524
RAS,thermal,Brunei,2026,43.760578,12.155716
RAS,thermal,Brunei,2027,45.739437,12.705399
RAS,thermal,Brunei,2028,47.757357,13.265932
RAS,thermal,Brunei,2029,49.769016,13.824727
RAS,thermal,Brunei,2030,50.899153,14.138654
RAS,thermal,Brunei,2031,51.781298,14.383694
RAS,thermal,Brunei,2032,52.686482,14.635134
RAS,thermal,Brunei,2033,53.278683,14.799634
RAS,thermal,Brunei,2034,53.690976,14.91416
RAS,thermal,Brunei,2035,54.062859,15.017461
RAS,thermal,Brunei,2036,53.941685,14.983801
RAS,thermal,Brunei,2037,53.780945,14.939151
RAS,thermal,Brunei,2038,53.442446,14.845124
RAS,thermal,Brunei,2039,52.938628,14.705174
RAS,thermal,Brunei,2040,52.284505,14.523474
RAS,thermal,Brunei,2041,51.545593,14.31822
RAS,thermal,Brunei,2042,50.60269,14.056303
RAS,thermal,Brunei,2043,49.751013,13.819726
RAS,thermal,Brunei,2044,48.870107,13.57503
RAS,thermal,Brunei,2045,47.992687,13.331302
RAS,thermal,Brunei,2046,47.007748,13.057708
RAS,thermal,Brunei,2047,46.21275,12.836875
RAS,thermal,Brunei,2048,45.342053,12.595015
RAS,thermal,Brunei,2049,44.680557,12.411266
RAS,thermal,Brunei,2050,44.097895,12.249415
RAS,thermal,Brunei,2051,43.593656,12.109349
RAS,thermal,Brunei,2052,43.163867,11.989963
RAS,thermal,Brunei,2053,42.801932,11.889426
RAS,thermal,Brunei,2054,42.499849,11.805514
RAS,thermal,Brunei,2055,42.248841,11.735789
RAS,thermal,Brunei,2056,42.045849,11.679402
RAS,thermal,Brunei,2057,41.875941,11.632206
RAS,thermal,Brunei,2058,41.731497,11.592083
RAS,thermal,Brunei,2059,41.606665,11.557407
RAS,thermal,Brunei,2060,41.496559,11.526822
RAS,thermal,Cambodia,2005,69.530293,19.31397
RAS,thermal,Cambodia,2006,80.272727,22.29798
RAS,thermal,Cambodia,2007,91.002242,25.278401
RAS,thermal,Cambodia,2008,94.591627,26.275452
RAS,thermal,Cambodia,2009,102.849853,28.569404
RAS,thermal,Cambodia,2010,115.977368,32.215936
RAS,thermal,Cambodia,2011,118.277749,32.85493
RAS,thermal,Cambodia,2012,125.760758,34.933544
RAS,thermal,Cambodia,2013,138.073847,38.353846
RAS,thermal,Cambodia,2014,152.982232,42.495064
RAS,thermal,Cambodia,2015,165.304128,45.917813
RAS,thermal,Cambodia,2016,184.640678,51.289077
RAS,thermal,Cambodia,2017,196.342241,54.539511
RAS,thermal,Cambodia,2018,202.922504,56.367362
RAS,thermal,Cambodia,2019,241.694112,67.137253
RAS,thermal,Cambodia,2020,258.324212,71.756726
RAS,thermal,Cambodia,2021,273.89156,76.080989
RAS,thermal,Cambodia,2022,282.37197,78.436658
RAS,thermal,Cambodia,2023,282.76221,78.545058
RAS,thermal,Cambodia,2024,300.475202,83.465334
RAS,thermal,Cambodia,2025,382.355392,106.209831
RAS,thermal,Cambodia,2026,394.37039,109.547331
RAS,thermal,Cambodia,2027,407.684614,113.245726
RAS,thermal,Cambodia,2028,422.176894,117.271359
RAS,thermal,Cambodia,2029,439.476237,122.076732
RAS,thermal,Cambodia,2030,447.760406,124.377891
RAS,thermal,Cambodia,2031,459.243401,127.567611
RAS,thermal,Cambodia,2032,469.870377,130.519549
RAS,thermal,Cambodia,2033,479.452968,133.18138
RAS,thermal,Cambodia,2034,487.425611,135.396003
RAS,thermal,Cambodia,2035,493.601568,137.111547
RAS,thermal,Cambodia,2036,497.664122,138.240034
RAS,thermal,Cambodia,2037,499.354515,138.709588
RAS,thermal,Cambodia,2038,498.482569,138.46738
RAS,thermal,Cambodia,2039,495.179008,137.549724
RAS,thermal,Cambodia,2040,489.791908,136.053308
RAS,thermal,Cambodia,2041,482.503851,134.028847
RAS,thermal,Cambodia,2042,473.987457,131.663183
RAS,thermal,Cambodia,2043,464.764324,129.101201
RAS,thermal,Cambodia,2044,455.152313,126.431198
RAS,thermal,Cambodia,2045,445.535393,123.759831
RAS,thermal,Cambodia,2046,435.856881,121.071356
RAS,thermal,Cambodia,2047,426.499796,118.472166
RAS,thermal,Cambodia,2048,417.56673,115.990758
RAS,thermal,Cambodia,2049,409.020742,113.616873
RAS,thermal,Cambodia,2050,400.904072,111.362242
RAS,thermal,Cambodia,2051,394.045884,109.45719
RAS,thermal,Cambodia,2052,387.570874,107.658576
RAS,thermal,Cambodia,2053,381.455276,105.959799
RAS,thermal,Cambodia,2054,375.67321,104.353669
RAS,thermal,Cambodia,2055,370.196493,102.832359
RAS,thermal,Cambodia,2056,365.076561,101.410156
RAS,thermal,Cambodia,2057,360.206417,100.057338
RAS,thermal,Cambodia,2058,355.561264,98.767018
RAS,thermal,Cambodia,2059,351.122091,97.533914
RAS,thermal,Cambodia,2060,346.872458,96.353461
RAS,thermal,Indonesia,2005,3889.93111,1080.536419
RAS,thermal,Indonesia,2006,4060.014405,1127.781779
RAS,thermal,Indonesia,2007,4434.056947,1231.682485
RAS,thermal,Indonesia,2008,4334.007614,1203.891004
