Branch Path,Variable,Scenario,Region,Scale,Units,Per...,Expression
Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Capacity Additions,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Capacity Additions,Baseline Simulation,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Capacity Additions,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Capacity Additions,Baseline Simulation,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Capacity Additions,Baseline Simulation,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Capacity Additions,Baseline Simulation,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Capacity Additions,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Capacity Additions,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Capacity Additions,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Capacity Additions,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Capacity Additions,Baseline Simulation,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Capacity Additions,Baseline Simulation,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Capacity Additions,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Capacity Additions,Baseline Simulation,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Capacity Additions,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\CAES,Capacity Additions,Baseline Simulation,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\CAES,Capacity Additions,Baseline Simulation,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\CAES,Capacity Additions,Baseline Simulation,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\CAES,Capacity Additions,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\CAES,Capacity Additions,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\CAES,Capacity Additions,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\CAES,Capacity Additions,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\CAES,Capacity Additions,Baseline Simulation,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\CAES,Capacity Additions,Baseline Simulation,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\CAES,Capacity Additions,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\CAES,Capacity Additions,Baseline Simulation,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\CAES,Capacity Additions,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Capacity Additions,Baseline Simulation,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Capacity Additions,Baseline Simulation,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Capacity Additions,Baseline Simulation,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Capacity Additions,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Capacity Additions,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Capacity Additions,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Capacity Additions,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Capacity Additions,Baseline Simulation,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Capacity Additions,Baseline Simulation,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Capacity Additions,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Capacity Additions,Baseline Simulation,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Capacity Additions,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Capacity Additions,Baseline Simulation,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Capacity Additions,Baseline Simulation,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Capacity Additions,Baseline Simulation,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Capacity Additions,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Capacity Additions,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Capacity Additions,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Capacity Additions,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Capacity Additions,Baseline Simulation,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Capacity Additions,Baseline Simulation,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Capacity Additions,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Capacity Additions,Baseline Simulation,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Capacity Additions,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Capacity Additions,Baseline Simulation,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Capacity Additions,Baseline Simulation,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Capacity Additions,Baseline Simulation,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Capacity Additions,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Capacity Additions,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Capacity Additions,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Capacity Additions,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Capacity Additions,Baseline Simulation,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Capacity Additions,Baseline Simulation,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Capacity Additions,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Capacity Additions,Baseline Simulation,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Capacity Additions,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Capacity Additions,Baseline Simulation,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Capacity Additions,Baseline Simulation,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Capacity Additions,Baseline Simulation,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Capacity Additions,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Capacity Additions,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Capacity Additions,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Capacity Additions,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Capacity Additions,Baseline Simulation,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Capacity Additions,Baseline Simulation,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Capacity Additions,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Capacity Additions,Baseline Simulation,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Capacity Additions,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW,Capacity Additions,Baseline Simulation,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW,Capacity Additions,Baseline Simulation,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW,Capacity Additions,Baseline Simulation,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW,Capacity Additions,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW,Capacity Additions,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW,Capacity Additions,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW,Capacity Additions,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW,Capacity Additions,Baseline Simulation,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW,Capacity Additions,Baseline Simulation,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW,Capacity Additions,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW,Capacity Additions,Baseline Simulation,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW,Capacity Additions,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Additions,Baseline Simulation,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Additions,Baseline Simulation,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Additions,Baseline Simulation,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Additions,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Additions,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Additions,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Additions,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Additions,Baseline Simulation,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Additions,Baseline Simulation,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Additions,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Additions,Baseline Simulation,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Additions,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Capacity Additions,Baseline Simulation,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Capacity Additions,Baseline Simulation,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Capacity Additions,Baseline Simulation,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Capacity Additions,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Capacity Additions,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Capacity Additions,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Capacity Additions,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Capacity Additions,Baseline Simulation,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Capacity Additions,Baseline Simulation,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Capacity Additions,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Capacity Additions,Baseline Simulation,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Capacity Additions,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDEast,Capacity Additions,Baseline Simulation,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDEast,Capacity Additions,Baseline Simulation,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDEast,Capacity Additions,Baseline Simulation,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDEast,Capacity Additions,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDEast,Capacity Additions,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDEast,Capacity Additions,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDEast,Capacity Additions,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDEast,Capacity Additions,Baseline Simulation,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDEast,Capacity Additions,Baseline Simulation,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDEast,Capacity Additions,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDEast,Capacity Additions,Baseline Simulation,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDEast,Capacity Additions,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Exogenous Capacity,Baseline Simulation,Base Template,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Exogenous Capacity,Baseline Simulation,Brunei,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Exogenous Capacity,Baseline Simulation,Cambodia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Exogenous Capacity,Baseline Simulation,Indonesia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Exogenous Capacity,Baseline Simulation,Laos,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Exogenous Capacity,Baseline Simulation,Malaysia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Exogenous Capacity,Baseline Simulation,Myanmar,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Exogenous Capacity,Baseline Simulation,Philippines,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Exogenous Capacity,Baseline Simulation,Singapore,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Exogenous Capacity,Baseline Simulation,Thailand,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Exogenous Capacity,Baseline Simulation,Vietnam,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Exogenous Capacity,Baseline Simulation,Timor Leste,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Exogenous Capacity,Baseline Simulation,Base Template,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Exogenous Capacity,Baseline Simulation,Brunei,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Exogenous Capacity,Baseline Simulation,Cambodia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Exogenous Capacity,Baseline Simulation,Indonesia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Exogenous Capacity,Baseline Simulation,Laos,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Exogenous Capacity,Baseline Simulation,Malaysia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Exogenous Capacity,Baseline Simulation,Myanmar,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Exogenous Capacity,Baseline Simulation,Philippines,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Exogenous Capacity,Baseline Simulation,Singapore,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Exogenous Capacity,Baseline Simulation,Thailand,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Exogenous Capacity,Baseline Simulation,Vietnam,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Exogenous Capacity,Baseline Simulation,Timor Leste,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Exogenous Capacity,Baseline Simulation,Base Template,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Exogenous Capacity,Baseline Simulation,Brunei,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Exogenous Capacity,Baseline Simulation,Cambodia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Exogenous Capacity,Baseline Simulation,Indonesia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Exogenous Capacity,Baseline Simulation,Laos,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Exogenous Capacity,Baseline Simulation,Malaysia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Exogenous Capacity,Baseline Simulation,Myanmar,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Exogenous Capacity,Baseline Simulation,Philippines,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Exogenous Capacity,Baseline Simulation,Singapore,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Exogenous Capacity,Baseline Simulation,Thailand,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Exogenous Capacity,Baseline Simulation,Vietnam,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Exogenous Capacity,Baseline Simulation,Timor Leste,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Exogenous Capacity,Baseline Simulation,Base Template,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Exogenous Capacity,Baseline Simulation,Brunei,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Exogenous Capacity,Baseline Simulation,Cambodia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Exogenous Capacity,Baseline Simulation,Indonesia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Exogenous Capacity,Baseline Simulation,Laos,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Exogenous Capacity,Baseline Simulation,Malaysia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Exogenous Capacity,Baseline Simulation,Myanmar,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Exogenous Capacity,Baseline Simulation,Philippines,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Exogenous Capacity,Baseline Simulation,Singapore,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Exogenous Capacity,Baseline Simulation,Thailand,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Exogenous Capacity,Baseline Simulation,Vietnam,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Exogenous Capacity,Baseline Simulation,Timor Leste,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Exogenous Capacity,Baseline Simulation,Base Template,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Exogenous Capacity,Baseline Simulation,Brunei,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Exogenous Capacity,Baseline Simulation,Cambodia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Exogenous Capacity,Baseline Simulation,Indonesia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Exogenous Capacity,Baseline Simulation,Laos,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Exogenous Capacity,Baseline Simulation,Malaysia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Exogenous Capacity,Baseline Simulation,Myanmar,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Exogenous Capacity,Baseline Simulation,Philippines,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Exogenous Capacity,Baseline Simulation,Singapore,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Exogenous Capacity,Baseline Simulation,Thailand,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Exogenous Capacity,Baseline Simulation,Vietnam,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Exogenous Capacity,Baseline Simulation,Timor Leste,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Exogenous Capacity,Baseline Simulation,Base Template,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Exogenous Capacity,Baseline Simulation,Brunei,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Exogenous Capacity,Baseline Simulation,Cambodia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Exogenous Capacity,Baseline Simulation,Indonesia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Exogenous Capacity,Baseline Simulation,Laos,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Exogenous Capacity,Baseline Simulation,Malaysia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Exogenous Capacity,Baseline Simulation,Myanmar,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Exogenous Capacity,Baseline Simulation,Philippines,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Exogenous Capacity,Baseline Simulation,Singapore,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Exogenous Capacity,Baseline Simulation,Thailand,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Exogenous Capacity,Baseline Simulation,Vietnam,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Exogenous Capacity,Baseline Simulation,Timor Leste,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Exogenous Capacity,Baseline Simulation,Base Template,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Exogenous Capacity,Baseline Simulation,Brunei,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Exogenous Capacity,Baseline Simulation,Cambodia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Exogenous Capacity,Baseline Simulation,Indonesia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Exogenous Capacity,Baseline Simulation,Laos,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Exogenous Capacity,Baseline Simulation,Malaysia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Exogenous Capacity,Baseline Simulation,Myanmar,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Exogenous Capacity,Baseline Simulation,Philippines,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Exogenous Capacity,Baseline Simulation,Singapore,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Exogenous Capacity,Baseline Simulation,Thailand,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Exogenous Capacity,Baseline Simulation,Vietnam,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Exogenous Capacity,Baseline Simulation,Timor Leste,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Diesel,Exogenous Capacity,Baseline Simulation,Base Template,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Diesel,Exogenous Capacity,Baseline Simulation,Brunei,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Diesel,Exogenous Capacity,Baseline Simulation,Cambodia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Diesel,Exogenous Capacity,Baseline Simulation,Indonesia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Diesel,Exogenous Capacity,Baseline Simulation,Laos,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Diesel,Exogenous Capacity,Baseline Simulation,Malaysia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Diesel,Exogenous Capacity,Baseline Simulation,Myanmar,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Diesel,Exogenous Capacity,Baseline Simulation,Philippines,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Diesel,Exogenous Capacity,Baseline Simulation,Singapore,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Diesel,Exogenous Capacity,Baseline Simulation,Thailand,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Diesel,Exogenous Capacity,Baseline Simulation,Vietnam,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Diesel,Exogenous Capacity,Baseline Simulation,Timor Leste,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Exogenous Capacity,Baseline Simulation,Base Template,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Exogenous Capacity,Baseline Simulation,Brunei,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Exogenous Capacity,Baseline Simulation,Cambodia,,Megawatt,,0
