domain,scenario,sector,layer,fuel,carrier,region,year,value,unit,value_pj,confident_carrier,branch_leaf,branch_path
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Malaysia,2030,501.48163537739003,GWh,1.8053338873586042,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Malaysia,2040,867.6772108801565,GWh,3.1236379591685637,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Malaysia,2050,1133.9122890436572,GWh,4.082084240557166,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Malaysia,2060,1414.5659278941384,GWh,5.092437340418899,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Myanmar,2010,0.0,GWh,0.0,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Myanmar,2020,0.0,GWh,0.0,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Myanmar,2030,4.795200358967314,GWh,0.017262721292282332,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Myanmar,2040,6.188597216473031,GWh,0.022278949979302912,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Myanmar,2050,8.271622291650315,GWh,0.029777840249941134,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Myanmar,2060,11.341830887952739,GWh,0.04083059119662986,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Philippines,2010,0.0,GWh,0.0,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Philippines,2020,0.0,GWh,0.0,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Philippines,2030,265.1566889633222,GWh,0.95456408026796,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Philippines,2040,389.8027268005386,GWh,1.403289816481939,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Philippines,2050,547.2632561080296,GWh,1.9701477219889065,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Philippines,2060,772.3378372193968,GWh,2.7804162139898283,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Singapore,2010,0.0,GWh,0.0,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Singapore,2020,0.0,GWh,0.0,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Singapore,2030,34.3344549231369,GWh,0.12360403772329286,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Singapore,2040,43.69007525202473,GWh,0.15728427090728903,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Singapore,2050,55.960715855489326,GWh,0.20145857707976159,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Singapore,2060,72.19168161260367,GWh,0.2598900538053732,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Thailand,2010,0.0,GWh,0.0,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Thailand,2020,0.0,GWh,0.0,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Thailand,2030,200.5686669840026,GWh,0.7220472011424094,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Thailand,2040,296.91810796710814,GWh,1.0689051886815892,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Thailand,2050,434.25099361556835,GWh,1.5633035770160462,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Thailand,2060,640.7933910749409,GWh,2.3068562078697874,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Vietnam,2010,0.0,GWh,0.0,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Vietnam,2020,0.0,GWh,0.0,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Vietnam,2030,120.22975639028685,GWh,0.4328271230050327,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Vietnam,2040,183.85704373363853,GWh,0.6618853574410988,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Vietnam,2050,268.4913339148485,GWh,0.9665688020934546,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Vietnam,2060,399.33017153620574,GWh,1.4375886175303407,True,Electricity,Demand\Commercial\Other Commercial\End Use Projection\Other\Electricity
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Brunei,2010,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Brunei,2020,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Brunei,2030,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Brunei,2040,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Brunei,2050,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Brunei,2060,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Cambodia,2010,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Cambodia,2020,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Cambodia,2030,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Cambodia,2040,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Cambodia,2050,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Cambodia,2060,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Indonesia,2010,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Indonesia,2020,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Indonesia,2030,15.470867139360335,PJ,15.470867139360335,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Indonesia,2040,8.629975817698314,PJ,8.629975817698314,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Indonesia,2050,15.237226520649967,PJ,15.237226520649967,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Indonesia,2060,22.33750181593849,PJ,22.33750181593849,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Laos,2010,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Laos,2020,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Laos,2030,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Laos,2040,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Laos,2050,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Laos,2060,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Malaysia,2010,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Malaysia,2020,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Malaysia,2030,5.858687221163746,PJ,5.858687221163746,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Malaysia,2040,2.6280749477252954,PJ,2.6280749477252954,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Malaysia,2050,3.434464386509142,PJ,3.434464386509142,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Malaysia,2060,4.284525662755761,PJ,4.284525662755761,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Myanmar,2010,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Myanmar,2020,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Myanmar,2030,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Myanmar,2040,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Myanmar,2050,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Myanmar,2060,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Philippines,2010,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Philippines,2020,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Philippines,2030,29.203535311299454,PJ,29.203535311299454,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Philippines,2040,42.931663316006265,PJ,42.931663316006265,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Philippines,2050,60.27387763368199,PJ,60.27387763368199,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Philippines,2060,85.06289390500429,PJ,85.06289390500429,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Singapore,2010,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Singapore,2020,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Singapore,2030,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Singapore,2040,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Singapore,2050,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Singapore,2060,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Thailand,2010,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Thailand,2020,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Thailand,2030,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Thailand,2040,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Thailand,2050,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Thailand,2060,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Vietnam,2010,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Vietnam,2020,0.0,PJ,0.0,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Vietnam,2030,0.7749581830553571,PJ,0.7749581830553571,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Vietnam,2040,1.1850770128089578,PJ,1.1850770128089578,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Vietnam,2050,1.7305995000216912,PJ,1.7305995000216912,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Diesel,thermal,Vietnam,2060,2.573940041667448,PJ,2.573940041667448,True,Diesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Diesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Brunei,2010,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Brunei,2020,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Brunei,2030,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Brunei,2040,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Brunei,2050,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Brunei,2060,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Cambodia,2010,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Cambodia,2020,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Cambodia,2030,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Cambodia,2040,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Cambodia,2050,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Cambodia,2060,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Indonesia,2010,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Indonesia,2020,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Indonesia,2030,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Indonesia,2040,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Indonesia,2050,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Indonesia,2060,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Laos,2010,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Laos,2020,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Laos,2030,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Laos,2040,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Laos,2050,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Laos,2060,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Malaysia,2010,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Malaysia,2020,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Malaysia,2030,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Malaysia,2040,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Malaysia,2050,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Malaysia,2060,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Myanmar,2010,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Myanmar,2020,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Myanmar,2030,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Myanmar,2040,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Myanmar,2050,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Myanmar,2060,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Philippines,2010,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Philippines,2020,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Philippines,2030,14.7013077602766,PJ,14.7013077602766,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Philippines,2040,21.61216401854537,PJ,21.61216401854537,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Philippines,2050,30.342382028492246,PJ,30.342382028492246,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Philippines,2060,42.82138340262408,PJ,42.82138340262408,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Singapore,2010,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Singapore,2020,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Singapore,2030,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Singapore,2040,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Singapore,2050,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Singapore,2060,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Thailand,2010,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
