node,feedstock_fuel,pollutant,region,branch,variable,unit,CA,BAS,ATS,RAS
Bioenergy with CCS,Biomass,Sulfur Dioxide,Philippines,Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS\Feedstock Fuels\Biomass\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S)
Bioenergy with CCS,Biomass,Sulfur Dioxide,Singapore,Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS\Feedstock Fuels\Biomass\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S)
Bioenergy with CCS,Biomass,Sulfur Dioxide,Thailand,Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS\Feedstock Fuels\Biomass\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S)
Bioenergy with CCS,Biomass,Sulfur Dioxide,Timor Leste,Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS\Feedstock Fuels\Biomass\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S)
Bioenergy with CCS,Biomass,Sulfur Dioxide,Vietnam,Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS\Feedstock Fuels\Biomass\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S)
Biogas,Biomethane,Ammonia,Base Template,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Ammonia,Avg Environmental Loading,Kilogramme,0.6 ?d,0.6 ?d,0.6 ?d,0.6 ?d
Biogas,Biomethane,Ammonia,Brunei,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Ammonia,Avg Environmental Loading,Kilogramme,0.6 ?d,0.6 ?d,0.6 ?d,0.6 ?d
Biogas,Biomethane,Ammonia,Cambodia,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Ammonia,Avg Environmental Loading,Kilogramme,0.6 ?d,0.6 ?d,0.6 ?d,0.6 ?d
Biogas,Biomethane,Ammonia,Indonesia,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Ammonia,Avg Environmental Loading,Kilogramme,0.6 ?d,0.6 ?d,0.6 ?d,0.6 ?d
Biogas,Biomethane,Ammonia,Laos,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Ammonia,Avg Environmental Loading,Kilogramme,0.6 ?d,0.6 ?d,0.6 ?d,0.6 ?d
Biogas,Biomethane,Ammonia,Malaysia,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Ammonia,Avg Environmental Loading,Kilogramme,0.6 ?d,0.6 ?d,0.6 ?d,0.6 ?d
Biogas,Biomethane,Ammonia,Myanmar,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Ammonia,Avg Environmental Loading,Kilogramme,0.6 ?d,0.6 ?d,0.6 ?d,0.6 ?d
Biogas,Biomethane,Ammonia,Philippines,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Ammonia,Avg Environmental Loading,Kilogramme,0.6 ?d,0.6 ?d,0.6 ?d,0.6 ?d
Biogas,Biomethane,Ammonia,Singapore,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Ammonia,Avg Environmental Loading,Kilogramme,0.6 ?d,0.6 ?d,0.6 ?d,0.6 ?d
Biogas,Biomethane,Ammonia,Thailand,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Ammonia,Avg Environmental Loading,Kilogramme,0.6 ?d,0.6 ?d,0.6 ?d,0.6 ?d
Biogas,Biomethane,Ammonia,Timor Leste,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Ammonia,Avg Environmental Loading,Kilogramme,0.6 ?d,0.6 ?d,0.6 ?d,0.6 ?d
Biogas,Biomethane,Ammonia,Vietnam,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Ammonia,Avg Environmental Loading,Kilogramme,0.6 ?d,0.6 ?d,0.6 ?d,0.6 ?d
Biogas,Biomethane,Carbon Dioxide,Base Template,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,0,0,0,0
Biogas,Biomethane,Carbon Dioxide,Brunei,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,0,0,0,0
Biogas,Biomethane,Carbon Dioxide,Cambodia,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,0,0,0,0
Biogas,Biomethane,Carbon Dioxide,Indonesia,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,0,0,0,0
Biogas,Biomethane,Carbon Dioxide,Laos,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,0,0,0,0
Biogas,Biomethane,Carbon Dioxide,Malaysia,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,0,0,0,0
Biogas,Biomethane,Carbon Dioxide,Myanmar,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,0,0,0,0
Biogas,Biomethane,Carbon Dioxide,Philippines,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,0,0,0,0
Biogas,Biomethane,Carbon Dioxide,Singapore,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,0,0,0,0
Biogas,Biomethane,Carbon Dioxide,Thailand,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,0,0,0,0
Biogas,Biomethane,Carbon Dioxide,Timor Leste,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,0,0,0,0
Biogas,Biomethane,Carbon Dioxide,Vietnam,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,0,0,0,0
Biogas,Biomethane,Carbon Dioxide Biogenic,Base Template,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Dioxide Biogenic,Avg Environmental Loading,Metric Tonne,91.7 ?a,91.7 ?a,91.7 ?a,91.7 ?a
Biogas,Biomethane,Carbon Dioxide Biogenic,Brunei,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Dioxide Biogenic,Avg Environmental Loading,Metric Tonne,91.7 ?a,91.7 ?a,91.7 ?a,91.7 ?a
Biogas,Biomethane,Carbon Dioxide Biogenic,Cambodia,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Dioxide Biogenic,Avg Environmental Loading,Metric Tonne,91.7 ?a,91.7 ?a,91.7 ?a,91.7 ?a
Biogas,Biomethane,Carbon Dioxide Biogenic,Indonesia,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Dioxide Biogenic,Avg Environmental Loading,Metric Tonne,91.7 ?a,91.7 ?a,91.7 ?a,91.7 ?a
Biogas,Biomethane,Carbon Dioxide Biogenic,Laos,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Dioxide Biogenic,Avg Environmental Loading,Metric Tonne,91.7 ?a,91.7 ?a,91.7 ?a,91.7 ?a
Biogas,Biomethane,Carbon Dioxide Biogenic,Malaysia,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Dioxide Biogenic,Avg Environmental Loading,Metric Tonne,91.7 ?a,91.7 ?a,91.7 ?a,91.7 ?a
Biogas,Biomethane,Carbon Dioxide Biogenic,Myanmar,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Dioxide Biogenic,Avg Environmental Loading,Metric Tonne,91.7 ?a,91.7 ?a,91.7 ?a,91.7 ?a
Biogas,Biomethane,Carbon Dioxide Biogenic,Philippines,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Dioxide Biogenic,Avg Environmental Loading,Metric Tonne,91.7 ?a,91.7 ?a,91.7 ?a,91.7 ?a
Biogas,Biomethane,Carbon Dioxide Biogenic,Singapore,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Dioxide Biogenic,Avg Environmental Loading,Metric Tonne,91.7 ?a,91.7 ?a,91.7 ?a,91.7 ?a
Biogas,Biomethane,Carbon Dioxide Biogenic,Thailand,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Dioxide Biogenic,Avg Environmental Loading,Metric Tonne,91.7 ?a,91.7 ?a,91.7 ?a,91.7 ?a
Biogas,Biomethane,Carbon Dioxide Biogenic,Timor Leste,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Dioxide Biogenic,Avg Environmental Loading,Metric Tonne,91.7 ?a,91.7 ?a,91.7 ?a,91.7 ?a
Biogas,Biomethane,Carbon Dioxide Biogenic,Vietnam,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Dioxide Biogenic,Avg Environmental Loading,Metric Tonne,91.7 ?a,91.7 ?a,91.7 ?a,91.7 ?a
Biogas,Biomethane,Carbon Monoxide,Base Template,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Monoxide,Avg Environmental Loading,Kilogramme,90 ?b,90 ?b,90 ?b,90 ?b
Biogas,Biomethane,Carbon Monoxide,Brunei,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Monoxide,Avg Environmental Loading,Kilogramme,90 ?b,90 ?b,90 ?b,90 ?b
Biogas,Biomethane,Carbon Monoxide,Cambodia,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Monoxide,Avg Environmental Loading,Kilogramme,90 ?b,90 ?b,90 ?b,90 ?b
Biogas,Biomethane,Carbon Monoxide,Indonesia,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Monoxide,Avg Environmental Loading,Kilogramme,90 ?b,90 ?b,90 ?b,90 ?b
Biogas,Biomethane,Carbon Monoxide,Laos,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Monoxide,Avg Environmental Loading,Kilogramme,90 ?b,90 ?b,90 ?b,90 ?b
Biogas,Biomethane,Carbon Monoxide,Malaysia,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Monoxide,Avg Environmental Loading,Kilogramme,90 ?b,90 ?b,90 ?b,90 ?b
Biogas,Biomethane,Carbon Monoxide,Myanmar,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Monoxide,Avg Environmental Loading,Kilogramme,90 ?b,90 ?b,90 ?b,90 ?b
Biogas,Biomethane,Carbon Monoxide,Philippines,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Monoxide,Avg Environmental Loading,Kilogramme,90 ?b,90 ?b,90 ?b,90 ?b
Biogas,Biomethane,Carbon Monoxide,Singapore,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Monoxide,Avg Environmental Loading,Kilogramme,90 ?b,90 ?b,90 ?b,90 ?b
Biogas,Biomethane,Carbon Monoxide,Thailand,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Monoxide,Avg Environmental Loading,Kilogramme,90 ?b,90 ?b,90 ?b,90 ?b
Biogas,Biomethane,Carbon Monoxide,Timor Leste,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Monoxide,Avg Environmental Loading,Kilogramme,90 ?b,90 ?b,90 ?b,90 ?b
Biogas,Biomethane,Carbon Monoxide,Vietnam,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Carbon Monoxide,Avg Environmental Loading,Kilogramme,90 ?b,90 ?b,90 ?b,90 ?b
Biogas,Biomethane,Methane,Base Template,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Methane,Avg Environmental Loading,Kilogramme,30 ?a,30 ?a,30 ?a,30 ?a
Biogas,Biomethane,Methane,Brunei,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Methane,Avg Environmental Loading,Kilogramme,30 ?a,30 ?a,30 ?a,30 ?a
Biogas,Biomethane,Methane,Cambodia,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Methane,Avg Environmental Loading,Kilogramme,30 ?a,30 ?a,30 ?a,30 ?a
Biogas,Biomethane,Methane,Indonesia,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Methane,Avg Environmental Loading,Kilogramme,30 ?a,30 ?a,30 ?a,30 ?a
Biogas,Biomethane,Methane,Laos,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Methane,Avg Environmental Loading,Kilogramme,30 ?a,30 ?a,30 ?a,30 ?a
Biogas,Biomethane,Methane,Malaysia,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Methane,Avg Environmental Loading,Kilogramme,30 ?a,30 ?a,30 ?a,30 ?a
Biogas,Biomethane,Methane,Myanmar,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Methane,Avg Environmental Loading,Kilogramme,30 ?a,30 ?a,30 ?a,30 ?a
Biogas,Biomethane,Methane,Philippines,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Methane,Avg Environmental Loading,Kilogramme,30 ?a,30 ?a,30 ?a,30 ?a
Biogas,Biomethane,Methane,Singapore,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Methane,Avg Environmental Loading,Kilogramme,30 ?a,30 ?a,30 ?a,30 ?a
Biogas,Biomethane,Methane,Thailand,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Methane,Avg Environmental Loading,Kilogramme,30 ?a,30 ?a,30 ?a,30 ?a
Biogas,Biomethane,Methane,Timor Leste,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Methane,Avg Environmental Loading,Kilogramme,30 ?a,30 ?a,30 ?a,30 ?a
Biogas,Biomethane,Methane,Vietnam,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Methane,Avg Environmental Loading,Kilogramme,30 ?a,30 ?a,30 ?a,30 ?a
Biogas,Biomethane,Nitrogen Oxides,Base Template,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,81 ?a,81 ?a,81 ?a,81 ?a
Biogas,Biomethane,Nitrogen Oxides,Brunei,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,81 ?a,81 ?a,81 ?a,81 ?a
Biogas,Biomethane,Nitrogen Oxides,Cambodia,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,81 ?a,81 ?a,81 ?a,81 ?a
Biogas,Biomethane,Nitrogen Oxides,Indonesia,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,81 ?a,81 ?a,81 ?a,81 ?a
Biogas,Biomethane,Nitrogen Oxides,Laos,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,81 ?a,81 ?a,81 ?a,81 ?a
Biogas,Biomethane,Nitrogen Oxides,Malaysia,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,81 ?a,81 ?a,81 ?a,81 ?a
Biogas,Biomethane,Nitrogen Oxides,Myanmar,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,81 ?a,81 ?a,81 ?a,81 ?a
Biogas,Biomethane,Nitrogen Oxides,Philippines,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,81 ?a,81 ?a,81 ?a,81 ?a
Biogas,Biomethane,Nitrogen Oxides,Singapore,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,81 ?a,81 ?a,81 ?a,81 ?a
Biogas,Biomethane,Nitrogen Oxides,Thailand,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,81 ?a,81 ?a,81 ?a,81 ?a
Biogas,Biomethane,Nitrogen Oxides,Timor Leste,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,81 ?a,81 ?a,81 ?a,81 ?a
Biogas,Biomethane,Nitrogen Oxides,Vietnam,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,81 ?a,81 ?a,81 ?a,81 ?a
Biogas,Biomethane,Nitrous Oxide,Base Template,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Nitrous Oxide,Avg Environmental Loading,Kilogramme,4 ?b,4 ?b,4 ?b,4 ?b
Biogas,Biomethane,Nitrous Oxide,Brunei,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Nitrous Oxide,Avg Environmental Loading,Kilogramme,4 ?b,4 ?b,4 ?b,4 ?b
Biogas,Biomethane,Nitrous Oxide,Cambodia,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Nitrous Oxide,Avg Environmental Loading,Kilogramme,4 ?b,4 ?b,4 ?b,4 ?b
Biogas,Biomethane,Nitrous Oxide,Indonesia,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Nitrous Oxide,Avg Environmental Loading,Kilogramme,4 ?b,4 ?b,4 ?b,4 ?b
Biogas,Biomethane,Nitrous Oxide,Laos,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Nitrous Oxide,Avg Environmental Loading,Kilogramme,4 ?b,4 ?b,4 ?b,4 ?b
Biogas,Biomethane,Nitrous Oxide,Malaysia,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Nitrous Oxide,Avg Environmental Loading,Kilogramme,4 ?b,4 ?b,4 ?b,4 ?b
Biogas,Biomethane,Nitrous Oxide,Myanmar,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Nitrous Oxide,Avg Environmental Loading,Kilogramme,4 ?b,4 ?b,4 ?b,4 ?b
Biogas,Biomethane,Nitrous Oxide,Philippines,Transformation\Centralized Electricity Generation\Processes\Biogas\Feedstock Fuels\Biomethane\Nitrous Oxide,Avg Environmental Loading,Kilogramme,4 ?b,4 ?b,4 ?b,4 ?b
