branch_path,variable,scenario,region,expression,units,scale,per
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,CCS FOM,Regional Aspiration Scenario,ALL (12 regions),"(Interp(2020, 0.081, 2025, 0.075, 2030, 0.069, 2040, 0.06, 2050, 0.048)*1000/0.9 + Interp(2020, 1.23, 2025, 1.17, 2030,1.11, 2040, 1.00, 2050, 1.00)*3.6/0.9 ) / Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS:Process Efficiency * ConvUnits(MWh, TJ) * Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Biomass\Carbon Dioxide Biogenic:Avg Environmental Loading[Tonne/TJ] * Interp(2020, 0.9, 2030, 0.9, 2040, 0.95) ?_x000D_
Investment [mill Eur / tCO2/hr] / [Eur/USD] / Process Efficiency [coal/elect] * [TJ/MWh] * CO2 loading [tCO2/TJ) * Capture percentage [%]_x000D_
Source: Danish Energy Agency, Technology Data for Carbon Capture, Transport and Storage, 401.b Post comb - Large biomass (capture), 451.3c 5 MTA Near shore (storage) CCS for Coal-fired Power Plants in Indonesia (transport - included in Capital Cost)",USD/MW,Thousand,
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,CCS VOM,AMS Target Scenario,ALL (12 regions),"(2.5 + Interp(2020, 3.19, 2025, 3.04, 2030, 2.89, 2040, 2.61, 2050, 2.61)) / 0.9 / Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS:Process Efficiency * ConvUnits(MWh, TJ) * Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Biomass\Carbon Dioxide Biogenic:Avg Environmental Loading[Tonne/TJ] * Interp(2020, 0.9, 2030, 0.9, 2040, 0.95) ?_x000D_
Cost [Eur / tCO2] / [Eur/USD] / Process Efficiency [elect/coal] * [TJ/MWh] * CO2 loading [tCO2/TJ) * Capture percentage [%]_x000D_
Source: Danish Energy Agency, Technology Data for Carbon Capture, Transport and Storage, 401.b Post comb - Large biomass, 451.3c 5 MTA Near shore (storage), 0 for transport (pipeline)",USD/MWh,,
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,CCS VOM,Baseline Simulation,ALL (12 regions),"(2.5 + Interp(2020, 3.19, 2025, 3.04, 2030, 2.89, 2040, 2.61, 2050, 2.61)) / 0.9 / Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS:Process Efficiency * ConvUnits(MWh, TJ) * Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Biomass\Carbon Dioxide Biogenic:Avg Environmental Loading[Tonne/TJ] * Interp(2020, 0.9, 2030, 0.9, 2040, 0.95) ?_x000D_
Cost [Eur / tCO2] / [Eur/USD] / Process Efficiency [elect/coal] * [TJ/MWh] * CO2 loading [tCO2/TJ) * Capture percentage [%]_x000D_
Source: Danish Energy Agency, Technology Data for Carbon Capture, Transport and Storage, 401.b Post comb - Large biomass, 451.3c 5 MTA Near shore (storage), 0 for transport (pipeline)",USD/MWh,,
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,CCS VOM,Current Accounts,ALL (12 regions),"(2.5 + Interp(2020, 3.19, 2025, 3.04, 2030, 2.89, 2040, 2.61, 2050, 2.61)) / 0.9 / Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS:Process Efficiency * ConvUnits(MWh, TJ) * Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Biomass\Carbon Dioxide Biogenic:Avg Environmental Loading[Tonne/TJ] * Interp(2020, 0.9, 2030, 0.9, 2040, 0.95) ?_x000D_
Cost [Eur / tCO2] / [Eur/USD] / Process Efficiency [elect/coal] * [TJ/MWh] * CO2 loading [tCO2/TJ) * Capture percentage [%]_x000D_
Source: Danish Energy Agency, Technology Data for Carbon Capture, Transport and Storage, 401.b Post comb - Large biomass, 451.3c 5 MTA Near shore (storage), 0 for transport (pipeline)",USD/MWh,,
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,CCS VOM,Regional Aspiration Scenario,ALL (12 regions),"(2.5 + Interp(2020, 3.19, 2025, 3.04, 2030, 2.89, 2040, 2.61, 2050, 2.61)) / 0.9 / Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS:Process Efficiency * ConvUnits(MWh, TJ) * Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Biomass\Carbon Dioxide Biogenic:Avg Environmental Loading[Tonne/TJ] * Interp(2020, 0.9, 2030, 0.9, 2040, 0.95) ?_x000D_
Cost [Eur / tCO2] / [Eur/USD] / Process Efficiency [elect/coal] * [TJ/MWh] * CO2 loading [tCO2/TJ) * Capture percentage [%]_x000D_
Source: Danish Energy Agency, Technology Data for Carbon Capture, Transport and Storage, 401.b Post comb - Large biomass, 451.3c 5 MTA Near shore (storage), 0 for transport (pipeline)",USD/MWh,,
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Feedstock Fuel Share,AMS Target Scenario,Base Template,0,U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Feedstock Fuel Share,AMS Target Scenario,Brunei,0,U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Feedstock Fuel Share,AMS Target Scenario,Cambodia,0,U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Feedstock Fuel Share,AMS Target Scenario,Indonesia,"Interp(2029, 0, 2030, 1.52, 2031, 3.03, 2032, 3.03, 2033, 4.55, 2034, 6.06, 2035, 7.46, 2036, 8.96, 2037, 10.45, 2038, 11.94, 2039, 13.43, 2040, 13.43, 2041, 13.43, 2042, 17.91, 2043, 17.91, 2044, 19.7, 2045, 37.31, 2046, 43.94, 2047, 47.76, 2048, 48.48, 2049, 50.75, 2050, 53.03, 2051, 54.55, 2052, 53.73, 2053, 54.55, 2054, 54.55, 2055, 53.73, 2056, 53.73, 2057, 56.06, 2058, 56.06, 2059, 56.06, 2060, 56.06) ?_x000D_
_x000D_
 Indonesia coal powerplant retirement-retrofit scenario",U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Feedstock Fuel Share,AMS Target Scenario,Laos,0,U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Feedstock Fuel Share,AMS Target Scenario,Malaysia,0,U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Feedstock Fuel Share,AMS Target Scenario,Myanmar,0,U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Feedstock Fuel Share,AMS Target Scenario,Philippines,0,U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Feedstock Fuel Share,AMS Target Scenario,Singapore,0,U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Feedstock Fuel Share,AMS Target Scenario,Thailand,0,U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Feedstock Fuel Share,AMS Target Scenario,Timor Leste,0,U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Feedstock Fuel Share,AMS Target Scenario,Vietnam,"InterpFSY(2030, Value(LastHistoricalYear), 2035, 24.68, 2040, 22.92, 2045, 16.19)",U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Feedstock Fuel Share,Baseline Simulation,ALL (12 regions),0,U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Feedstock Fuel Share,Current Accounts,ALL (12 regions),0,U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Feedstock Fuel Share,Regional Aspiration Scenario,Base Template,0,U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Feedstock Fuel Share,Regional Aspiration Scenario,Brunei,0,U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Feedstock Fuel Share,Regional Aspiration Scenario,Cambodia,0,U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Feedstock Fuel Share,Regional Aspiration Scenario,Indonesia,"Interp(2029, 0, 2030, 1.52, 2031, 3.03, 2032, 3.03, 2033, 4.55, 2034, 6.06, 2035, 7.46, 2036, 8.96, 2037, 10.45, 2038, 11.94, 2039, 13.43, 2040, 13.43, 2041, 13.43, 2042, 17.91, 2043, 17.91, 2044, 19.7, 2045, 37.31, 2046, 43.94, 2047, 47.76, 2048, 48.48, 2049, 50.75, 2050, 53.03, 2051, 54.55, 2052, 53.73, 2053, 54.55, 2054, 54.55, 2055, 53.73, 2056, 53.73, 2057, 56.06, 2058, 56.06, 2059, 56.06, 2060, 56.06) ?_x000D_
_x000D_
 Indonesia coal powerplant retirement-retrofit scenario",U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Feedstock Fuel Share,Regional Aspiration Scenario,Laos,0,U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Feedstock Fuel Share,Regional Aspiration Scenario,Malaysia,0,U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Feedstock Fuel Share,Regional Aspiration Scenario,Myanmar,0,U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Feedstock Fuel Share,Regional Aspiration Scenario,Philippines,0,U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Feedstock Fuel Share,Regional Aspiration Scenario,Singapore,0,U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Feedstock Fuel Share,Regional Aspiration Scenario,Thailand,0,U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Feedstock Fuel Share,Regional Aspiration Scenario,Timor Leste,0,U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Feedstock Fuel Share,Regional Aspiration Scenario,Vietnam,"InterpFSY(2030, Value(LastHistoricalYear), 2035, 24.68, 2040, 22.92, 2045, 16.19)",U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Fuel Cost,AMS Target Scenario,ALL (12 regions),Resources\Primary\Biomass:Production Cost[USD/Tonne],U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Fuel Cost,Baseline Simulation,ALL (12 regions),Resources\Primary\Biomass:Production Cost[USD/Tonne],U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Fuel Cost,Current Accounts,ALL (12 regions),Resources\Primary\Biomass:Production Cost[USD/Tonne],U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Fuel Cost,Regional Aspiration Scenario,ALL (12 regions),Resources\Primary\Biomass:Production Cost[USD/Tonne],U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass,Fuel Source,Regional Aspiration Scenario,ALL (12 regions),SourceBelow,U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Carbon Dioxide Biogenic,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),91.7 ?a. Net emission results after sequestration are viewed through LEAP's results,Metric Tonne,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Carbon Dioxide Biogenic,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),91.7 ?a. Net emission results after sequestration are viewed through LEAP's results,Metric Tonne,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Carbon Dioxide Biogenic,Avg Environmental Loading,Current Accounts,ALL (12 regions),91.7 ?a. Net emission results after sequestration are viewed through LEAP's results,Metric Tonne,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Carbon Dioxide Biogenic,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),91.7 ?a. Net emission results after sequestration are viewed through LEAP's results,Metric Tonne,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Carbon Monoxide,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),90 ?b,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Carbon Monoxide,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),90 ?b,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Carbon Monoxide,Avg Environmental Loading,Current Accounts,ALL (12 regions),90 ?b,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Carbon Monoxide,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),90 ?b,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Methane,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),30 ?a,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Methane,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),30 ?a,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Methane,Avg Environmental Loading,Current Accounts,ALL (12 regions),30 ?a,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Methane,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),30 ?a,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Nitrogen Oxides,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),19.3 ? EMEP/EEA Guidebook 2019 Table 6-1,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Nitrogen Oxides,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),19.3 ? EMEP/EEA Guidebook 2019 Table 6-1,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Nitrogen Oxides,Avg Environmental Loading,Current Accounts,ALL (12 regions),19.3 ? EMEP/EEA Guidebook 2019 Table 6-1,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Nitrogen Oxides,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),19.3 ? EMEP/EEA Guidebook 2019 Table 6-1,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Nitrous Oxide,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),4 ?b,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Nitrous Oxide,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),4 ?b,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Nitrous Oxide,Avg Environmental Loading,Current Accounts,ALL (12 regions),4 ?b,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Nitrous Oxide,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),4 ?b,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Non Methane Volatile Organic Compounds,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),7.31 ?b,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),7.31 ?b,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Current Accounts,ALL (12 regions),7.31 ?b,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),7.31 ?b,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Sequestered Carbon Dioxide,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),"-91.7 * Interp(2020, 0.9, 2030, 0.9, 2040, 0.95) ?a with CCS reduction. Net emission results after sequestration are viewed through LEAP's results",Metric Tonne,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Sequestered Carbon Dioxide,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),"-91.7 * Interp(2020, 0.9, 2030, 0.9, 2040, 0.95) ?a with CCS reduction. Net emission results after sequestration are viewed through LEAP's results",Metric Tonne,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Sequestered Carbon Dioxide,Avg Environmental Loading,Current Accounts,ALL (12 regions),"-91.7 * Interp(2020, 0.9, 2030, 0.9, 2040, 0.95) ?a with CCS reduction. Net emission results after sequestration are viewed through LEAP's results",Metric Tonne,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Sequestered Carbon Dioxide,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),"-91.7 * Interp(2020, 0.9, 2030, 0.9, 2040, 0.95) ?a with CCS reduction. Net emission results after sequestration are viewed through LEAP's results",Metric Tonne,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Sulfur Dioxide,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),"19.3 * ConvFuelUnits(kg, TJ, biomass) ? EMEP/EEA Guidebook 2019 Table 6-1",Kilogramme,,Kilogramme
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Sulfur Dioxide,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),"19.3 * ConvFuelUnits(kg, TJ, biomass) ? EMEP/EEA Guidebook 2019 Table 6-1",Kilogramme,,Kilogramme
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Sulfur Dioxide,Avg Environmental Loading,Current Accounts,ALL (12 regions),"19.3 * ConvFuelUnits(kg, TJ, biomass) ? EMEP/EEA Guidebook 2019 Table 6-1",Kilogramme,,Kilogramme
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Biomass\Sulfur Dioxide,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),"19.3 * ConvFuelUnits(kg, TJ, biomass) ? EMEP/EEA Guidebook 2019 Table 6-1",Kilogramme,,Kilogramme
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Coal Anthracite,CCS Capital,AMS Target Scenario,ALL (12 regions),"(Interp(2020, 2.7, 2025, 2.5, 2030, 2.3, 2040, 2, 2050, 1.6)*1000/0.9 + Interp(2020, 3.92, 2025, 3.73, 2030, 3.54, 2040, 3.20, 2050, 3.20)*3.6/0.9 + 0.46*1000 ) / Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS:Process Efficiency * ConvUnits(MWh, TJ) * Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Anthracite\Carbon Dioxide:Avg Environmental Loading[Tonne/TJ] * Interp(2020, 0.9, 2030, 0.9, 2040, 0.95) ?_x000D_
Investment [th USD / tCO2/hr] / Process Efficiency * [TJ/MWh] * CO2 loading [tCO2/TJ) * Capture percentage [%]_x000D_
Source: Danish Energy Agency, Technology Data for Carbon Capture, Transport and Storage, 401.b Post comb - Large biomass (capture), 451.3c 5 MTA Near shore (storage)_x000D_
CCS for Coal-fired Power Plants in Indonesia (transport)",USD/MW,Thousand,
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Coal Anthracite,CCS Capital,Baseline Simulation,ALL (12 regions),"(Interp(2020, 2.7, 2025, 2.5, 2030, 2.3, 2040, 2, 2050, 1.6)*1000/0.9 + Interp(2020, 3.92, 2025, 3.73, 2030, 3.54, 2040, 3.20, 2050, 3.20)*3.6/0.9 + 0.46*1000 ) / Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS:Process Efficiency * ConvUnits(MWh, TJ) * Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Anthracite\Carbon Dioxide:Avg Environmental Loading[Tonne/TJ] * Interp(2020, 0.9, 2030, 0.9, 2040, 0.95) ?_x000D_
Investment [th USD / tCO2/hr] / Process Efficiency * [TJ/MWh] * CO2 loading [tCO2/TJ) * Capture percentage [%]_x000D_
Source: Danish Energy Agency, Technology Data for Carbon Capture, Transport and Storage, 401.b Post comb - Large biomass (capture), 451.3c 5 MTA Near shore (storage)_x000D_
CCS for Coal-fired Power Plants in Indonesia (transport)",USD/MW,Thousand,
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Coal Anthracite,CCS Capital,Current Accounts,ALL (12 regions),"(Interp(2020, 2.7, 2025, 2.5, 2030, 2.3, 2040, 2, 2050, 1.6)*1000/0.9 + Interp(2020, 3.92, 2025, 3.73, 2030, 3.54, 2040, 3.20, 2050, 3.20)*3.6/0.9 + 0.46*1000 ) / Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS:Process Efficiency * ConvUnits(MWh, TJ) * Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Anthracite\Carbon Dioxide:Avg Environmental Loading[Tonne/TJ] * Interp(2020, 0.9, 2030, 0.9, 2040, 0.95) ?_x000D_
Investment [th USD / tCO2/hr] / Process Efficiency * [TJ/MWh] * CO2 loading [tCO2/TJ) * Capture percentage [%]_x000D_
Source: Danish Energy Agency, Technology Data for Carbon Capture, Transport and Storage, 401.b Post comb - Large biomass (capture), 451.3c 5 MTA Near shore (storage)_x000D_
CCS for Coal-fired Power Plants in Indonesia (transport)",USD/MW,Thousand,
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Coal Anthracite,CCS Capital,Regional Aspiration Scenario,ALL (12 regions),"(Interp(2020, 2.7, 2025, 2.5, 2030, 2.3, 2040, 2, 2050, 1.6)*1000/0.9 + Interp(2020, 3.92, 2025, 3.73, 2030, 3.54, 2040, 3.20, 2050, 3.20)*3.6/0.9 + 0.46*1000 ) / Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS:Process Efficiency * ConvUnits(MWh, TJ) * Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Anthracite\Carbon Dioxide:Avg Environmental Loading[Tonne/TJ] * Interp(2020, 0.9, 2030, 0.9, 2040, 0.95) ?_x000D_
Investment [th USD / tCO2/hr] / Process Efficiency * [TJ/MWh] * CO2 loading [tCO2/TJ) * Capture percentage [%]_x000D_
Source: Danish Energy Agency, Technology Data for Carbon Capture, Transport and Storage, 401.b Post comb - Large biomass (capture), 451.3c 5 MTA Near shore (storage)_x000D_
CCS for Coal-fired Power Plants in Indonesia (transport)",USD/MW,Thousand,
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Coal Anthracite,CCS FOM,AMS Target Scenario,ALL (12 regions),"(Interp(2020, 0.081, 2025, 0.075, 2030, 0.069, 2040, 0.06, 2050, 0.048)*1000/0.9 + Interp(2020, 1.23, 2025, 1.17, 2030,1.11, 2040, 1.00, 2050, 1.00)*3.6/0.9 ) / Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS:Process Efficiency * ConvUnits(MWh, TJ) * Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Anthracite\Carbon Dioxide:Avg Environmental Loading[Tonne/TJ] * Interp(2020, 0.9, 2030, 0.9, 2040, 0.95) ?_x000D_
Investment [mill Eur / tCO2/hr] / [Eur/USD] / Process Efficiency [coal/elect] * [TJ/MWh] * CO2 loading [tCO2/TJ) * Capture percentage [%]_x000D_
Source: Danish Energy Agency, Technology Data for Carbon Capture, Transport and Storage, 401.b Post comb - Large biomass (capture), 451.3c 5 MTA Near shore (storage) CCS for Coal-fired Power Plants in Indonesia (transport - included in Capital Cost)",USD/MW,Thousand,
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS\Feedstock Fuels\Coal Anthracite,CCS FOM,Baseline Simulation,ALL (12 regions),"(Interp(2020, 0.081, 2025, 0.075, 2030, 0.069, 2040, 0.06, 2050, 0.048)*1000/0.9 + Interp(2020, 1.23, 2025, 1.17, 2030,1.11, 2040, 1.00, 2050, 1.00)*3.6/0.9 ) / Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS:Process Efficiency * ConvUnits(MWh, TJ) * Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Anthracite\Carbon Dioxide:Avg Environmental Loading[Tonne/TJ] * Interp(2020, 0.9, 2030, 0.9, 2040, 0.95) ?_x000D_
Investment [mill Eur / tCO2/hr] / [Eur/USD] / Process Efficiency [coal/elect] * [TJ/MWh] * CO2 loading [tCO2/TJ) * Capture percentage [%]_x000D_
Source: Danish Energy Agency, Technology Data for Carbon Capture, Transport and Storage, 401.b Post comb - Large biomass (capture), 451.3c 5 MTA Near shore (storage) CCS for Coal-fired Power Plants in Indonesia (transport - included in Capital Cost)",USD/MW,Thousand,
