ams,branch,branch_type,variable,year,value
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDSA,Transformation Process,Power Generation,2035,837885.4644487323
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDSA,Transformation Process,Power Generation,2045,937271.6863009924
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDSA,Transformation Process,Power Generation,2055,937271.6863009923
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDKA,Transformation Process,Energy Generation,2060,100.0
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDKA,Transformation Process,Curtailed Energy Production,2025,100.0
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDKA,Transformation Process,Curtailed Energy Production,2030,99.99999999999999
Myanmar,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDKA,Transformation Process,Curtailed Energy Production,2035,100.0
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2025,11550017944.700003
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2030,13329402630.576532
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2035,6608936598.162128
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2040,3731741639.965263
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2045,2430646936.671452
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2050,1738497430.0915933
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2055,1056603722.3071711
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2060,2384972009.484164
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Energy Generation,2025,336143800.91998553
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Energy Generation,2030,358993057.3361194
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Energy Generation,2035,162635501.5721778
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Energy Generation,2040,202867970.72603068
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Energy Generation,2045,253801829.7317063
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Energy Generation,2050,290753371.03247386
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Energy Generation,2055,254970837.67454004
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Energy Generation,2060,252926391.0106143
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Power Generation,2025,482991777.1183852
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Power Generation,2030,348085614.1009244
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Power Generation,2035,209710639.28197482
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Power Generation,2040,270276361.16169316
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Power Generation,2045,353394816.8291935
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Power Generation,2050,243001809.16976434
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Power Generation,2055,224747453.98233837
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Power Generation,2060,201805574.8602853
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Curtailed Energy Production,2025,439002741.7900909
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Curtailed Energy Production,2030,483561547.2660224
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Curtailed Energy Production,2035,303890506.77381754
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Curtailed Energy Production,2040,184283717.7581458
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Curtailed Energy Production,2045,234515084.07671118
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Curtailed Energy Production,2050,277071933.2065249
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Curtailed Energy Production,2055,245206094.2664725
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Curtailed Energy Production,2060,245783789.2371689
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2025,16309835180.371683
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2030,9370389343.189354
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2035,7023277756.953407
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2040,7754017303.657161
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2045,9413855520.689686
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2050,4347527190.607952
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2055,11100698683.563267
Philippines,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2060,16774355598.956537
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Capacity Additions,2030,270.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Capacity Additions,2035,270.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Capacity Additions,2040,270.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Capacity Additions,2045,270.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Capacity Additions,2050,270.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Capacity Additions,2055,270.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Capacity Additions,2060,270.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2025,9724058218.887934
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2030,5391657992.994829
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2035,1928652526.037115
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2040,618658602.4488007
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2045,287290587.83332074
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2050,311587272.67731214
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2055,266671875.63403043
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2025,10660597.61473109
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2030,10444188.911785489
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2035,3939361.1647220408
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2040,3063089.5266174613
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2045,2022263.9760843867
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2050,1692469.0655464977
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2055,1462784.6138111374
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2060,826605.2289475339
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2025,16477234.957420185
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2030,10712707.75151612
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2035,2578498.027067315
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2040,1475396.4475731805
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2045,1468101.274799661
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2050,1266267.466571318
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2055,1272856.5273012824
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2060,1020443.3217201957
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2025,10452712.37198274
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2030,10324779.736785745
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2035,4003755.9251115
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2040,4664485.289019594
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2045,3063157.467873287
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2050,1625396.9928628274
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2055,1645640.1857132367
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2060,1956536.1803643762
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2025,10106304.117488645
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2030,9392925.21536702
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2035,15646281.651977777
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2040,16518026.854178071
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2045,19898035.486595273
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2050,21223163.845189963
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2055,47.32579957504852
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2060,37.13252785598424
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2025,8716632.91743595
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2030,9796062.25918388
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2035,4106523.6331319017
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2040,4823728.322909534
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2045,3678155.1251581917
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2050,1619402.2890773043
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2055,1512944.20054388
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2060,2544423.703388317
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2025,15914795.743767573
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2030,10716436.459540684
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2035,2664189.3579933685
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2040,3434053.0535216257
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2045,2567268.8353423756
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2050,1260570.772137421
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2055,1351357.9221116737
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2060,1317265.9067279603
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2025,8605326.766739877
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2030,9752502.334106274
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2035,4210834.625697499
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2040,4893826.4228121815
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2045,3866050.945249845
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2050,1650381.48199621
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2055,1104940.8127331838
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2060,2544041.338651189
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Pollutant Loadings,2025,9699211082.2214
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Pollutant Loadings,2030,2150918564.2569604
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Pollutant Loadings,2035,161720017.602876
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Pollutant Loadings,2040,681268259.3794894
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Pollutant Loadings,2045,3019890863.847037
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Pollutant Loadings,2050,952100.8399265641
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Pollutant Loadings,2055,10395565681.61052
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Pollutant Loadings,2060,17382451618.398716
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Costs of Production,2035,531330.8448924
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Costs of Production,2040,5254271.688380402
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Costs of Production,2045,18242359.007972404
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Costs of Production,2050,23614704.217439998
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Costs of Production,2055,23614704.217439998
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Costs of Production,2060,23614704.217439998
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2025,8516308.064298943
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2030,9711471.532626929
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2035,4243220.160539273
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2040,4939266.145719241
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2045,3953657.66200209
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2050,1721500.5749453509
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2055,1561319.221544726
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2060,3401155.818358796
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Power Generation,2025,14072575.778115943
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Power Generation,2030,10346945.933687426
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Power Generation,2035,2800861.2357433485
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Power Generation,2040,3576889.667024507
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Power Generation,2045,3165777.612907952
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Power Generation,2050,1327862.520756314
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Power Generation,2055,1090905.390610822
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Power Generation,2060,1707935.1864611031
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Curtailed Energy Production,2025,8454883.208132394
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Curtailed Energy Production,2030,9633404.26851106
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Curtailed Energy Production,2035,4197534.335321735
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Curtailed Energy Production,2040,4921751.432622331
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Curtailed Energy Production,2045,3830524.777597285
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Curtailed Energy Production,2050,1965670.317784122
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Curtailed Energy Production,2055,2535123.364816794
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Curtailed Energy Production,2060,5291399.317410687
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Pollutant Loadings,2025,486861903.53702456
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Pollutant Loadings,2030,133411505.20503446
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Pollutant Loadings,2035,14571234.238000166
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Pollutant Loadings,2040,868482.6273331413
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Pollutant Loadings,2045,33486173.57465703
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Pollutant Loadings,2050,47347379.77705564
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Pollutant Loadings,2055,44816.36402804671
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Pollutant Loadings,2060,104610.0351290948
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Energy Generation,2025,8384842.372277681
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Energy Generation,2030,9566447.72776999
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Energy Generation,2035,2705843.8501399197
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Energy Generation,2040,2325423.428528301
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Energy Generation,2045,2605087.8263221057
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Energy Generation,2050,2450599.1698264233
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Energy Generation,2055,2730888.91496663
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Energy Generation,2060,5193948.86366204
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Power Generation,2025,13940278.754697982
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Power Generation,2030,10337185.604105325
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Power Generation,2035,3269375.9380676504
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Power Generation,2040,3600338.630204595
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Power Generation,2045,3105901.8120614067
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Power Generation,2050,1643133.5265333303
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Power Generation,2055,1888452.0085084825
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Power Generation,2060,3316948.025404147
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Curtailed Energy Production,2025,8393353.137567412
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Curtailed Energy Production,2030,9869854.674319208
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Curtailed Energy Production,2035,2777055.6545078224
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Curtailed Energy Production,2040,2363087.4846854224
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Curtailed Energy Production,2045,2637828.768079675
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Curtailed Energy Production,2050,2687652.3220821843
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Curtailed Energy Production,2055,4305288.770628221
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Curtailed Energy Production,2060,6601843.930324865
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Costs of Production,2035,271080.00000000006
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Costs of Production,2040,493200.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Costs of Production,2045,6631200.000000001
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Costs of Production,2050,7402752.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Costs of Production,2055,48428827.32752274
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Costs of Production,2060,131325740.01203544
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Energy Generation,2025,8421778.00777161
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Energy Generation,2030,9884764.432194645
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Energy Generation,2035,2784296.795041033
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Energy Generation,2040,2133362.55037497
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Energy Generation,2045,2373758.651876466
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Energy Generation,2050,2615959.9138718434
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Energy Generation,2055,6103677.485538682
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Energy Generation,2060,7132249.300484473
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Power Generation,2025,13900792.638090841
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Power Generation,2030,10832879.439127734
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Power Generation,2035,2244952.0619142097
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Power Generation,2040,1751234.316696957
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Power Generation,2045,1935017.2591981008
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Power Generation,2050,1987379.1136284377
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Power Generation,2055,3657815.4050491103
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Power Generation,2060,3959633.2938602082
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Curtailed Energy Production,2025,15559625.160580328
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Curtailed Energy Production,2030,16922127.136806723
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Curtailed Energy Production,2035,2741439.6841610386
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Curtailed Energy Production,2040,2106529.1748708575
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Curtailed Energy Production,2045,2344882.0528946226
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Curtailed Energy Production,2050,2613551.0584526686
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Curtailed Energy Production,2055,7486898.648894562
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Curtailed Energy Production,2060,8379855.589370956
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Energy Generation,2025,15413136.7941346
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Energy Generation,2030,16809147.273725297
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Energy Generation,2035,2676324.10131854
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Energy Generation,2040,2057082.8762999005
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Energy Generation,2045,2295273.7300884943
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Energy Generation,2050,2613944.23970073
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Energy Generation,2055,7498334.392845305
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Energy Generation,2060,9118546.01075435
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Power Generation,2025,21880803.95645198
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Power Generation,2030,10811279.297605569
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Power Generation,2035,2219605.384567787
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Power Generation,2040,1583905.782008225
