ams,branch,branch_type,variable,year,value
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Curtailed Energy Production,2050,5550855.92808899
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Curtailed Energy Production,2055,3702974.7518740357
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Curtailed Energy Production,2060,3947509.8421877734
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Energy Generation,2025,2551909.9782180884
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Energy Generation,2030,2905205.7131284736
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Energy Generation,2035,2071080.5415360373
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Energy Generation,2040,2397200.6519784057
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Energy Generation,2045,4198495.667306344
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Energy Generation,2050,5755524.758847609
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Energy Generation,2055,3828477.9114006734
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Energy Generation,2060,4078734.7633285816
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Power Generation,2025,3439480.300314682
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Power Generation,2030,3012944.049751088
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Power Generation,2035,4264099.402095737
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Power Generation,2040,4830474.708724634
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Power Generation,2045,7660142.689243065
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Power Generation,2050,7068765.133524082
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Power Generation,2055,6937705.502425965
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Power Generation,2060,7443954.766463743
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Curtailed Energy Production,2025,2656496.410399148
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Curtailed Energy Production,2030,3023050.514062678
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Curtailed Energy Production,2035,2103877.3373717098
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Curtailed Energy Production,2040,2462995.88817838
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Curtailed Energy Production,2045,4313730.499187025
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Curtailed Energy Production,2050,5913494.893992805
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Curtailed Energy Production,2055,4052218.5549167306
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Curtailed Energy Production,2060,4320302.247132815
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Energy Generation,2025,4657367.159898324
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Energy Generation,2030,5073435.426747508
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Energy Generation,2035,2087581.3435837384
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Energy Generation,2040,2430303.7079494
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Energy Generation,2045,4256472.890428704
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Energy Generation,2050,5835003.069550277
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Energy Generation,2055,4084907.454493677
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Energy Generation,2060,4641359.085882107
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Power Generation,2025,3603426.1522211544
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Power Generation,2030,3040685.6521349447
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Power Generation,2035,4306466.930299239
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Power Generation,2040,4897178.960000979
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Power Generation,2045,7765921.9580658665
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Power Generation,2050,7546374.633405102
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Power Generation,2055,7396741.11696697
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Power Generation,2060,8533268.415442258
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Curtailed Energy Production,2025,4557184.752301859
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Curtailed Energy Production,2030,4969267.685293911
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Curtailed Energy Production,2035,2043079.8805875364
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Curtailed Energy Production,2040,2341027.1736272625
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Curtailed Energy Production,2045,4100112.536432356
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Curtailed Energy Production,2050,5620655.846154059
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Curtailed Energy Production,2055,3975625.679582211
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Curtailed Energy Production,2060,4517284.123911871
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Energy Generation,2025,4449246.265843277
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Energy Generation,2030,4856048.281051228
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Energy Generation,2035,1976452.8813861473
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Energy Generation,2040,2207363.532468061
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Energy Generation,2045,3866011.891657314
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Energy Generation,2050,5299738.030862044
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Energy Generation,2055,3788591.9985550093
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Energy Generation,2060,4310857.398937317
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Power Generation,2025,4595701.524668679
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Power Generation,2030,3917207.8243864393
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Power Generation,2035,4021133.0269679064
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Power Generation,2040,4447943.7746474
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Power Generation,2045,7053527.042795616
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Power Generation,2050,7028545.5800103275
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Power Generation,2055,6849298.111078594
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Power Generation,2060,7933458.203530545
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Curtailed Energy Production,2025,4328399.151487905
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Curtailed Energy Production,2030,4726484.083306698
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Curtailed Energy Production,2035,1957599.2820132454
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Curtailed Energy Production,2040,2169540.4161436753
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Curtailed Energy Production,2045,3799767.8791334145
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Curtailed Energy Production,2050,5208927.1584880045
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Curtailed Energy Production,2055,3794757.492089595
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Curtailed Energy Production,2060,4313559.029479688
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Energy Generation,2025,4222548.856290653
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Energy Generation,2030,4609949.0933635
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Energy Generation,2035,2002968.0580361737
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Energy Generation,2040,2260556.9090196514
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Energy Generation,2045,3959175.624445777
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Energy Generation,2050,5427451.910589513
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Energy Generation,2055,4021367.487249438
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Energy Generation,2060,4551836.021368072
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Power Generation,2025,4334969.596177064
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Power Generation,2030,3875783.722286856
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Power Generation,2035,4089213.5051951655
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Power Generation,2040,4555130.988989287
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Power Generation,2045,7223503.992439583
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Power Generation,2050,7468425.626609999
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Power Generation,2055,7279772.215861161
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Power Generation,2060,8401215.480314305
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Curtailed Energy Production,2025,2319999.141597818
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Curtailed Energy Production,2030,2468882.5545439576
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Curtailed Energy Production,2035,2010478.5267802044
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Curtailed Energy Production,2040,2275624.023120125
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Curtailed Energy Production,2045,3985564.4097222374
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Curtailed Energy Production,2050,5463627.083568083
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Curtailed Energy Production,2055,4056659.8956559356
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Curtailed Energy Production,2060,4587256.308288176
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Capacity Additions,2025,400.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Capacity Additions,2030,2600.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Capacity Additions,2035,2600.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Capacity Additions,2040,2600.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Capacity Additions,2045,2600.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Capacity Additions,2050,2600.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Capacity Additions,2055,2600.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Capacity Additions,2060,2600.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Capacity Retirement,2025,1610.5
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Capacity Retirement,2030,1610.5
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Capacity Retirement,2035,1610.5
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Capacity Retirement,2040,1610.5
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Capacity Retirement,2045,1610.5
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Capacity Retirement,2050,1610.5
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Capacity Retirement,2055,1610.5
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Capacity Retirement,2060,1610.5
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Existing Capacity,2025,3836.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Existing Capacity,2030,3836.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Existing Capacity,2035,3836.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Existing Capacity,2040,3836.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Existing Capacity,2045,3836.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Existing Capacity,2050,3836.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Existing Capacity,2055,3836.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Existing Capacity,2060,3836.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Energy Generation,2025,2331159.1358907013
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Energy Generation,2030,2481966.569903639
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Energy Generation,2035,2022170.0812167884
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Energy Generation,2040,2299079.0151734403
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Energy Generation,2045,4026643.858967038
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Energy Generation,2050,5519941.012637816
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Energy Generation,2055,4110412.8670756733
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Energy Generation,2060,4651450.902698969
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Power Generation,2025,1784719.6409524314
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Power Generation,2030,3877496.687304038
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Power Generation,2035,4138516.7000530376
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Power Generation,2040,4632754.887242908
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Power Generation,2045,7346599.582950397
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Power Generation,2050,7628795.531802368
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Power Generation,2055,7440267.04403344
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Power Generation,2060,8580092.036357624
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Curtailed Energy Production,2025,2451775.5090294015
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Curtailed Energy Production,2030,2609334.374509465
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Curtailed Energy Production,2035,2002868.7759834384
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Curtailed Energy Production,2040,2260357.7344983695
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Curtailed Energy Production,2045,3958826.786994916
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Curtailed Energy Production,2050,5426973.70535975
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Curtailed Energy Production,2055,4022799.170124949
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Curtailed Energy Production,2060,4582170.866311774
Philippines,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Energy Generation,2025,2565944.92061868
Philippines,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Energy Generation,2030,2730127.2653125105
Philippines,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Energy Generation,2035,1960893.0733854407
Philippines,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Energy Generation,2040,2176148.250104434
Philippines,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Energy Generation,2045,3811340.9455063227
Philippines,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Energy Generation,2050,5224792.143311913
Philippines,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Energy Generation,2055,3831953.457285077
Philippines,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Energy Generation,2060,4402172.597409976
Philippines,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Power Generation,2025,1856606.8914990313
Philippines,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Power Generation,2030,3850951.71676418
Philippines,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Power Generation,2035,3981181.599006691
Philippines,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Power Generation,2040,4385043.478062399
Philippines,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Power Generation,2045,6953780.0663407855
Philippines,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Power Generation,2050,7126075.32559412
Philippines,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Power Generation,2055,6933354.202589814
Philippines,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Power Generation,2060,8129624.8662068
Philippines,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Curtailed Energy Production,2025,2009077.660527864
Philippines,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Curtailed Energy Production,2030,2068043.859331021
Philippines,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Curtailed Energy Production,2035,1041271.4179192821
Philippines,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Curtailed Energy Production,2040,2088944.8845415479
Philippines,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Curtailed Energy Production,2045,3658611.5725236526
Philippines,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Curtailed Energy Production,2050,5015422.464917319
Philippines,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Curtailed Energy Production,2055,3633799.6383894826
Philippines,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Curtailed Energy Production,2060,4207008.908487642
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Existing Capacity,2025,1952.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Existing Capacity,2030,1952.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Existing Capacity,2035,1952.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Existing Capacity,2040,1952.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Existing Capacity,2045,1952.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Existing Capacity,2050,1952.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Existing Capacity,2055,1952.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Existing Capacity,2060,1952.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Energy Generation,2025,6256307.177962048
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Energy Generation,2030,7030440.3341197455
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Energy Generation,2035,7261767.038009515
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Energy Generation,2040,9713919.885150889
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Energy Generation,2045,12885902.905570062
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Energy Generation,2050,16029828.24660601
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Energy Generation,2055,4105472.7802374465
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Energy Generation,2060,4682914.347734338
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Power Generation,2025,1099782.5624322325
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Power Generation,2030,2658144.694071581
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Power Generation,2035,2329925.934770456
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Power Generation,2040,3668280.2041624
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Power Generation,2045,5817140.443206803
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Power Generation,2050,5570938.224208843
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Power Generation,2055,5353867.407043706
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Power Generation,2060,6409662.599598358
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Curtailed Energy Production,2025,6018934.913023246
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Curtailed Energy Production,2030,6758767.781722498
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Curtailed Energy Production,2035,6953642.409021782
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Curtailed Energy Production,2040,9306807.79843363
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Curtailed Energy Production,2045,12354013.073124383
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Curtailed Energy Production,2050,15371750.317519985
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Curtailed Energy Production,2055,3907366.720946428
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Curtailed Energy Production,2060,4467281.826612203
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2025,1492966800.0
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2030,9122480555.157606
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2035,9283953295.051794
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2040,9317043500.150242
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2045,9329706229.226257
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2050,9469987724.537031
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2055,9623833684.580206
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2060,9857523294.194555
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Energy Generation,2025,5896272.867656396
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Energy Generation,2030,6604678.997982305
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Energy Generation,2035,6662172.554147535
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Energy Generation,2040,8925652.920734225
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Energy Generation,2045,11861067.762973115
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Energy Generation,2050,14764490.61529053
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Energy Generation,2055,3741697.8527094107
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Energy Generation,2060,4292892.785479702
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Power Generation,2025,3168116.1175703164
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Power Generation,2030,5061805.954808202
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Power Generation,2035,5212066.788859742
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Power Generation,2040,7106550.323631555
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Power Generation,2045,9752640.4063792
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Power Generation,2050,10198179.634466806
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Power Generation,2055,4875929.238554212
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Power Generation,2060,5891944.238534171
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Curtailed Energy Production,2025,5911468.3918873705
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Curtailed Energy Production,2030,6597007.439257146
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Curtailed Energy Production,2035,6437958.542418385
