ams,branch,branch_type,variable,year,value,unit,unit_source
Vietnam,Transformation\Centralized Electricity Generation\Processes\Diesel_IDEast,Transformation Process,Capacity Retirement,2060,1620.0000000000002,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDJW,Transformation Process,Capacity Retirement,2025,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDJW,Transformation Process,Capacity Retirement,2030,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDJW,Transformation Process,Capacity Retirement,2035,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDJW,Transformation Process,Capacity Retirement,2040,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDJW,Transformation Process,Capacity Retirement,2045,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDJW,Transformation Process,Capacity Retirement,2050,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDJW,Transformation Process,Capacity Retirement,2055,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDJW,Transformation Process,Capacity Retirement,2060,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Transformation Process,Capacity Retirement,2025,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Transformation Process,Capacity Retirement,2030,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Transformation Process,Capacity Retirement,2035,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Transformation Process,Capacity Retirement,2040,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Transformation Process,Capacity Retirement,2045,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Transformation Process,Capacity Retirement,2050,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Transformation Process,Capacity Retirement,2055,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Transformation Process,Capacity Retirement,2060,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Transformation Process,Capacity Retirement,2025,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Transformation Process,Capacity Retirement,2030,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Transformation Process,Capacity Retirement,2035,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Transformation Process,Capacity Retirement,2040,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Transformation Process,Capacity Retirement,2045,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Transformation Process,Capacity Retirement,2050,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Transformation Process,Capacity Retirement,2055,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Transformation Process,Capacity Retirement,2060,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Transformation Process,Energy Generation,2025,76416959.80130075,Gigajoule,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Transformation Process,Energy Generation,2030,96780525.64964268,Gigajoule,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Transformation Process,Energy Generation,2035,121109627.90877116,Gigajoule,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Transformation Process,Energy Generation,2040,147903793.58449218,Gigajoule,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Transformation Process,Energy Generation,2045,178163801.18161237,Gigajoule,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Transformation Process,Energy Generation,2050,215682930.26496485,Gigajoule,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDEast,Transformation Process,Capacity Retirement,2025,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDEast,Transformation Process,Capacity Retirement,2030,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDEast,Transformation Process,Capacity Retirement,2035,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDEast,Transformation Process,Capacity Retirement,2040,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDEast,Transformation Process,Capacity Retirement,2045,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDEast,Transformation Process,Capacity Retirement,2050,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDEast,Transformation Process,Capacity Retirement,2055,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDEast,Transformation Process,Capacity Retirement,2060,374.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDJW,Transformation Process,Energy Generation,2025,279696158.29252726,Gigajoule,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDJW,Transformation Process,Energy Generation,2030,402761461.64992505,Gigajoule,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDJW,Transformation Process,Power Generation,2025,41122468.703146875,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDJW,Transformation Process,Curtailed Energy Production,2025,29263517.15148041,Gigajoule,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDSA,Transformation Process,Power Generation,2025,33848532.48097125,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDSA,Transformation Process,Power Generation,2030,106853619.06508534,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDSA,Transformation Process,Power Generation,2035,120672683.06491785,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDSA,Transformation Process,Power Generation,2045,120672683.06491783,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDSA,Transformation Process,Power Generation,2055,120672683.06491786,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDKA,Transformation Process,Energy Generation,2025,8.693513770571808,Gigajoule,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDKA,Transformation Process,Energy Generation,2030,6.2450454106922795,Gigajoule,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDKA,Transformation Process,Energy Generation,2060,100.0,Gigajoule,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDKA,Transformation Process,Power Generation,2060,100.0,Megawatt,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDKA,Transformation Process,Curtailed Energy Production,2025,55.77922310241711,Gigajoule,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDKA,Transformation Process,Curtailed Energy Production,2030,47.206764779471186,Gigajoule,inferred
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDKA,Transformation Process,Curtailed Energy Production,2035,39.80507540614064,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2025,305104275.744,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2030,340328049.8085808,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2035,343496750.85236055,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2040,371133816.52139354,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2045,434953553.5515549,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2050,493502944.9989087,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2055,538436976.3856717,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation,Transformation Module,Costs of Production,2060,574332545.0648184,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation,Transformation Module,Energy Generation,2025,2133793.2970179813,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation,Transformation Module,Energy Generation,2030,2312316.630762871,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation,Transformation Module,Energy Generation,2055,8142.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation,Transformation Module,Energy Generation,2060,138000.05610370782,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation,Transformation Module,Power Generation,2025,1303704.0433812642,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation,Transformation Module,Power Generation,2030,1413476.9885085505,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation,Transformation Module,Power Generation,2055,5311.6992,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation,Transformation Module,Power Generation,2060,258948.8978916376,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation,Transformation Module,Curtailed Energy Production,2025,2040249.470763416,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation,Transformation Module,Curtailed Energy Production,2030,2210939.6862963545,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation,Transformation Module,Curtailed Energy Production,2035,100.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation,Transformation Module,Curtailed Energy Production,2055,8142.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation,Transformation Module,Curtailed Energy Production,2060,131395.06617612843,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2025,157838.33614838106,Metric Tonne CO2 Equivalent,inferred
Timor Leste,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2030,171622.83829917217,Metric Tonne CO2 Equivalent,inferred
Timor Leste,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2035,39583.39675331907,Metric Tonne CO2 Equivalent,inferred
Timor Leste,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2040,42549.152691746596,Metric Tonne CO2 Equivalent,inferred
Timor Leste,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2045,44558.59383918345,Metric Tonne CO2 Equivalent,inferred
Timor Leste,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2050,46823.310833473224,Metric Tonne CO2 Equivalent,inferred
Timor Leste,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2060,6088.877720163775,Metric Tonne CO2 Equivalent,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2025,11163.744000000006,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2030,11163.744000000006,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2035,11163.744000000006,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2040,11163.744000000006,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2045,11163.744000000006,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2050,11163.744000000006,Thousand U.S. Dollar,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2055,354.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2060,354.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2055,270.1728,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2060,270.1728,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2055,354.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2060,354.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2025,7692.039643556159,Metric Tonne CO2 Equivalent,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2030,8878.36414140882,Metric Tonne CO2 Equivalent,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2035,39583.39675331907,Metric Tonne CO2 Equivalent,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2040,42549.152691746596,Metric Tonne CO2 Equivalent,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2045,44558.59383918345,Metric Tonne CO2 Equivalent,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2050,46823.310833473224,Metric Tonne CO2 Equivalent,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2055,354.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2060,354.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2055,270.1728,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2060,270.1728,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2055,354.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2060,354.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2055,354.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2060,354.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Power Generation,2055,270.1728,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Power Generation,2060,270.1728,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Curtailed Energy Production,2055,354.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Curtailed Energy Production,2060,354.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Energy Generation,2055,354.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Energy Generation,2060,354.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Power Generation,2055,270.1728,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Power Generation,2060,270.1728,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Curtailed Energy Production,2055,354.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Transformation Process,Curtailed Energy Production,2060,354.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Energy Generation,2055,354.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Energy Generation,2060,354.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Power Generation,2055,270.1728,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Power Generation,2060,270.1728,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Curtailed Energy Production,2055,354.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal IGCC,Transformation Process,Curtailed Energy Production,2060,354.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Energy Generation,2055,354.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Energy Generation,2060,354.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Power Generation,2055,270.1728,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Power Generation,2060,270.1728,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Curtailed Energy Production,2055,354.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS,Transformation Process,Curtailed Energy Production,2060,354.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Energy Generation,2055,354.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Energy Generation,2060,354.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Power Generation,2055,270.1728,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Power Generation,2060,270.1728,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Curtailed Energy Production,2055,354.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Curtailed Energy Production,2060,354.0,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Power Generation,2055,270.1728,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Power Generation,2060,270.1728,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Energy Generation,2025,82357.53621923814,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Energy Generation,2030,89250.13434105736,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Energy Generation,2060,4221.234876857031,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Power Generation,2060,9792.665432876594,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Curtailed Energy Production,2025,80246.02495237718,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Curtailed Energy Production,2030,86962.66456517308,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Curtailed Energy Production,2060,4113.472581414658,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Energy Generation,2025,79247.8391072252,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Energy Generation,2030,85881.29692705715,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Energy Generation,2060,4062.529543771495,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Power Generation,2025,43492.37106065256,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Power Generation,2030,47155.95537519583,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Power Generation,2060,9424.491598759823,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Curtailed Energy Production,2025,77328.07237713058,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Curtailed Energy Production,2030,83801.55033002947,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Curtailed Energy Production,2060,3964.5530504438284,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Energy Generation,2025,79244.82133606558,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Energy Generation,2030,85878.02767605834,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Energy Generation,2060,4062.375529936767,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Power Generation,2025,41910.7632640557,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Power Generation,2030,45441.71529602125,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Power Generation,2060,9424.13430853563,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Curtailed Energy Production,2025,78826.9760985601,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Curtailed Energy Production,2030,85425.36215312607,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Curtailed Energy Production,2060,4041.0505374349773,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Energy Generation,2025,72305.1083498285,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Energy Generation,2030,78360.00778269142,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Energy Generation,2060,3708.202946136201,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Power Generation,2025,42723.208891949645,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Power Generation,2030,46322.29192221308,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Power Generation,2060,8602.504212169431,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Curtailed Energy Production,2025,76622.3781982323,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Curtailed Energy Production,2030,83037.04855796596,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Transformation Process,Curtailed Energy Production,2060,3928.5375075519114,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Energy Generation,2025,87711.52652914185,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Energy Generation,2030,95050.28857489623,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Energy Generation,2060,4494.479114113302,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Power Generation,2025,41528.25827585718,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Power Generation,2030,45027.13376533775,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Power Generation,2060,10426.553258352087,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Curtailed Energy Production,2025,92396.50018655059,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Curtailed Energy Production,2030,100125.67501035126,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Curtailed Energy Production,2060,4733.579668930592,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Energy Generation,2025,96704.25244898912,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Energy Generation,2030,104792.40507093689,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Energy Generation,2060,4953.428494405989,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Power Generation,2025,50078.25135416683,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Power Generation,2030,54294.12198014072,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Power Generation,2060,11491.250642634728,Megawatt,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Curtailed Energy Production,2025,97717.75928618289,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Curtailed Energy Production,2030,105890.3704448936,Gigajoule,inferred
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Curtailed Energy Production,2060,5005.153448440881,Gigajoule,inferred
